sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.2,1,-4,1,0,1
1,0.2,0.63625,-2.055,0.515,0,1
2,0.2,0.4325,-1.435,0.365,0,1
3,0.2,0.2875,-1.09,0.235,0,1
4,0.2,0.18625,-0.98,0.2725,0,1
5,0.2,0.16,-0.72,0.2125,0,1
6,0.2,0.05125,-0.83,0.205,0,1
7,0.2,0.0325,-0.835,0.235,0,1
8,0.2,-0.01375,-0.765,0.17,0,1
9,0.2,-0.00375,-0.96,0.26,0,1
10,0.2,-0.05,-0.915,0.225,0,1
11,0.2,-0.03125,-0.835,0.23,0,1
12,0.2,-0.03375,-0.86,0.2375,0,1
13,0.2,0.08,-0.925,0.25,0,1
14,0.2,0.0125,-0.81,0.23,0,1
15,0.2,0.06,-0.83,0.175,0,1
16,0.2,0.02125,-0.9,0.21,0,1
17,0.2,0.01375,-0.945,0.2325,0,1
18,0.2,0.00875,-0.915,0.22,0,1
19,0.2,0.03,-0.93,0.2325,0,1
20,0.2,0.01375,-0.87,0.2475,0,1
21,0.2,0.04625,-0.895,0.25,0,1
22,0.2,-0.0225,-0.875,0.21,0,1
23,0.2,-0.045,-0.72,0.1625,0,1
24,0.2,-0.05625,-0.81,0.2025,0,1
25,0.2,-0.0075,-1.005,0.2525,0,1
26,0.2,-0.07,-0.86,0.21,0,1
27,0.2,-0.09875,-1.085,0.2475,0,1
28,0.2,-0.075,-0.845,0.2225,0,1
29,0.2,-0.0575,-0.75,0.2125,0,1
30,0.2,-0.075,-0.785,0.195,0,1
31,0.2,-0.03625,-0.725,0.185,0,1
32,0.2,-0.05875,-0.875,0.2275,0,1
33,0.2,-0.00875,-0.965,0.245,0,1
34,0.2,-0.08625,-0.85,0.2175,0,1
35,0.2,0.0225,-0.855,0.2275,0,1
36,0.2,0.045,-0.93,0.25,0,1
37,0.2,0.03,-0.915,0.2225,0,1
38,0.2,0.0175,-0.875,0.205,0,1
39,0.2,-0.01625,-0.92,0.2275,0,1
40,0.2,-0.01125,-0.815,0.205,0,1
41,0.2,0.0225,-0.83,0.195,0,1
42,0.2,-0.005,-0.71,0.1675,0,1
43,0.2,0.0375,-0.93,0.225,0,1
44,0.2,0.05375,-0.78,0.18,0,1
45,0.2,0.06625,-0.935,0.21,0,1
46,0.2,0.07375,-0.835,0.2025,0,1
47,0.2,0.085,-0.78,0.1725,0,1
48,0.2,0.0325,-0.91,0.2225,0,1
49,0.2,0.03875,-0.845,0.2075,0,1
50,0.2,0.0075,-0.88,0.22,0,1
