sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.2,1,-4,1,0,16
1,0.2,0.66,-1.945,0.4325,0,16
2,0.2,0.4,-1.29,0.1625,0,16
3,0.2,0.23,-1.03,0.095,0,16
4,0.2,0.1725,-0.96,0.0525,0,16
5,0.2,0.1225,-1.06,0.04,0,16
6,0.2,0.05375,-0.975,0.0225,0,16
7,0.2,0.06875,-0.935,0.03,0,16
8,0.2,0.01875,-0.955,-0.02,0,16
9,0.2,-0.03875,-0.8,0.0075,0,16
10,0.2,-0.02375,-0.85,-0.0225,0,16
11,0.2,0.06375,-0.78,0.0125,0,16
12,0.2,0.03,-0.7,-0.015,0,16
13,0.2,-0.01125,-0.905,-0.01,0,16
14,0.2,0.005,-0.825,0.005,0,16
15,0.2,0.00375,-0.8,-0.015,0,16
16,0.2,0.0375,-0.895,-0.0125,0,16
17,0.2,-0.02875,-0.9,0.035,0,16
18,0.2,-0.0375,-0.825,0.0225,0,16
19,0.2,-0.03,-0.905,0.055,0,16
20,0.2,0.0075,-0.76,-0.0225,0,16
21,0.2,0.055,-0.875,-0.025,0,16
22,0.2,-0.01875,-0.93,0.0375,0,16
23,0.2,0.025,-0.895,0.0325,0,16
24,0.2,0.00125,-0.885,0.015,0,16
25,0.2,0.00875,-0.965,0.005,0,16
26,0.2,0.03375,-0.88,0.0075,0,16
27,0.2,0.02,-0.88,0.0225,0,16
28,0.2,0.07,-0.92,0.03,0,16
29,0.2,-0.01375,-0.88,0.0075,0,16
30,0.2,0.00375,-0.855,-0.0025,0,16
31,0.2,0.00375,-0.83,0.0125,0,16
32,0.2,0.01125,-0.73,0.0475,0,16
33,0.2,0.01625,-0.905,0.055,0,16
34,0.2,0.02,-0.81,0.035,0,16
35,0.2,0.01125,-0.885,-0.0225,0,16
36,0.2,0.03125,-0.9,0.025,0,16
37,0.2,-0.0025,-0.885,0.035,0,16
38,0.2,0.01125,-0.965,-0.015,0,16
39,0.2,0.035,-0.83,-0.015,0,16
40,0.2,0.0225,-0.755,-0.0275,0,16
41,0.2,-0.0125,-0.785,-0.0275,0,16
42,0.2,-0.0125,-0.885,0.02,0,16
43,0.2,0.06125,-0.905,0.0225,0,16
44,0.2,0.07375,-0.89,-0.0125,0,16
45,0.2,0.035,-0.86,-0.03,0,16
46,0.2,-0.01,-0.935,0.0325,0,16
47,0.2,-0.02375,-0.89,0.01,0,16
48,0.2,0.00125,-0.85,0.0325,0,16
49,0.2,0.0075,-0.845,0.0675,0,16
50,0.2,-0.005,-0.675,-0.0125,0,16
