sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.2,1,-4,1,0,19
1,0.2,0.62625,-1.95,0.3875,0,19
2,0.2,0.345,-1.21,0.1,0,19
3,0.2,0.2325,-0.925,0.0625,0,19
4,0.2,0.13625,-0.955,0.0525,0,19
5,0.2,0.105,-0.97,-0.01,0,19
6,0.2,0.0275,-0.775,0,0,19
7,0.2,0.01,-0.87,-0.0225,0,19
8,0.2,0.0375,-1.01,-0.0475,0,19
9,0.2,-0.00625,-0.725,-0.0025,0,19
10,0.2,-0.0375,-0.95,-0.01,0,19
11,0.2,0.00375,-0.73,-0.02,0,19
12,0.2,-0.0525,-0.815,-0.0025,0,19
13,0.2,-0.0525,-0.87,0.0675,0,19
14,0.2,-0.0325,-0.965,0.0425,0,19
15,0.2,-0.08125,-0.77,0.02,0,19
16,0.2,-0.07625,-0.955,-0.0325,0,19
17,0.2,-0.01,-0.77,-0.0275,0,19
18,0.2,0.055,-0.8,-0.015,0,19
19,0.2,0.095,-0.915,0.005,0,19
20,0.2,0.055,-0.74,0.02,0,19
21,0.2,-0.01375,-0.885,-0.0375,0,19
22,0.2,0.01375,-0.715,-0.03,0,19
23,0.2,0.03,-0.78,0.025,0,19
24,0.2,-0.0025,-0.985,0.01,0,19
25,0.2,0.03625,-0.825,-0.025,0,19
26,0.2,0.0675,-0.9,0.0725,0,19
27,0.2,0.08,-0.865,0.01,0,19
28,0.2,0.035,-0.78,-0.015,0,19
29,0.2,0.02625,-0.79,0.015,0,19
30,0.2,0.00125,-0.68,-0.02,0,19
31,0.2,0.0225,-0.84,-0.045,0,19
32,0.2,0.065,-0.985,0.0025,0,19
33,0.2,0.07125,-0.85,-0.0225,0,19
34,0.2,0.0675,-0.79,0.015,0,19
35,0.2,0.045,-0.94,-0.02,0,19
36,0.2,0,-0.955,-0.005,0,19
37,0.2,0.015,-0.795,0.005,0,19
38,0.2,0.07625,-0.84,0.015,0,19
39,0.2,0.075,-0.79,0.0425,0,19
40,0.2,-0.0075,-0.84,0,0,19
41,0.2,-0.02875,-0.905,0.0075,0,19
42,0.2,-0.0425,-0.9,-0.0225,0,19
43,0.2,-0.03625,-0.83,0.035,0,19
44,0.2,-0.02625,-0.925,0.055,0,19
45,0.2,-0.0625,-0.98,0.05,0,19
46,0.2,-0.0475,-0.77,-0.005,0,19
47,0.2,-0.015,-0.78,-0.0175,0,19
48,0.2,-0.015,-0.695,-0.04,0,19
49,0.2,0.01125,-0.8,0.0275,0,19
50,0.2,-0.015,-0.935,0.0125,0,19
