sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.2,1,-4,1,0,12
1,0.2,0.67625,-2.14,0.445,0,12
2,0.2,0.39,-1.16,0.14,0,12
3,0.2,0.17375,-0.86,0.0325,0,12
4,0.2,0.1275,-0.9,0.02,0,12
5,0.2,0.03,-0.735,0,0,12
6,0.2,0.0575,-0.82,-0.0075,0,12
7,0.2,0.0725,-0.935,0.02,0,12
8,0.2,0.03625,-0.93,-0.01,0,12
9,0.2,-0.0125,-0.745,0.05,0,12
10,0.2,0.04,-0.78,0.0425,0,12
11,0.2,0.0075,-0.9,-0.0225,0,12
12,0.2,0.0175,-0.675,-0.0125,0,12
13,0.2,0.05125,-0.81,0.0175,0,12
14,0.2,0.01625,-0.95,0.005,0,12
15,0.2,0.0625,-0.805,0.005,0,12
16,0.2,0.05,-0.785,0.015,0,12
17,0.2,-0.0175,-0.95,0.015,0,12
18,0.2,-0.04,-0.875,0,0,12
19,0.2,-0.095,-0.95,-0.005,0,12
20,0.2,-0.0425,-0.765,0.015,0,12
21,0.2,-0.06125,-0.95,0.0075,0,12
22,0.2,-0.02875,-0.86,-0.025,0,12
23,0.2,-0.05875,-0.875,0.005,0,12
24,0.2,-0.015,-0.835,0.01,0,12
25,0.2,0.0325,-0.77,-0.02,0,12
26,0.2,-0.0225,-0.785,-0.02,0,12
27,0.2,-0.00875,-0.83,0.02,0,12
28,0.2,0.06625,-0.985,-0.0075,0,12
29,0.2,0.0125,-0.905,-0.035,0,12
30,0.2,-0.05875,-0.87,0,0,12
31,0.2,-0.0225,-0.905,0.005,0,12
32,0.2,-0.06375,-0.88,0.0275,0,12
33,0.2,-0.07375,-0.825,0.05,0,12
34,0.2,-0.06125,-0.915,0.0175,0,12
35,0.2,-0.08125,-1.005,0.0375,0,12
36,0.2,-0.02875,-0.835,-0.025,0,12
37,0.2,-0.08125,-0.835,0.0025,0,12
38,0.2,-0.04125,-0.735,0.0125,0,12
39,0.2,-0.0375,-0.74,-0.025,0,12
40,0.2,-0.05125,-0.85,-0.035,0,12
41,0.2,0.01625,-0.805,0.0225,0,12
42,0.2,-0.0275,-0.94,0.0425,0,12
43,0.2,-0.0025,-0.88,-0.0175,0,12
44,0.2,0.03125,-0.91,0.0125,0,12
45,0.2,0.02125,-0.705,-0.0025,0,12
46,0.2,0.0125,-0.735,-0.0175,0,12
47,0.2,0.015,-0.88,-0.01,0,12
48,0.2,0.00125,-0.845,-0.02,0,12
49,0.2,0.025,-0.935,0.0125,0,12
50,0.2,0.035,-0.93,0,0,12
