sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.6,1,-4,1,0,12
1,0.6,0.99,-3.92,0.98,0,12
2,0.6,0.99,-3.925,0.98,0,12
3,0.6,0.98125,-3.86,0.9625,0,12
4,0.6,0.96875,-3.79,0.94,0,12
5,0.6,0.9725,-3.785,0.9475,0,12
6,0.6,0.9625,-3.74,0.9275,0,12
7,0.6,0.97625,-3.83,0.9525,0,12
8,0.6,0.98125,-3.86,0.9625,0,12
9,0.6,0.98,-3.86,0.96,0,12
10,0.6,0.98125,-3.88,0.9625,0,12
11,0.6,0.98,-3.885,0.96,0,12
12,0.6,0.97625,-3.83,0.9525,0,12
13,0.6,0.985,-3.895,0.97,0,12
14,0.6,0.975,-3.825,0.95,0,12
15,0.6,0.9675,-3.79,0.935,0,12
16,0.6,0.96375,-3.765,0.93,0,12
17,0.6,0.96625,-3.785,0.9325,0,12
18,0.6,0.97375,-3.825,0.9475,0,12
19,0.6,0.9725,-3.81,0.945,0,12
20,0.6,0.9675,-3.78,0.935,0,12
21,0.6,0.97,-3.795,0.94,0,12
22,0.6,0.9625,-3.74,0.9275,0,12
23,0.6,0.9625,-3.75,0.925,0,12
24,0.6,0.96,-3.755,0.9225,0,12
25,0.6,0.97375,-3.81,0.9475,0,12
26,0.6,0.975,-3.81,0.95,0,12
27,0.6,0.97375,-3.8,0.9475,0,12
28,0.6,0.9775,-3.84,0.955,0,12
29,0.6,0.9775,-3.855,0.955,0,12
30,0.6,0.97625,-3.86,0.9525,0,12
31,0.6,0.975,-3.815,0.95,0,12
32,0.6,0.97125,-3.785,0.9425,0,12
33,0.6,0.965,-3.745,0.93,0,12
34,0.6,0.97625,-3.83,0.9525,0,12
35,0.6,0.985,-3.89,0.97,0,12
36,0.6,0.98625,-3.9,0.9725,0,12
37,0.6,0.9875,-3.905,0.975,0,12
38,0.6,0.975,-3.835,0.95,0,12
39,0.6,0.97125,-3.81,0.9425,0,12
40,0.6,0.97375,-3.8,0.95,0,12
41,0.6,0.97,-3.785,0.9425,0,12
42,0.6,0.9775,-3.835,0.955,0,12
43,0.6,0.9775,-3.845,0.9575,0,12
44,0.6,0.975,-3.83,0.95,0,12
45,0.6,0.96625,-3.78,0.9325,0,12
46,0.6,0.96125,-3.74,0.9225,0,12
47,0.6,0.97375,-3.83,0.9475,0,12
48,0.6,0.975,-3.815,0.95,0,12
49,0.6,0.96875,-3.775,0.9375,0,12
50,0.6,0.98125,-3.86,0.9625,0,12
