sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.6,1,-4,1,0,18
1,0.6,0.98875,-3.915,0.98,0,18
2,0.6,0.98125,-3.855,0.9625,0,18
3,0.6,0.9775,-3.845,0.955,0,18
4,0.6,0.97875,-3.845,0.96,0,18
5,0.6,0.9825,-3.885,0.9675,0,18
6,0.6,0.97625,-3.865,0.9525,0,18
7,0.6,0.97875,-3.855,0.9575,0,18
8,0.6,0.98375,-3.89,0.9675,0,18
9,0.6,0.96,-3.71,0.92,0,18
10,0.6,0.96875,-3.79,0.94,0,18
11,0.6,0.9725,-3.805,0.95,0,18
12,0.6,0.97875,-3.85,0.96,0,18
13,0.6,0.97375,-3.825,0.9475,0,18
14,0.6,0.97,-3.795,0.94,0,18
15,0.6,0.97125,-3.81,0.945,0,18
16,0.6,0.9775,-3.83,0.955,0,18
17,0.6,0.97875,-3.835,0.9575,0,18
18,0.6,0.97875,-3.84,0.9575,0,18
19,0.6,0.97125,-3.815,0.9425,0,18
20,0.6,0.9725,-3.81,0.945,0,18
21,0.6,0.975,-3.82,0.95,0,18
22,0.6,0.97125,-3.805,0.9425,0,18
23,0.6,0.97625,-3.82,0.9525,0,18
24,0.6,0.965,-3.75,0.93,0,18
25,0.6,0.97625,-3.825,0.9525,0,18
26,0.6,0.97,-3.78,0.945,0,18
27,0.6,0.9825,-3.86,0.9675,0,18
28,0.6,0.97375,-3.82,0.9475,0,18
29,0.6,0.9825,-3.87,0.965,0,18
30,0.6,0.98,-3.87,0.96,0,18
31,0.6,0.97125,-3.82,0.9425,0,18
32,0.6,0.96875,-3.77,0.94,0,18
33,0.6,0.97375,-3.805,0.9475,0,18
34,0.6,0.975,-3.805,0.95,0,18
35,0.6,0.98375,-3.88,0.9675,0,18
36,0.6,0.975,-3.815,0.95,0,18
37,0.6,0.95875,-3.74,0.9175,0,18
38,0.6,0.9725,-3.815,0.945,0,18
39,0.6,0.98,-3.845,0.96,0,18
40,0.6,0.975,-3.815,0.955,0,18
41,0.6,0.98875,-3.915,0.9775,0,18
42,0.6,0.9775,-3.835,0.9575,0,18
43,0.6,0.98125,-3.865,0.9625,0,18
44,0.6,0.98,-3.855,0.96,0,18
45,0.6,0.9825,-3.895,0.9675,0,18
46,0.6,0.9775,-3.855,0.955,0,18
47,0.6,0.97375,-3.815,0.9475,0,18
48,0.6,0.975,-3.825,0.95,0,18
49,0.6,0.98375,-3.895,0.97,0,18
50,0.6,0.9875,-3.91,0.975,0,18
