sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.6,1,-4,1,0,9
1,0.6,0.9925,-3.94,0.985,0,9
2,0.6,0.9875,-3.9,0.975,0,9
3,0.6,0.9825,-3.865,0.965,0,9
4,0.6,0.97875,-3.84,0.9575,0,9
5,0.6,0.975,-3.825,0.95,0,9
6,0.6,0.9675,-3.77,0.935,0,9
7,0.6,0.975,-3.81,0.95,0,9
8,0.6,0.97375,-3.805,0.9475,0,9
9,0.6,0.9725,-3.795,0.9475,0,9
10,0.6,0.975,-3.82,0.9525,0,9
11,0.6,0.975,-3.835,0.95,0,9
12,0.6,0.97875,-3.86,0.9575,0,9
13,0.6,0.95625,-3.73,0.915,0,9
14,0.6,0.95625,-3.735,0.9125,0,9
15,0.6,0.96,-3.735,0.92,0,9
16,0.6,0.95875,-3.735,0.9225,0,9
17,0.6,0.9725,-3.83,0.95,0,9
18,0.6,0.975,-3.82,0.95,0,9
19,0.6,0.965,-3.76,0.93,0,9
20,0.6,0.9775,-3.835,0.955,0,9
21,0.6,0.9775,-3.825,0.955,0,9
22,0.6,0.9725,-3.81,0.945,0,9
23,0.6,0.97625,-3.835,0.9525,0,9
24,0.6,0.98,-3.86,0.9625,0,9
25,0.6,0.97375,-3.81,0.9475,0,9
26,0.6,0.98125,-3.855,0.9625,0,9
27,0.6,0.96625,-3.755,0.9325,0,9
28,0.6,0.95875,-3.725,0.9175,0,9
29,0.6,0.95125,-3.715,0.9025,0,9
30,0.6,0.9525,-3.695,0.905,0,9
31,0.6,0.96,-3.74,0.9225,0,9
32,0.6,0.97,-3.815,0.94,0,9
33,0.6,0.97125,-3.82,0.9425,0,9
34,0.6,0.97375,-3.84,0.9475,0,9
35,0.6,0.9675,-3.81,0.935,0,9
36,0.6,0.96,-3.765,0.9225,0,9
37,0.6,0.97625,-3.83,0.9525,0,9
38,0.6,0.9875,-3.905,0.975,0,9
39,0.6,0.9825,-3.875,0.965,0,9
40,0.6,0.9775,-3.84,0.9575,0,9
41,0.6,0.98375,-3.88,0.9675,0,9
42,0.6,0.97125,-3.785,0.9425,0,9
43,0.6,0.97375,-3.835,0.95,0,9
44,0.6,0.9725,-3.8,0.945,0,9
45,0.6,0.97125,-3.79,0.945,0,9
46,0.6,0.97875,-3.84,0.96,0,9
47,0.6,0.975,-3.825,0.95,0,9
48,0.6,0.9675,-3.79,0.935,0,9
49,0.6,0.975,-3.81,0.95,0,9
50,0.6,0.9775,-3.845,0.955,0,9
