sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.6,1,-4,1,0,4
1,0.6,0.99125,-3.93,0.9825,0,4
2,0.6,0.98,-3.86,0.96,0,4
3,0.6,0.98375,-3.87,0.9675,0,4
4,0.6,0.9775,-3.835,0.955,0,4
5,0.6,0.9775,-3.835,0.955,0,4
6,0.6,0.98,-3.84,0.96,0,4
7,0.6,0.9725,-3.8,0.945,0,4
8,0.6,0.98375,-3.88,0.97,0,4
9,0.6,0.98,-3.86,0.96,0,4
10,0.6,0.9725,-3.79,0.945,0,4
11,0.6,0.97,-3.805,0.94,0,4
12,0.6,0.97125,-3.8,0.9425,0,4
13,0.6,0.9725,-3.82,0.945,0,4
14,0.6,0.97375,-3.815,0.9475,0,4
15,0.6,0.97625,-3.82,0.9525,0,4
16,0.6,0.97125,-3.785,0.9425,0,4
17,0.6,0.98125,-3.85,0.9625,0,4
18,0.6,0.9675,-3.755,0.9375,0,4
19,0.6,0.97125,-3.79,0.9425,0,4
20,0.6,0.96625,-3.775,0.9325,0,4
21,0.6,0.9675,-3.795,0.9375,0,4
22,0.6,0.97625,-3.835,0.9525,0,4
23,0.6,0.9825,-3.885,0.965,0,4
24,0.6,0.98125,-3.86,0.9625,0,4
25,0.6,0.985,-3.88,0.97,0,4
26,0.6,0.98,-3.85,0.96,0,4
27,0.6,0.98,-3.87,0.96,0,4
28,0.6,0.975,-3.845,0.95,0,4
29,0.6,0.9725,-3.84,0.9475,0,4
30,0.6,0.9675,-3.79,0.9375,0,4
31,0.6,0.965,-3.77,0.93,0,4
32,0.6,0.97375,-3.815,0.95,0,4
33,0.6,0.97375,-3.82,0.9475,0,4
34,0.6,0.97625,-3.83,0.9525,0,4
35,0.6,0.975,-3.83,0.9525,0,4
36,0.6,0.96875,-3.785,0.94,0,4
37,0.6,0.96875,-3.77,0.9375,0,4
38,0.6,0.98125,-3.87,0.9625,0,4
39,0.6,0.98,-3.845,0.96,0,4
40,0.6,0.9775,-3.83,0.955,0,4
41,0.6,0.9825,-3.865,0.965,0,4
42,0.6,0.97875,-3.85,0.9575,0,4
43,0.6,0.96375,-3.77,0.9275,0,4
44,0.6,0.96375,-3.77,0.9275,0,4
45,0.6,0.965,-3.77,0.93,0,4
46,0.6,0.9725,-3.825,0.945,0,4
47,0.6,0.96,-3.73,0.9225,0,4
48,0.6,0.9675,-3.765,0.935,0,4
49,0.6,0.97625,-3.825,0.9525,0,4
50,0.6,0.97375,-3.82,0.95,0,4
