sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.6,1,-4,1,0,16
1,0.6,0.9825,-3.87,0.965,0,16
2,0.6,0.9775,-3.845,0.955,0,16
3,0.6,0.9725,-3.81,0.945,0,16
4,0.6,0.97375,-3.82,0.9475,0,16
5,0.6,0.98125,-3.85,0.9625,0,16
6,0.6,0.985,-3.885,0.97,0,16
7,0.6,0.98,-3.86,0.96,0,16
8,0.6,0.98125,-3.865,0.9625,0,16
9,0.6,0.98375,-3.885,0.97,0,16
10,0.6,0.9775,-3.845,0.955,0,16
11,0.6,0.9775,-3.84,0.9575,0,16
12,0.6,0.98,-3.85,0.96,0,16
13,0.6,0.97875,-3.845,0.9575,0,16
14,0.6,0.97375,-3.82,0.9475,0,16
15,0.6,0.98875,-3.915,0.9775,0,16
16,0.6,0.9775,-3.84,0.9575,0,16
17,0.6,0.975,-3.84,0.95,0,16
18,0.6,0.9825,-3.875,0.965,0,16
19,0.6,0.9825,-3.87,0.965,0,16
20,0.6,0.97875,-3.835,0.9575,0,16
21,0.6,0.97125,-3.82,0.9425,0,16
22,0.6,0.975,-3.815,0.95,0,16
23,0.6,0.97875,-3.855,0.9575,0,16
24,0.6,0.97875,-3.86,0.9575,0,16
25,0.6,0.9675,-3.78,0.935,0,16
26,0.6,0.97,-3.79,0.9425,0,16
27,0.6,0.96,-3.735,0.9225,0,16
28,0.6,0.96875,-3.765,0.9375,0,16
29,0.6,0.975,-3.8,0.9525,0,16
30,0.6,0.97125,-3.815,0.9425,0,16
31,0.6,0.97,-3.805,0.9425,0,16
32,0.6,0.9725,-3.81,0.945,0,16
33,0.6,0.965,-3.78,0.935,0,16
34,0.6,0.9775,-3.85,0.955,0,16
35,0.6,0.9875,-3.91,0.975,0,16
36,0.6,0.98,-3.885,0.96,0,16
37,0.6,0.9775,-3.845,0.955,0,16
38,0.6,0.98,-3.855,0.9625,0,16
39,0.6,0.975,-3.82,0.9525,0,16
40,0.6,0.9775,-3.83,0.9575,0,16
41,0.6,0.975,-3.82,0.95,0,16
42,0.6,0.96625,-3.755,0.9325,0,16
43,0.6,0.97,-3.795,0.94,0,16
44,0.6,0.97375,-3.815,0.95,0,16
45,0.6,0.97375,-3.8,0.9475,0,16
46,0.6,0.9725,-3.815,0.9475,0,16
47,0.6,0.97375,-3.82,0.95,0,16
48,0.6,0.9725,-3.805,0.945,0,16
49,0.6,0.9675,-3.8,0.935,0,16
50,0.6,0.9725,-3.83,0.945,0,16
