sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.6,1,-4,1,0,7
1,0.6,0.98375,-3.87,0.9675,0,7
2,0.6,0.97125,-3.785,0.945,0,7
3,0.6,0.9825,-3.87,0.965,0,7
4,0.6,0.975,-3.805,0.9525,0,7
5,0.6,0.96125,-3.74,0.9325,0,7
6,0.6,0.9725,-3.805,0.9475,0,7
7,0.6,0.96875,-3.795,0.94,0,7
8,0.6,0.965,-3.75,0.9325,0,7
9,0.6,0.97125,-3.8,0.945,0,7
10,0.6,0.97,-3.795,0.9425,0,7
11,0.6,0.9825,-3.88,0.965,0,7
12,0.6,0.98875,-3.915,0.9775,0,7
13,0.6,0.98,-3.86,0.96,0,7
14,0.6,0.97875,-3.845,0.9575,0,7
15,0.6,0.98,-3.86,0.96,0,7
16,0.6,0.98,-3.85,0.96,0,7
17,0.6,0.9775,-3.85,0.9575,0,7
18,0.6,0.97375,-3.82,0.9475,0,7
19,0.6,0.975,-3.815,0.9525,0,7
20,0.6,0.975,-3.83,0.95,0,7
21,0.6,0.975,-3.84,0.9525,0,7
22,0.6,0.97875,-3.835,0.9575,0,7
23,0.6,0.97375,-3.815,0.95,0,7
24,0.6,0.97,-3.805,0.9425,0,7
25,0.6,0.97625,-3.825,0.9525,0,7
26,0.6,0.97,-3.8,0.94,0,7
27,0.6,0.95125,-3.695,0.9025,0,7
28,0.6,0.9475,-3.7,0.895,0,7
29,0.6,0.9575,-3.745,0.9175,0,7
30,0.6,0.96375,-3.785,0.9275,0,7
31,0.6,0.96125,-3.8,0.9225,0,7
32,0.6,0.95625,-3.76,0.92,0,7
33,0.6,0.95875,-3.765,0.925,0,7
34,0.6,0.9625,-3.755,0.925,0,7
35,0.6,0.97125,-3.815,0.9425,0,7
36,0.6,0.97125,-3.795,0.9425,0,7
37,0.6,0.9775,-3.825,0.955,0,7
38,0.6,0.975,-3.81,0.9525,0,7
39,0.6,0.98125,-3.855,0.9625,0,7
40,0.6,0.96875,-3.775,0.9375,0,7
41,0.6,0.9725,-3.815,0.945,0,7
42,0.6,0.96375,-3.75,0.9275,0,7
43,0.6,0.97375,-3.81,0.9475,0,7
44,0.6,0.97125,-3.795,0.9425,0,7
45,0.6,0.96875,-3.78,0.9375,0,7
46,0.6,0.97,-3.8,0.94,0,7
47,0.6,0.9625,-3.76,0.925,0,7
48,0.6,0.9625,-3.755,0.925,0,7
49,0.6,0.9775,-3.835,0.955,0,7
50,0.6,0.98,-3.855,0.96,0,7
