sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.35,1,-4,1,0,18
1,0.35,0.90125,-3.31,0.8125,0,18
2,0.35,0.83375,-2.97,0.6925,0,18
3,0.35,0.79875,-2.885,0.6375,0,18
4,0.35,0.73625,-2.59,0.5325,0,18
5,0.35,0.68375,-2.515,0.455,0,18
6,0.35,0.63125,-2.275,0.405,0,18
7,0.35,0.5625,-2.165,0.33,0,18
8,0.35,0.4875,-1.92,0.23,0,18
9,0.35,0.3875,-1.73,0.18,0,18
10,0.35,0.38625,-1.835,0.2,0,18
11,0.35,0.3475,-1.755,0.16,0,18
12,0.35,0.33,-1.91,0.12,0,18
13,0.35,0.32125,-1.91,0.1325,0,18
14,0.35,0.30375,-1.87,0.09,0,18
15,0.35,0.3025,-1.88,0.08,0,18
16,0.35,0.32,-1.93,0.0725,0,18
17,0.35,0.2725,-1.8,0.055,0,18
18,0.35,0.2925,-1.73,0.0475,0,18
19,0.35,0.26375,-1.75,0.1175,0,18
20,0.35,0.2575,-1.835,0.075,0,18
21,0.35,0.27,-1.885,0.115,0,18
22,0.35,0.29375,-1.88,0.0775,0,18
23,0.35,0.28125,-1.81,0.085,0,18
24,0.35,0.19375,-1.705,-0.0175,0,18
25,0.35,0.20875,-1.735,0.01,0,18
26,0.35,0.14375,-1.7,0.02,0,18
27,0.35,0.125,-1.62,0.0325,0,18
28,0.35,0.15,-1.545,0.0375,0,18
29,0.35,0.145,-1.73,0.0525,0,18
30,0.35,0.10125,-1.63,0.02,0,18
31,0.35,0.13125,-1.73,0.035,0,18
32,0.35,0.1175,-1.765,0.0425,0,18
33,0.35,0.13125,-1.895,0.07,0,18
34,0.35,0.16375,-1.815,0.12,0,18
35,0.35,0.10625,-1.685,0.0875,0,18
36,0.35,0.1675,-1.775,0.08,0,18
37,0.35,0.185,-1.765,0.0175,0,18
38,0.35,0.1675,-1.755,0.01,0,18
39,0.35,0.18875,-1.835,-0.0525,0,18
40,0.35,0.1875,-1.84,-0.035,0,18
41,0.35,0.195,-1.8,-0.0025,0,18
42,0.35,0.2125,-1.845,0.0575,0,18
43,0.35,0.1625,-1.71,0.07,0,18
44,0.35,0.1575,-1.915,0.09,0,18
45,0.35,0.14,-1.815,0.0925,0,18
46,0.35,0.1175,-2.065,0.03,0,18
47,0.35,0.115,-1.91,0.025,0,18
48,0.35,0.16125,-2.04,0,0,18
49,0.35,0.1575,-1.9,0.025,0,18
50,0.35,0.09125,-1.935,0.015,0,18
