sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.35,1,-4,1,0,16
1,0.35,0.8775,-3.205,0.7625,0,16
2,0.35,0.80625,-2.86,0.6475,0,16
3,0.35,0.725,-2.59,0.53,0,16
4,0.35,0.655,-2.355,0.48,0,16
5,0.35,0.60125,-2.28,0.365,0,16
6,0.35,0.53125,-2.175,0.345,0,16
7,0.35,0.49625,-2.075,0.25,0,16
8,0.35,0.4875,-1.97,0.215,0,16
9,0.35,0.44625,-2.01,0.2,0,16
10,0.35,0.4325,-1.98,0.1925,0,16
11,0.35,0.41625,-1.93,0.135,0,16
12,0.35,0.43,-1.99,0.1625,0,16
13,0.35,0.4,-1.87,0.14,0,16
14,0.35,0.43375,-2.03,0.1525,0,16
15,0.35,0.44125,-2.04,0.1525,0,16
16,0.35,0.39,-2.06,0.115,0,16
17,0.35,0.32375,-1.865,0.125,0,16
18,0.35,0.31,-1.81,0.055,0,16
19,0.35,0.26125,-1.865,0.06,0,16
20,0.35,0.235,-1.905,0.0125,0,16
21,0.35,0.2075,-1.745,0.015,0,16
22,0.35,0.17875,-1.815,-0.02,0,16
23,0.35,0.15,-1.83,0,0,16
24,0.35,0.13625,-1.735,-0.015,0,16
25,0.35,0.1275,-1.805,-0.01,0,16
26,0.35,0.13625,-1.72,-0.025,0,16
27,0.35,0.17375,-1.67,-0.035,0,16
28,0.35,0.1575,-1.69,-0.0175,0,16
29,0.35,0.17375,-1.675,0.01,0,16
30,0.35,0.1875,-1.815,-0.0325,0,16
31,0.35,0.22625,-1.79,0.0125,0,16
32,0.35,0.17375,-1.85,-0.0125,0,16
33,0.35,0.09125,-1.64,-0.025,0,16
34,0.35,0.06875,-1.775,0.02,0,16
35,0.35,0.06375,-1.72,0.0075,0,16
36,0.35,0.01,-1.625,-0.015,0,16
37,0.35,0.00875,-1.75,0.0075,0,16
38,0.35,-0.0275,-1.74,-0.015,0,16
39,0.35,-0.0125,-1.775,0.0225,0,16
40,0.35,0.0425,-1.68,0.02,0,16
41,0.35,0.09125,-1.76,0.0375,0,16
42,0.35,0.09375,-1.67,0,0,16
43,0.35,0.04375,-1.77,0.0375,0,16
44,0.35,0.01875,-1.835,0,0,16
45,0.35,-0.0175,-1.895,-0.07,0,16
46,0.35,-0.005,-1.725,-0.08,0,16
47,0.35,-0.03,-1.735,-0.0525,0,16
48,0.35,-0.0225,-1.66,-0.035,0,16
49,0.35,-0.01125,-1.86,-0.0425,0,16
50,0.35,-0.02375,-1.8,0.025,0,16
