sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.35,1,-4,1,0,12
1,0.35,0.88375,-3.24,0.7725,0,12
2,0.35,0.815,-2.865,0.655,0,12
3,0.35,0.76125,-2.655,0.58,0,12
4,0.35,0.68625,-2.39,0.44,0,12
5,0.35,0.6275,-2.25,0.3775,0,12
6,0.35,0.5625,-2.08,0.275,0,12
7,0.35,0.5725,-2.115,0.27,0,12
8,0.35,0.55375,-2.18,0.2475,0,12
9,0.35,0.51125,-2.15,0.2475,0,12
10,0.35,0.5,-2.1,0.26,0,12
11,0.35,0.47125,-2.055,0.1975,0,12
12,0.35,0.45625,-2.12,0.1575,0,12
13,0.35,0.41125,-2.005,0.175,0,12
14,0.35,0.4175,-2,0.15,0,12
15,0.35,0.43125,-2.055,0.16,0,12
16,0.35,0.37375,-1.925,0.1475,0,12
17,0.35,0.3175,-1.78,0.1325,0,12
18,0.35,0.34125,-1.82,0.0875,0,12
19,0.35,0.35875,-1.915,0.1375,0,12
20,0.35,0.32,-1.94,0.1275,0,12
21,0.35,0.3125,-1.945,0.095,0,12
22,0.35,0.28375,-1.84,0.065,0,12
23,0.35,0.2575,-1.845,0.085,0,12
24,0.35,0.2775,-1.745,0.08,0,12
25,0.35,0.225,-1.71,0.0975,0,12
26,0.35,0.14625,-1.805,0.01,0,12
27,0.35,0.155,-1.71,0.015,0,12
28,0.35,0.135,-1.575,0.01,0,12
29,0.35,0.14875,-1.73,0.0175,0,12
30,0.35,0.1275,-1.81,-0.0125,0,12
31,0.35,0.1525,-1.78,-0.0225,0,12
32,0.35,0.1525,-1.935,0.0125,0,12
33,0.35,0.2,-1.925,-0.0025,0,12
34,0.35,0.1925,-1.95,0.015,0,12
35,0.35,0.15625,-1.935,0.01,0,12
36,0.35,0.15875,-1.89,0.0775,0,12
37,0.35,0.105,-1.73,0.0375,0,12
38,0.35,0.12125,-1.69,0.0175,0,12
39,0.35,0.1025,-1.785,0.0125,0,12
40,0.35,0.08375,-1.775,0.0275,0,12
41,0.35,0.04375,-1.725,0.01,0,12
42,0.35,0.07,-1.805,-0.02,0,12
43,0.35,0.11125,-1.83,-0.015,0,12
44,0.35,0.12125,-1.845,-0.0025,0,12
45,0.35,0.1375,-1.895,-0.03,0,12
46,0.35,0.14,-1.785,0.01,0,12
47,0.35,0.11,-1.87,-0.045,0,12
48,0.35,0.155,-1.69,0.03,0,12
49,0.35,0.1925,-1.76,0.025,0,12
50,0.35,0.17125,-1.835,0.065,0,12
