sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.35,1,-4,1,0,2
1,0.35,0.88,-3.19,0.785,0,2
2,0.35,0.82875,-2.975,0.7025,0,2
3,0.35,0.74,-2.675,0.5775,0,2
4,0.35,0.65625,-2.425,0.4825,0,2
5,0.35,0.63875,-2.41,0.4825,0,2
6,0.35,0.59,-2.19,0.42,0,2
7,0.35,0.5625,-2.23,0.4125,0,2
8,0.35,0.51875,-2.145,0.3875,0,2
9,0.35,0.50375,-1.985,0.335,0,2
10,0.35,0.4275,-1.935,0.2875,0,2
11,0.35,0.38,-1.815,0.2575,0,2
12,0.35,0.36875,-1.87,0.26,0,2
13,0.35,0.36125,-1.845,0.27,0,2
14,0.35,0.41375,-2.035,0.335,0,2
15,0.35,0.41625,-1.97,0.3175,0,2
16,0.35,0.42375,-2.02,0.3525,0,2
17,0.35,0.37875,-1.84,0.2975,0,2
18,0.35,0.405,-1.95,0.315,0,2
19,0.35,0.325,-1.8,0.2675,0,2
20,0.35,0.30375,-1.82,0.27,0,2
21,0.35,0.28,-1.725,0.2375,0,2
22,0.35,0.27,-1.87,0.2825,0,2
23,0.35,0.2275,-1.83,0.2425,0,2
24,0.35,0.225,-1.72,0.235,0,2
25,0.35,0.25375,-1.69,0.2425,0,2
26,0.35,0.18625,-1.665,0.22,0,2
27,0.35,0.17875,-1.625,0.17,0,2
28,0.35,0.165,-1.755,0.2325,0,2
29,0.35,0.17875,-1.71,0.24,0,2
30,0.35,0.16625,-1.645,0.195,0,2
31,0.35,0.18125,-1.59,0.2,0,2
32,0.35,0.1775,-1.735,0.21,0,2
33,0.35,0.165,-1.7,0.1625,0,2
34,0.35,0.22625,-1.905,0.2675,0,2
35,0.35,0.20625,-1.775,0.275,0,2
36,0.35,0.18125,-1.765,0.2275,0,2
37,0.35,0.13,-1.755,0.1975,0,2
38,0.35,0.11625,-1.71,0.165,0,2
39,0.35,0.15625,-1.695,0.175,0,2
40,0.35,0.18375,-1.69,0.1925,0,2
41,0.35,0.16375,-1.79,0.2275,0,2
42,0.35,0.17375,-1.765,0.2425,0,2
43,0.35,0.18125,-1.57,0.215,0,2
44,0.35,0.185,-1.56,0.18,0,2
45,0.35,0.18,-1.705,0.2075,0,2
46,0.35,0.18875,-1.735,0.215,0,2
47,0.35,0.185,-1.74,0.23,0,2
48,0.35,0.18125,-1.785,0.22,0,2
49,0.35,0.2725,-1.695,0.2075,0,2
50,0.35,0.27125,-1.72,0.215,0,2
