sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.35,1,-4,1,0,15
1,0.35,0.92625,-3.51,0.8625,0,15
2,0.35,0.84125,-3.085,0.7075,0,15
3,0.35,0.72625,-2.63,0.5175,0,15
4,0.35,0.69375,-2.465,0.475,0,15
5,0.35,0.66,-2.355,0.4375,0,15
6,0.35,0.61375,-2.24,0.3575,0,15
7,0.35,0.5375,-2.135,0.2975,0,15
8,0.35,0.5375,-2.18,0.2425,0,15
9,0.35,0.5175,-2.15,0.2675,0,15
10,0.35,0.4325,-1.985,0.195,0,15
11,0.35,0.395,-1.965,0.1725,0,15
12,0.35,0.4025,-1.965,0.1575,0,15
13,0.35,0.36875,-1.875,0.145,0,15
14,0.35,0.34,-1.95,0.125,0,15
15,0.35,0.34875,-1.785,0.1425,0,15
16,0.35,0.35375,-1.83,0.1475,0,15
17,0.35,0.3575,-1.78,0.17,0,15
18,0.35,0.385,-1.96,0.17,0,15
19,0.35,0.38625,-2.11,0.1425,0,15
20,0.35,0.355,-2.15,0.1025,0,15
21,0.35,0.36,-2.02,0.09,0,15
22,0.35,0.33375,-2.21,0.0925,0,15
23,0.35,0.295,-1.955,0.0425,0,15
24,0.35,0.2425,-2.065,0.055,0,15
25,0.35,0.23,-2.015,0.0175,0,15
26,0.35,0.16125,-1.835,0.0125,0,15
27,0.35,0.1875,-1.79,0.0175,0,15
28,0.35,0.23625,-1.84,0.0425,0,15
29,0.35,0.20625,-1.765,0.0625,0,15
30,0.35,0.14875,-1.805,0.0375,0,15
31,0.35,0.1775,-1.895,0.075,0,15
32,0.35,0.1475,-1.845,0.085,0,15
33,0.35,0.07875,-1.84,0.005,0,15
34,0.35,0.11125,-1.85,0.0075,0,15
35,0.35,0.11625,-1.9,-0.0175,0,15
36,0.35,0.11875,-1.885,-0.035,0,15
37,0.35,0.095,-1.79,-0.025,0,15
38,0.35,0.0675,-1.835,-0.0025,0,15
39,0.35,0.0475,-1.76,-0.0075,0,15
40,0.35,0.025,-1.845,-0.01,0,15
41,0.35,0.0325,-1.89,0.0225,0,15
42,0.35,0.00625,-1.795,0.04,0,15
43,0.35,0.03125,-1.83,0.035,0,15
44,0.35,-0.0025,-1.675,-0.005,0,15
45,0.35,0.0425,-1.61,-0.055,0,15
46,0.35,0,-1.495,-0.05,0,15
47,0.35,0.015,-1.595,-0.025,0,15
48,0.35,0.04375,-1.615,0,0,15
49,0.35,-0.015,-1.64,-0.01,0,15
50,0.35,-0.05625,-1.725,0.005,0,15
