sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.35,1,-4,1,0,6
1,0.35,0.92875,-3.48,0.8625,0,6
2,0.35,0.84125,-2.985,0.695,0,6
3,0.35,0.745,-2.605,0.55,0,6
4,0.35,0.7225,-2.525,0.515,0,6
5,0.35,0.66625,-2.36,0.455,0,6
6,0.35,0.625,-2.295,0.365,0,6
7,0.35,0.63875,-2.315,0.4275,0,6
8,0.35,0.59375,-2.18,0.36,0,6
9,0.35,0.54625,-2.095,0.31,0,6
10,0.35,0.495,-2.06,0.2675,0,6
11,0.35,0.41875,-1.88,0.15,0,6
12,0.35,0.37,-1.805,0.15,0,6
13,0.35,0.28375,-1.69,0.08,0,6
14,0.35,0.33875,-1.86,0.15,0,6
15,0.35,0.305,-1.775,0.0875,0,6
16,0.35,0.26,-1.81,0.1225,0,6
17,0.35,0.24625,-1.76,0.065,0,6
18,0.35,0.2325,-1.78,0.0725,0,6
19,0.35,0.235,-1.74,0.0475,0,6
20,0.35,0.27375,-1.72,0.04,0,6
21,0.35,0.255,-1.785,0.05,0,6
22,0.35,0.1975,-1.705,0.0175,0,6
23,0.35,0.17,-1.68,0.0175,0,6
24,0.35,0.1575,-1.75,0.06,0,6
25,0.35,0.1425,-1.83,0.0775,0,6
26,0.35,0.16375,-1.835,0.0875,0,6
27,0.35,0.18875,-1.93,0.1125,0,6
28,0.35,0.20125,-1.975,0.1325,0,6
29,0.35,0.15625,-1.875,0.11,0,6
30,0.35,0.14625,-1.68,0.0625,0,6
31,0.35,0.13125,-1.805,0.055,0,6
32,0.35,0.13125,-1.765,0.03,0,6
33,0.35,0.1375,-1.725,0.035,0,6
34,0.35,0.15375,-1.795,0.045,0,6
35,0.35,0.0975,-1.79,0.0125,0,6
36,0.35,0.105,-1.735,0.01,0,6
37,0.35,0.16125,-1.825,0.0625,0,6
38,0.35,0.15,-1.845,0.0525,0,6
39,0.35,0.11375,-1.795,0.0475,0,6
40,0.35,0.10125,-1.765,0.045,0,6
41,0.35,0.08625,-1.66,0.0575,0,6
42,0.35,0.01125,-1.625,0.045,0,6
43,0.35,0.025,-1.66,0.035,0,6
44,0.35,0.02125,-1.595,0.0075,0,6
45,0.35,0.04875,-1.705,0.0325,0,6
46,0.35,0.05125,-1.74,0.0725,0,6
47,0.35,-0.0125,-1.915,0.1075,0,6
48,0.35,-0.0275,-1.93,0.0575,0,6
49,0.35,0.0225,-1.78,0.0475,0,6
50,0.35,0.055,-1.81,-0.0025,0,6
