sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.8,1,-4,1,0,5
1,0.8,0.99875,-3.99,0.9975,0,5
2,0.8,0.99875,-3.99,0.9975,0,5
3,0.8,0.99625,-3.97,0.9925,0,5
4,0.8,0.99125,-3.945,0.9825,0,5
5,0.8,0.995,-3.96,0.99,0,5
6,0.8,0.99875,-3.99,0.9975,0,5
7,0.8,0.9975,-3.98,0.995,0,5
8,0.8,0.99875,-3.99,0.9975,0,5
9,0.8,0.99125,-3.935,0.9825,0,5
10,0.8,0.99875,-3.99,0.9975,0,5
11,0.8,1,-4,1,0,5
12,0.8,0.99875,-3.99,0.9975,0,5
13,0.8,0.99375,-3.955,0.9875,0,5
14,0.8,0.99375,-3.955,0.9875,0,5
15,0.8,0.995,-3.96,0.99,0,5
16,0.8,0.9975,-3.98,0.995,0,5
17,0.8,0.99875,-3.99,0.9975,0,5
18,0.8,0.99625,-3.97,0.9925,0,5
19,0.8,0.99625,-3.97,0.9925,0,5
20,0.8,0.995,-3.96,0.99,0,5
21,0.8,0.9975,-3.98,0.995,0,5
22,0.8,0.99625,-3.97,0.9925,0,5
23,0.8,1,-4,1,0,5
24,0.8,0.9975,-3.985,0.995,0,5
25,0.8,0.9975,-3.98,0.995,0,5
26,0.8,0.9975,-3.985,0.995,0,5
27,0.8,0.99125,-3.93,0.9825,0,5
28,0.8,0.99375,-3.95,0.9875,0,5
29,0.8,0.99375,-3.955,0.9875,0,5
30,0.8,0.99625,-3.97,0.9925,0,5
31,0.8,0.995,-3.96,0.99,0,5
32,0.8,1,-4,1,0,5
33,0.8,0.99875,-3.99,0.9975,0,5
34,0.8,0.9975,-3.98,0.995,0,5
35,0.8,0.99875,-3.99,0.9975,0,5
36,0.8,1,-4,1,0,5
37,0.8,1,-4,1,0,5
38,0.8,0.9975,-3.98,0.995,0,5
39,0.8,0.99625,-3.975,0.9925,0,5
40,0.8,0.99875,-3.99,0.9975,0,5
41,0.8,0.99875,-3.99,0.9975,0,5
42,0.8,1,-4,1,0,5
43,0.8,0.99625,-3.97,0.9925,0,5
44,0.8,0.995,-3.965,0.99,0,5
45,0.8,0.99375,-3.955,0.9875,0,5
46,0.8,0.9925,-3.94,0.985,0,5
47,0.8,0.99375,-3.95,0.9875,0,5
48,0.8,0.99875,-3.99,0.9975,0,5
49,0.8,0.9925,-3.94,0.985,0,5
50,0.8,0.99625,-3.97,0.9925,0,5
