sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.8,1,-4,1,0,16
1,0.8,0.9975,-3.985,0.995,0,16
2,0.8,0.9975,-3.98,0.995,0,16
3,0.8,0.99875,-3.99,0.9975,0,16
4,0.8,0.995,-3.96,0.99,0,16
5,0.8,0.99375,-3.955,0.9875,0,16
6,0.8,0.99375,-3.96,0.9875,0,16
7,0.8,0.99375,-3.96,0.9875,0,16
8,0.8,0.995,-3.965,0.99,0,16
9,0.8,0.9975,-3.98,0.995,0,16
10,0.8,0.995,-3.96,0.99,0,16
11,0.8,0.9975,-3.98,0.995,0,16
12,0.8,0.99875,-3.99,0.9975,0,16
13,0.8,0.9975,-3.98,0.995,0,16
14,0.8,0.99875,-3.99,0.9975,0,16
15,0.8,0.9975,-3.98,0.995,0,16
16,0.8,0.99625,-3.97,0.9925,0,16
17,0.8,0.9975,-3.98,0.995,0,16
18,0.8,0.9975,-3.985,0.995,0,16
19,0.8,1,-4,1,0,16
20,0.8,0.9975,-3.98,0.995,0,16
21,0.8,0.99875,-3.99,0.9975,0,16
22,0.8,0.995,-3.96,0.99,0,16
23,0.8,0.995,-3.965,0.99,0,16
24,0.8,0.99375,-3.95,0.9875,0,16
25,0.8,0.99625,-3.97,0.9925,0,16
26,0.8,0.9975,-3.98,0.995,0,16
27,0.8,0.9975,-3.98,0.995,0,16
28,0.8,0.99625,-3.97,0.9925,0,16
29,0.8,0.99875,-3.99,0.9975,0,16
30,0.8,1,-4,1,0,16
31,0.8,0.995,-3.96,0.99,0,16
32,0.8,0.99625,-3.975,0.9925,0,16
33,0.8,0.99625,-3.975,0.9925,0,16
34,0.8,0.995,-3.965,0.99,0,16
35,0.8,0.99875,-3.99,0.9975,0,16
36,0.8,0.99875,-3.99,0.9975,0,16
37,0.8,0.99875,-3.99,0.9975,0,16
38,0.8,0.9975,-3.98,0.995,0,16
39,0.8,0.99875,-3.99,0.9975,0,16
40,0.8,0.99875,-3.99,0.9975,0,16
41,0.8,0.9925,-3.945,0.985,0,16
42,0.8,0.9975,-3.98,0.995,0,16
43,0.8,0.995,-3.965,0.99,0,16
44,0.8,0.99625,-3.97,0.9925,0,16
45,0.8,1,-4,1,0,16
46,0.8,0.99875,-3.99,0.9975,0,16
47,0.8,0.9975,-3.98,0.995,0,16
48,0.8,0.99875,-3.99,0.9975,0,16
49,0.8,0.9975,-3.98,0.995,0,16
50,0.8,0.9975,-3.98,0.995,0,16
