sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.8,1,-4,1,0,12
1,0.8,1,-4,1,0,12
2,0.8,0.99875,-3.99,0.9975,0,12
3,0.8,0.995,-3.96,0.99,0,12
4,0.8,0.99625,-3.97,0.9925,0,12
5,0.8,0.9975,-3.98,0.995,0,12
6,0.8,0.995,-3.96,0.99,0,12
7,0.8,0.99375,-3.95,0.9875,0,12
8,0.8,0.9975,-3.98,0.995,0,12
9,0.8,0.995,-3.96,0.99,0,12
10,0.8,0.99625,-3.97,0.9925,0,12
11,0.8,0.99625,-3.97,0.9925,0,12
12,0.8,0.99875,-3.99,0.9975,0,12
13,0.8,0.99625,-3.97,0.9925,0,12
14,0.8,0.99625,-3.97,0.9925,0,12
15,0.8,0.995,-3.965,0.99,0,12
16,0.8,0.99875,-3.99,0.9975,0,12
17,0.8,0.995,-3.965,0.99,0,12
18,0.8,0.99625,-3.97,0.9925,0,12
19,0.8,0.9975,-3.98,0.995,0,12
20,0.8,0.995,-3.96,0.99,0,12
21,0.8,0.995,-3.965,0.99,0,12
22,0.8,0.99375,-3.95,0.9875,0,12
23,0.8,0.995,-3.96,0.99,0,12
24,0.8,0.99125,-3.935,0.9825,0,12
25,0.8,0.995,-3.96,0.99,0,12
26,0.8,0.99125,-3.93,0.9825,0,12
27,0.8,0.99375,-3.95,0.9875,0,12
28,0.8,0.99375,-3.955,0.9875,0,12
29,0.8,0.99125,-3.96,0.9825,0,12
30,0.8,0.99125,-3.96,0.9825,0,12
31,0.8,0.995,-3.96,0.99,0,12
32,0.8,0.995,-3.96,0.99,0,12
33,0.8,0.99,-3.925,0.98,0,12
34,0.8,0.9925,-3.945,0.985,0,12
35,0.8,0.99375,-3.95,0.9875,0,12
36,0.8,0.99375,-3.95,0.9875,0,12
37,0.8,0.98875,-3.91,0.9775,0,12
38,0.8,0.99625,-3.975,0.9925,0,12
39,0.8,0.99125,-3.93,0.9825,0,12
40,0.8,0.99375,-3.95,0.9875,0,12
41,0.8,0.99625,-3.97,0.9925,0,12
42,0.8,0.99875,-3.99,0.9975,0,12
43,0.8,0.99875,-3.99,0.9975,0,12
44,0.8,0.9975,-3.98,0.995,0,12
45,0.8,0.9975,-3.98,0.995,0,12
46,0.8,0.9975,-3.98,0.995,0,12
47,0.8,0.9975,-3.98,0.995,0,12
48,0.8,0.99625,-3.97,0.9925,0,12
49,0.8,0.99625,-3.97,0.9925,0,12
50,0.8,0.99125,-3.94,0.9825,0,12
