sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.6,1,-4,1,0,1
1,0.6,0.98875,-3.925,0.9825,0,1
2,0.6,0.9925,-3.945,0.9875,0,1
3,0.6,0.9925,-3.95,0.985,0,1
4,0.6,0.97875,-3.845,0.9575,0,1
5,0.6,0.98125,-3.86,0.9625,0,1
6,0.6,0.96875,-3.815,0.9525,0,1
7,0.6,0.9675,-3.775,0.9425,0,1
8,0.6,0.98,-3.855,0.965,0,1
9,0.6,0.97125,-3.79,0.945,0,1
10,0.6,0.9625,-3.76,0.94,0,1
11,0.6,0.97375,-3.82,0.9575,0,1
12,0.6,0.9725,-3.795,0.9475,0,1
13,0.6,0.9725,-3.81,0.95,0,1
14,0.6,0.9725,-3.815,0.9525,0,1
15,0.6,0.96875,-3.795,0.9475,0,1
16,0.6,0.9775,-3.855,0.965,0,1
17,0.6,0.98,-3.855,0.9625,0,1
18,0.6,0.975,-3.825,0.96,0,1
19,0.6,0.97125,-3.805,0.945,0,1
20,0.6,0.97625,-3.84,0.9625,0,1
21,0.6,0.98375,-3.875,0.9675,0,1
22,0.6,0.98625,-3.9,0.9775,0,1
23,0.6,0.97625,-3.825,0.96,0,1
24,0.6,0.97375,-3.81,0.955,0,1
25,0.6,0.97875,-3.845,0.9575,0,1
26,0.6,0.98375,-3.885,0.9725,0,1
27,0.6,0.97,-3.81,0.9575,0,1
28,0.6,0.9675,-3.76,0.9375,0,1
29,0.6,0.97625,-3.835,0.96,0,1
30,0.6,0.9725,-3.81,0.955,0,1
31,0.6,0.965,-3.795,0.95,0,1
32,0.6,0.97,-3.82,0.9525,0,1
33,0.6,0.97375,-3.83,0.9575,0,1
34,0.6,0.965,-3.775,0.945,0,1
35,0.6,0.97125,-3.81,0.95,0,1
36,0.6,0.97125,-3.8,0.95,0,1
37,0.6,0.9675,-3.77,0.94,0,1
38,0.6,0.97625,-3.82,0.9575,0,1
39,0.6,0.97875,-3.845,0.9625,0,1
40,0.6,0.98375,-3.88,0.97,0,1
41,0.6,0.98125,-3.855,0.9625,0,1
42,0.6,0.98375,-3.885,0.9725,0,1
43,0.6,0.9775,-3.835,0.96,0,1
44,0.6,0.97625,-3.825,0.9575,0,1
45,0.6,0.975,-3.8,0.95,0,1
46,0.6,0.9825,-3.865,0.9675,0,1
47,0.6,0.99,-3.925,0.9825,0,1
48,0.6,0.98875,-3.915,0.9775,0,1
49,0.6,0.98375,-3.885,0.9725,0,1
50,0.6,0.98875,-3.91,0.9775,0,1
