sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.4,1,-4,1,0,19
1,0.4,0.94375,-3.6,0.89,0,19
2,0.4,0.875,-3.22,0.7625,0,19
3,0.4,0.84125,-3.07,0.6975,0,19
4,0.4,0.81625,-2.975,0.655,0,19
5,0.4,0.81,-2.925,0.6475,0,19
6,0.4,0.765,-2.825,0.565,0,19
7,0.4,0.72375,-2.595,0.5225,0,19
8,0.4,0.70375,-2.575,0.5,0,19
9,0.4,0.695,-2.56,0.5175,0,19
10,0.4,0.71125,-2.705,0.5325,0,19
11,0.4,0.725,-2.775,0.545,0,19
12,0.4,0.6625,-2.625,0.47,0,19
13,0.4,0.6625,-2.575,0.4025,0,19
14,0.4,0.65375,-2.56,0.405,0,19
15,0.4,0.62375,-2.615,0.375,0,19
16,0.4,0.55125,-2.44,0.2775,0,19
17,0.4,0.515,-2.285,0.215,0,19
18,0.4,0.515,-2.355,0.285,0,19
19,0.4,0.5175,-2.345,0.28,0,19
20,0.4,0.5375,-2.38,0.2975,0,19
21,0.4,0.525,-2.325,0.3075,0,19
22,0.4,0.4575,-2.29,0.2425,0,19
23,0.4,0.44125,-2.38,0.245,0,19
24,0.4,0.39125,-2.34,0.2025,0,19
25,0.4,0.37875,-2.315,0.205,0,19
26,0.4,0.3075,-2.29,0.1975,0,19
27,0.4,0.2975,-2.155,0.1925,0,19
28,0.4,0.30125,-2.225,0.155,0,19
29,0.4,0.32,-2.1,0.1275,0,19
30,0.4,0.3,-2.08,0.1225,0,19
31,0.4,0.31,-2.14,0.2,0,19
32,0.4,0.305,-2.24,0.2675,0,19
33,0.4,0.275,-2.155,0.31,0,19
34,0.4,0.25375,-2.13,0.2025,0,19
35,0.4,0.33375,-2.24,0.23,0,19
36,0.4,0.33625,-2.165,0.2525,0,19
37,0.4,0.28,-2.29,0.28,0,19
38,0.4,0.32625,-2.27,0.2925,0,19
39,0.4,0.2975,-2.255,0.2425,0,19
40,0.4,0.3425,-2.49,0.2875,0,19
41,0.4,0.34375,-2.52,0.26,0,19
42,0.4,0.2975,-2.48,0.265,0,19
43,0.4,0.32625,-2.4,0.305,0,19
44,0.4,0.3125,-2.315,0.3275,0,19
45,0.4,0.32125,-2.39,0.3075,0,19
46,0.4,0.2825,-2.395,0.245,0,19
47,0.4,0.26125,-2.28,0.26,0,19
48,0.4,0.265,-2.345,0.2975,0,19
49,0.4,0.29375,-2.36,0.305,0,19
50,0.4,0.30625,-2.465,0.315,0,19
