sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.7,1,-4,1,0,15
1,0.7,0.99375,-3.955,0.9875,0,15
2,0.7,0.9875,-3.925,0.975,0,15
3,0.7,0.9925,-3.95,0.985,0,15
4,0.7,0.99,-3.935,0.98,0,15
5,0.7,0.98375,-3.885,0.9675,0,15
6,0.7,0.98875,-3.92,0.9775,0,15
7,0.7,0.98375,-3.885,0.9675,0,15
8,0.7,0.97875,-3.845,0.9575,0,15
9,0.7,0.98125,-3.865,0.9625,0,15
10,0.7,0.99125,-3.93,0.9825,0,15
11,0.7,0.99125,-3.93,0.9825,0,15
12,0.7,0.98625,-3.89,0.9725,0,15
13,0.7,0.985,-3.885,0.97,0,15
14,0.7,0.99,-3.925,0.98,0,15
15,0.7,0.9875,-3.905,0.975,0,15
16,0.7,0.99,-3.925,0.98,0,15
17,0.7,0.9925,-3.94,0.985,0,15
18,0.7,0.995,-3.96,0.99,0,15
19,0.7,0.9975,-3.98,0.995,0,15
20,0.7,0.995,-3.96,0.99,0,15
21,0.7,0.99125,-3.935,0.9825,0,15
22,0.7,0.9875,-3.905,0.9775,0,15
23,0.7,0.9875,-3.91,0.975,0,15
24,0.7,0.9925,-3.94,0.985,0,15
25,0.7,0.99375,-3.955,0.9875,0,15
26,0.7,0.99375,-3.95,0.9875,0,15
27,0.7,0.9975,-3.98,0.995,0,15
28,0.7,0.9975,-3.98,0.995,0,15
29,0.7,0.98875,-3.92,0.9775,0,15
30,0.7,0.99125,-3.93,0.9825,0,15
31,0.7,0.98875,-3.915,0.9775,0,15
32,0.7,0.9925,-3.94,0.985,0,15
33,0.7,0.9925,-3.945,0.985,0,15
34,0.7,0.98625,-3.9,0.9725,0,15
35,0.7,0.98875,-3.915,0.9775,0,15
36,0.7,0.98625,-3.89,0.9725,0,15
37,0.7,0.98625,-3.895,0.9725,0,15
38,0.7,0.98,-3.85,0.9625,0,15
39,0.7,0.98875,-3.91,0.9775,0,15
40,0.7,0.985,-3.885,0.97,0,15
41,0.7,0.98625,-3.895,0.9725,0,15
42,0.7,0.9875,-3.92,0.975,0,15
43,0.7,0.99125,-3.935,0.9825,0,15
44,0.7,0.9875,-3.915,0.975,0,15
45,0.7,0.98875,-3.925,0.9775,0,15
46,0.7,0.98625,-3.91,0.9725,0,15
47,0.7,0.9925,-3.945,0.985,0,15
48,0.7,0.99,-3.92,0.98,0,15
49,0.7,0.98375,-3.88,0.9675,0,15
50,0.7,0.98,-3.88,0.96,0,15
