sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.2,1,-4,1,0,10
1,0.2,0.66375,-2.125,0.455,0,10
2,0.2,0.39,-1.19,0.16,0,10
3,0.2,0.27375,-1.025,0.075,0,10
4,0.2,0.24125,-1.09,0.065,0,10
5,0.2,0.1975,-1.055,0.06,0,10
6,0.2,0.09625,-0.785,0.0175,0,10
7,0.2,0.04625,-0.83,0.005,0,10
8,0.2,0.07625,-0.935,-0.005,0,10
9,0.2,0.03375,-0.95,-0.055,0,10
10,0.2,-0.0375,-0.87,-0.0075,0,10
11,0.2,0.00125,-0.92,0.0425,0,10
12,0.2,-0.0225,-1.04,0.0475,0,10
13,0.2,-0.00625,-0.84,-0.0025,0,10
14,0.2,-0.06125,-0.89,0.0175,0,10
15,0.2,-0.095,-0.78,0.0175,0,10
16,0.2,-0.155,-0.815,-0.025,0,10
17,0.2,-0.0625,-0.835,0.0225,0,10
18,0.2,-0.085,-0.755,-0.02,0,10
19,0.2,-0.07,-0.925,-0.0225,0,10
20,0.2,-0.09,-0.96,0.035,0,10
21,0.2,-0.04875,-0.765,-0.0275,0,10
22,0.2,0.00125,-0.855,-0.0125,0,10
23,0.2,0.06125,-0.85,-0.0025,0,10
24,0.2,0.03625,-1,0.0225,0,10
25,0.2,0.02375,-0.93,0.015,0,10
26,0.2,-0.0375,-0.88,-0.01,0,10
27,0.2,-0.06875,-0.96,0.0175,0,10
28,0.2,-0.05375,-0.975,0,0,10
29,0.2,-0.05625,-0.925,-0.0075,0,10
30,0.2,-0.08125,-0.89,-0.0325,0,10
31,0.2,0.00375,-0.835,-0.0275,0,10
32,0.2,-0.00875,-0.845,-0.03,0,10
33,0.2,-0.0075,-0.84,0.0175,0,10
34,0.2,-0.01625,-0.905,-0.0225,0,10
35,0.2,-0.02,-0.885,-0.005,0,10
36,0.2,0.00125,-0.92,-0.035,0,10
37,0.2,-0.025,-0.955,0.0075,0,10
38,0.2,-0.05125,-0.93,-0.0075,0,10
39,0.2,-0.005,-0.86,-0.04,0,10
40,0.2,-0.0125,-0.79,0.015,0,10
41,0.2,-0.0325,-0.97,0.005,0,10
42,0.2,-0.02375,-0.905,0.06,0,10
43,0.2,-0.055,-0.95,0.0375,0,10
44,0.2,-0.065,-0.91,0.01,0,10
45,0.2,-0.065,-0.915,-0.0075,0,10
46,0.2,-0.06,-0.86,-0.0475,0,10
47,0.2,-0.0975,-0.87,0.0225,0,10
48,0.2,-0.005,-0.935,-0.02,0,10
49,0.2,-0.00875,-0.95,0.025,0,10
50,0.2,0.0225,-0.895,-0.0175,0,10
