sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.4,1,-4,1,0,11
1,0.4,0.92,-3.46,0.84,0,11
2,0.4,0.89125,-3.27,0.795,0,11
3,0.4,0.875,-3.165,0.765,0,11
4,0.4,0.855,-3.105,0.7175,0,11
5,0.4,0.81625,-2.965,0.66,0,11
6,0.4,0.78875,-2.825,0.5975,0,11
7,0.4,0.795,-2.88,0.6125,0,11
8,0.4,0.73875,-2.72,0.535,0,11
9,0.4,0.7225,-2.6,0.53,0,11
10,0.4,0.69125,-2.625,0.4625,0,11
11,0.4,0.65875,-2.475,0.4075,0,11
12,0.4,0.6875,-2.625,0.42,0,11
13,0.4,0.67375,-2.53,0.4125,0,11
14,0.4,0.67,-2.515,0.4175,0,11
15,0.4,0.645,-2.535,0.385,0,11
16,0.4,0.65,-2.54,0.425,0,11
17,0.4,0.65,-2.525,0.42,0,11
18,0.4,0.6575,-2.515,0.4275,0,11
19,0.4,0.65125,-2.495,0.4,0,11
20,0.4,0.70625,-2.7,0.4875,0,11
21,0.4,0.64625,-2.535,0.3875,0,11
22,0.4,0.6825,-2.635,0.44,0,11
23,0.4,0.67375,-2.555,0.4425,0,11
24,0.4,0.69625,-2.605,0.495,0,11
25,0.4,0.67,-2.54,0.43,0,11
26,0.4,0.6825,-2.58,0.4675,0,11
27,0.4,0.6475,-2.575,0.4275,0,11
28,0.4,0.67,-2.585,0.4625,0,11
29,0.4,0.70375,-2.675,0.515,0,11
30,0.4,0.6675,-2.515,0.4475,0,11
31,0.4,0.66125,-2.58,0.46,0,11
32,0.4,0.6125,-2.48,0.355,0,11
33,0.4,0.5975,-2.42,0.365,0,11
34,0.4,0.605,-2.325,0.395,0,11
35,0.4,0.60875,-2.4,0.3775,0,11
36,0.4,0.6225,-2.47,0.375,0,11
37,0.4,0.66125,-2.515,0.4475,0,11
38,0.4,0.6675,-2.54,0.4425,0,11
39,0.4,0.69125,-2.65,0.4875,0,11
40,0.4,0.65125,-2.495,0.4175,0,11
41,0.4,0.6725,-2.645,0.43,0,11
42,0.4,0.66875,-2.635,0.455,0,11
43,0.4,0.6575,-2.585,0.4375,0,11
44,0.4,0.66,-2.715,0.41,0,11
45,0.4,0.65125,-2.645,0.3825,0,11
46,0.4,0.5975,-2.55,0.3425,0,11
47,0.4,0.6125,-2.56,0.395,0,11
48,0.4,0.58875,-2.53,0.3575,0,11
49,0.4,0.6075,-2.515,0.375,0,11
50,0.4,0.59375,-2.53,0.405,0,11
