sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.4,1,-4,1,0,2
1,0.4,0.91375,-3.445,0.8375,0,2
2,0.4,0.86875,-3.255,0.7775,0,2
3,0.4,0.85125,-3.115,0.7425,0,2
4,0.4,0.8425,-3.07,0.7225,0,2
5,0.4,0.79375,-2.95,0.6525,0,2
6,0.4,0.80375,-2.975,0.6825,0,2
7,0.4,0.74125,-2.74,0.595,0,2
8,0.4,0.71625,-2.785,0.595,0,2
9,0.4,0.695,-2.685,0.555,0,2
10,0.4,0.675,-2.62,0.5375,0,2
11,0.4,0.6775,-2.58,0.56,0,2
12,0.4,0.64875,-2.57,0.53,0,2
13,0.4,0.6625,-2.575,0.5425,0,2
14,0.4,0.63625,-2.48,0.485,0,2
15,0.4,0.63875,-2.47,0.4925,0,2
16,0.4,0.63625,-2.44,0.48,0,2
17,0.4,0.61625,-2.445,0.4775,0,2
18,0.4,0.61625,-2.48,0.4725,0,2
19,0.4,0.58625,-2.37,0.425,0,2
20,0.4,0.57375,-2.365,0.425,0,2
21,0.4,0.59375,-2.45,0.485,0,2
22,0.4,0.55875,-2.465,0.485,0,2
23,0.4,0.57625,-2.47,0.4725,0,2
24,0.4,0.57125,-2.48,0.475,0,2
25,0.4,0.585,-2.455,0.44,0,2
26,0.4,0.56,-2.4,0.4875,0,2
27,0.4,0.55625,-2.505,0.4825,0,2
28,0.4,0.5425,-2.4,0.48,0,2
29,0.4,0.5125,-2.34,0.45,0,2
30,0.4,0.51,-2.485,0.46,0,2
31,0.4,0.47625,-2.45,0.4575,0,2
32,0.4,0.465,-2.5,0.4575,0,2
33,0.4,0.44625,-2.45,0.4525,0,2
34,0.4,0.43875,-2.45,0.495,0,2
35,0.4,0.4075,-2.585,0.49,0,2
36,0.4,0.39625,-2.39,0.475,0,2
37,0.4,0.42,-2.58,0.4975,0,2
38,0.4,0.42375,-2.41,0.48,0,2
39,0.4,0.4,-2.38,0.4425,0,2
40,0.4,0.4425,-2.495,0.4675,0,2
41,0.4,0.42125,-2.33,0.43,0,2
42,0.4,0.385,-2.215,0.36,0,2
43,0.4,0.37125,-2.295,0.3425,0,2
44,0.4,0.375,-2.31,0.3775,0,2
45,0.4,0.34125,-2.205,0.335,0,2
46,0.4,0.2975,-2.16,0.325,0,2
47,0.4,0.31,-2.285,0.365,0,2
48,0.4,0.2775,-2.22,0.3225,0,2
49,0.4,0.2975,-2.2,0.335,0,2
50,0.4,0.2725,-2.165,0.3325,0,2
