sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.7,1,-4,1,0,6
1,0.7,0.9925,-3.94,0.985,0,6
2,0.7,0.995,-3.96,0.99,0,6
3,0.7,0.99125,-3.93,0.9825,0,6
4,0.7,0.99625,-3.97,0.9925,0,6
5,0.7,0.99,-3.94,0.98,0,6
6,0.7,0.99125,-3.94,0.9825,0,6
7,0.7,0.98375,-3.88,0.9675,0,6
8,0.7,0.99,-3.92,0.98,0,6
9,0.7,0.9875,-3.9,0.975,0,6
10,0.7,0.99125,-3.93,0.9825,0,6
11,0.7,0.99,-3.925,0.98,0,6
12,0.7,0.98625,-3.9,0.975,0,6
13,0.7,0.98625,-3.895,0.9725,0,6
14,0.7,0.99125,-3.95,0.9825,0,6
15,0.7,0.9875,-3.93,0.975,0,6
16,0.7,0.985,-3.905,0.97,0,6
17,0.7,0.98125,-3.885,0.9625,0,6
18,0.7,0.985,-3.91,0.97,0,6
19,0.7,0.99,-3.925,0.98,0,6
20,0.7,0.9875,-3.91,0.975,0,6
21,0.7,0.9875,-3.905,0.975,0,6
22,0.7,0.98125,-3.865,0.965,0,6
23,0.7,0.99125,-3.935,0.9825,0,6
24,0.7,0.99375,-3.96,0.9875,0,6
25,0.7,0.99,-3.945,0.98,0,6
26,0.7,0.99375,-3.95,0.9875,0,6
27,0.7,0.98875,-3.91,0.9775,0,6
28,0.7,0.99125,-3.93,0.9825,0,6
29,0.7,0.99,-3.935,0.98,0,6
30,0.7,0.99625,-3.975,0.9925,0,6
31,0.7,0.99,-3.925,0.98,0,6
32,0.7,0.99375,-3.95,0.9875,0,6
33,0.7,0.99375,-3.95,0.9875,0,6
34,0.7,0.995,-3.965,0.99,0,6
35,0.7,0.995,-3.96,0.99,0,6
36,0.7,0.99125,-3.93,0.9825,0,6
37,0.7,0.98875,-3.915,0.9775,0,6
38,0.7,0.99375,-3.95,0.9875,0,6
39,0.7,0.99875,-3.99,0.9975,0,6
40,0.7,0.99625,-3.97,0.9925,0,6
41,0.7,0.99125,-3.93,0.9825,0,6
42,0.7,0.98375,-3.89,0.9675,0,6
43,0.7,0.98625,-3.905,0.975,0,6
44,0.7,0.9925,-3.94,0.985,0,6
45,0.7,0.98875,-3.91,0.9775,0,6
46,0.7,0.99,-3.925,0.98,0,6
47,0.7,0.9875,-3.91,0.975,0,6
48,0.7,0.9925,-3.94,0.985,0,6
49,0.7,0.99,-3.93,0.98,0,6
50,0.7,0.98625,-3.89,0.9725,0,6
