sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.7,1,-4,1,0,5
1,0.7,0.99375,-3.96,0.9875,0,5
2,0.7,0.99625,-3.97,0.9925,0,5
3,0.7,0.99375,-3.955,0.9875,0,5
4,0.7,0.98875,-3.91,0.9775,0,5
5,0.7,0.9925,-3.94,0.985,0,5
6,0.7,0.9925,-3.94,0.985,0,5
7,0.7,0.9925,-3.945,0.985,0,5
8,0.7,0.99375,-3.955,0.9875,0,5
9,0.7,0.995,-3.96,0.99,0,5
10,0.7,0.99375,-3.955,0.9875,0,5
11,0.7,0.99125,-3.94,0.9825,0,5
12,0.7,0.99375,-3.95,0.9875,0,5
13,0.7,0.98875,-3.915,0.9775,0,5
14,0.7,0.9875,-3.91,0.975,0,5
15,0.7,0.9875,-3.905,0.975,0,5
16,0.7,0.99125,-3.93,0.9825,0,5
17,0.7,0.9975,-3.98,0.995,0,5
18,0.7,0.995,-3.96,0.99,0,5
19,0.7,0.99125,-3.94,0.9825,0,5
20,0.7,0.99125,-3.94,0.9825,0,5
21,0.7,0.9925,-3.94,0.985,0,5
22,0.7,0.99125,-3.93,0.9825,0,5
23,0.7,0.98875,-3.91,0.9775,0,5
24,0.7,0.9975,-3.98,0.995,0,5
25,0.7,0.995,-3.96,0.99,0,5
26,0.7,0.995,-3.96,0.99,0,5
27,0.7,0.995,-3.96,0.99,0,5
28,0.7,0.9875,-3.9,0.975,0,5
29,0.7,0.9875,-3.905,0.975,0,5
30,0.7,0.9875,-3.905,0.975,0,5
31,0.7,0.99,-3.92,0.98,0,5
32,0.7,0.99375,-3.955,0.9875,0,5
33,0.7,0.99375,-3.95,0.9875,0,5
34,0.7,0.99125,-3.93,0.9825,0,5
35,0.7,0.99,-3.92,0.98,0,5
36,0.7,0.985,-3.89,0.97,0,5
37,0.7,0.9775,-3.84,0.955,0,5
38,0.7,0.9825,-3.875,0.965,0,5
39,0.7,0.99,-3.92,0.98,0,5
40,0.7,0.9925,-3.94,0.985,0,5
41,0.7,0.99125,-3.94,0.9825,0,5
42,0.7,0.99,-3.93,0.98,0,5
43,0.7,0.99375,-3.95,0.9875,0,5
44,0.7,0.99125,-3.94,0.9825,0,5
45,0.7,0.98875,-3.915,0.9775,0,5
46,0.7,0.995,-3.96,0.99,0,5
47,0.7,0.99375,-3.95,0.9875,0,5
48,0.7,0.98875,-3.92,0.9775,0,5
49,0.7,0.98875,-3.915,0.9775,0,5
50,0.7,0.9875,-3.905,0.975,0,5
