sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.3,1,-4,1,0,17
1,0.3,0.82375,-2.91,0.665,0,17
2,0.3,0.735,-2.46,0.5375,0,17
3,0.3,0.59125,-1.93,0.3425,0,17
4,0.3,0.54375,-1.81,0.285,0,17
5,0.3,0.50375,-1.86,0.24,0,17
6,0.3,0.44875,-1.85,0.255,0,17
7,0.3,0.37125,-1.675,0.1975,0,17
8,0.3,0.32625,-1.66,0.1025,0,17
9,0.3,0.28375,-1.53,0.1075,0,17
10,0.3,0.225,-1.46,0.075,0,17
11,0.3,0.18,-1.455,0.04,0,17
12,0.3,0.175,-1.39,0.045,0,17
13,0.3,0.1125,-1.405,-0.005,0,17
14,0.3,0.0925,-1.425,-0.0425,0,17
15,0.3,0.06375,-1.43,0.005,0,17
16,0.3,0.08375,-1.39,0,0,17
17,0.3,0.01875,-1.4,0.02,0,17
18,0.3,0.06875,-1.465,0.0075,0,17
19,0.3,0.01,-1.46,-0.0275,0,17
20,0.3,-0.0275,-1.51,-0.01,0,17
21,0.3,-0.07375,-1.405,-0.0125,0,17
22,0.3,-0.08625,-1.46,0.035,0,17
23,0.3,-0.09625,-1.43,0.02,0,17
24,0.3,-0.095,-1.475,-0.055,0,17
25,0.3,-0.1375,-1.63,0.005,0,17
26,0.3,-0.135,-1.545,0.0025,0,17
27,0.3,-0.10375,-1.575,-0.12,0,17
28,0.3,-0.1325,-1.58,-0.0925,0,17
29,0.3,-0.13375,-1.6,-0.085,0,17
30,0.3,-0.1,-1.545,-0.055,0,17
31,0.3,-0.115,-1.505,-0.04,0,17
32,0.3,-0.12125,-1.51,0.0075,0,17
33,0.3,-0.06375,-1.48,-0.0025,0,17
34,0.3,-0.07875,-1.51,0,0,17
35,0.3,-0.07375,-1.415,-0.035,0,17
36,0.3,-0.03125,-1.335,0.005,0,17
37,0.3,-0.0425,-1.525,0.035,0,17
38,0.3,-0.07125,-1.39,0.095,0,17
39,0.3,-0.05125,-1.415,-0.035,0,17
40,0.3,-0.06375,-1.41,-0.005,0,17
41,0.3,-0.09125,-1.44,-0.04,0,17
42,0.3,-0.115,-1.46,-0.015,0,17
43,0.3,-0.00625,-1.505,-0.0175,0,17
44,0.3,-0.0425,-1.385,-0.0425,0,17
45,0.3,-0.065,-1.405,0.0225,0,17
46,0.3,-0.04625,-1.485,0.0375,0,17
47,0.3,-0.0425,-1.48,0.0375,0,17
48,0.3,-0.0725,-1.365,0.03,0,17
49,0.3,-0.0475,-1.26,0.0625,0,17
50,0.3,-0.05875,-1.395,0.03,0,17
