sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.4,1,-4,1,0,14
1,0.4,0.93375,-3.545,0.8725,0,14
2,0.4,0.89375,-3.305,0.7925,0,14
3,0.4,0.86,-3.14,0.735,0,14
4,0.4,0.82375,-3.01,0.67,0,14
5,0.4,0.795,-2.9,0.6325,0,14
6,0.4,0.76125,-2.79,0.5875,0,14
7,0.4,0.74375,-2.785,0.5725,0,14
8,0.4,0.75,-2.83,0.5675,0,14
9,0.4,0.7225,-2.655,0.52,0,14
10,0.4,0.69875,-2.61,0.485,0,14
11,0.4,0.68125,-2.625,0.4425,0,14
12,0.4,0.655,-2.46,0.4175,0,14
13,0.4,0.60875,-2.38,0.34,0,14
14,0.4,0.66,-2.565,0.46,0,14
15,0.4,0.68125,-2.63,0.46,0,14
16,0.4,0.71,-2.66,0.515,0,14
17,0.4,0.70625,-2.65,0.5125,0,14
18,0.4,0.65125,-2.41,0.425,0,14
19,0.4,0.66625,-2.47,0.445,0,14
20,0.4,0.67375,-2.625,0.47,0,14
21,0.4,0.71,-2.73,0.5325,0,14
22,0.4,0.715,-2.695,0.535,0,14
23,0.4,0.75375,-2.73,0.565,0,14
24,0.4,0.74125,-2.65,0.55,0,14
25,0.4,0.77875,-2.895,0.605,0,14
26,0.4,0.73125,-2.71,0.525,0,14
27,0.4,0.7275,-2.63,0.5325,0,14
28,0.4,0.75875,-2.85,0.5775,0,14
29,0.4,0.76,-2.885,0.57,0,14
30,0.4,0.7175,-2.645,0.5,0,14
31,0.4,0.70875,-2.635,0.48,0,14
32,0.4,0.74875,-2.8,0.545,0,14
33,0.4,0.7525,-2.795,0.5725,0,14
34,0.4,0.72,-2.63,0.5325,0,14
35,0.4,0.72625,-2.785,0.5325,0,14
36,0.4,0.7075,-2.7,0.49,0,14
37,0.4,0.685,-2.58,0.4625,0,14
38,0.4,0.665,-2.675,0.435,0,14
39,0.4,0.63375,-2.61,0.38,0,14
40,0.4,0.59875,-2.37,0.355,0,14
41,0.4,0.605,-2.55,0.3525,0,14
42,0.4,0.62,-2.48,0.3875,0,14
43,0.4,0.615,-2.42,0.3925,0,14
44,0.4,0.62,-2.51,0.405,0,14
45,0.4,0.62625,-2.555,0.405,0,14
46,0.4,0.625,-2.64,0.3775,0,14
47,0.4,0.605,-2.595,0.375,0,14
48,0.4,0.59875,-2.605,0.3575,0,14
49,0.4,0.565,-2.44,0.325,0,14
50,0.4,0.5775,-2.395,0.37,0,14
