sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.2,1,-4,1,0,7
1,0.2,0.67125,-2.07,0.455,0,7
2,0.2,0.4,-1.225,0.1825,0,7
3,0.2,0.2725,-0.995,0.1075,0,7
4,0.2,0.265,-0.93,0.05,0,7
5,0.2,0.05625,-0.655,-0.02,0,7
6,0.2,0.06375,-0.795,0.01,0,7
7,0.2,0.0575,-0.805,-0.04,0,7
8,0.2,0.11625,-0.93,-0.0175,0,7
9,0.2,0.07625,-0.825,-0.0125,0,7
10,0.2,0.09625,-0.765,-0.0225,0,7
11,0.2,0.06625,-0.905,0.0375,0,7
12,0.2,0.015,-0.825,-0.01,0,7
13,0.2,0.00375,-0.82,0.03,0,7
14,0.2,-0.02125,-0.77,-0.0275,0,7
15,0.2,-0.005,-0.805,0.0025,0,7
16,0.2,-0.0375,-0.86,-0.01,0,7
17,0.2,-0.0625,-0.765,-0.0175,0,7
18,0.2,-0.0375,-0.82,-0.04,0,7
19,0.2,-0.1325,-0.885,0.05,0,7
20,0.2,-0.0875,-0.89,0.045,0,7
21,0.2,-0.05125,-0.865,-0.01,0,7
22,0.2,-0.00875,-0.745,0.02,0,7
23,0.2,0.005,-0.915,-0.0275,0,7
24,0.2,0.03125,-0.77,-0.0025,0,7
25,0.2,-0.01125,-0.955,0.0075,0,7
26,0.2,-0.05,-0.835,0.0175,0,7
27,0.2,-0.03875,-0.855,0.0175,0,7
28,0.2,0.0075,-0.835,0,0,7
29,0.2,0.01625,-0.825,-0.0375,0,7
30,0.2,0.02,-0.88,-0.04,0,7
31,0.2,-0.02,-0.785,0.015,0,7
32,0.2,-0.05375,-0.93,-0.0125,0,7
33,0.2,-0.0475,-0.865,0.0275,0,7
34,0.2,0,-0.95,0.02,0,7
35,0.2,-0.01625,-0.88,0.045,0,7
36,0.2,0.02875,-0.715,-0.005,0,7
37,0.2,0.06875,-0.645,-0.005,0,7
38,0.2,0.0125,-0.845,-0.0525,0,7
39,0.2,-0.05125,-0.81,-0.03,0,7
40,0.2,-0.07125,-0.75,0.0425,0,7
41,0.2,-0.01625,-0.73,-0.01,0,7
42,0.2,0.00625,-0.78,-0.01,0,7
43,0.2,0.005,-0.92,0.02,0,7
44,0.2,0.03875,-0.78,0.01,0,7
45,0.2,-0.0475,-0.87,0.0325,0,7
46,0.2,-0.04875,-0.87,-0.015,0,7
47,0.2,-0.02125,-0.86,-0.025,0,7
48,0.2,-0.0025,-0.815,0.0225,0,7
49,0.2,0.04,-0.895,0.035,0,7
50,0.2,0.02625,-0.865,-0.0175,0,7
