sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.4,1,-4,1,0,3
1,0.4,0.93625,-3.585,0.8725,0,3
2,0.4,0.89625,-3.33,0.7975,0,3
3,0.4,0.86875,-3.22,0.7625,0,3
4,0.4,0.85,-3.115,0.7225,0,3
5,0.4,0.80625,-2.885,0.64,0,3
6,0.4,0.78375,-2.88,0.61,0,3
7,0.4,0.75875,-2.77,0.5675,0,3
8,0.4,0.73875,-2.665,0.5475,0,3
9,0.4,0.72875,-2.74,0.5375,0,3
10,0.4,0.7225,-2.695,0.5075,0,3
11,0.4,0.72125,-2.74,0.53,0,3
12,0.4,0.71125,-2.68,0.5025,0,3
13,0.4,0.6725,-2.515,0.4725,0,3
14,0.4,0.70875,-2.735,0.5125,0,3
15,0.4,0.68625,-2.595,0.475,0,3
16,0.4,0.645,-2.5,0.45,0,3
17,0.4,0.63,-2.525,0.4825,0,3
18,0.4,0.5925,-2.47,0.4,0,3
19,0.4,0.5675,-2.335,0.3575,0,3
20,0.4,0.55375,-2.395,0.3625,0,3
21,0.4,0.57625,-2.36,0.39,0,3
22,0.4,0.54625,-2.415,0.4225,0,3
23,0.4,0.5675,-2.505,0.4475,0,3
24,0.4,0.5675,-2.565,0.4675,0,3
25,0.4,0.5675,-2.495,0.445,0,3
26,0.4,0.53125,-2.425,0.425,0,3
27,0.4,0.5575,-2.45,0.42,0,3
28,0.4,0.56875,-2.485,0.415,0,3
29,0.4,0.58125,-2.515,0.42,0,3
30,0.4,0.565,-2.495,0.4025,0,3
31,0.4,0.525,-2.495,0.405,0,3
32,0.4,0.56875,-2.64,0.4275,0,3
33,0.4,0.58375,-2.62,0.445,0,3
34,0.4,0.5975,-2.495,0.48,0,3
35,0.4,0.53625,-2.425,0.4375,0,3
36,0.4,0.4925,-2.345,0.4,0,3
37,0.4,0.435,-2.195,0.315,0,3
38,0.4,0.45,-2.195,0.3275,0,3
39,0.4,0.44375,-2.3,0.35,0,3
40,0.4,0.44375,-2.205,0.34,0,3
41,0.4,0.47625,-2.28,0.36,0,3
42,0.4,0.4725,-2.13,0.315,0,3
43,0.4,0.46625,-2.22,0.2725,0,3
44,0.4,0.44,-2.235,0.295,0,3
45,0.4,0.46125,-2.335,0.31,0,3
46,0.4,0.42,-2.19,0.28,0,3
47,0.4,0.44,-2.325,0.27,0,3
48,0.4,0.41,-2.36,0.25,0,3
49,0.4,0.46,-2.3,0.3275,0,3
50,0.4,0.42375,-2.25,0.33,0,3
