sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.4,1,-4,1,0,7
1,0.4,0.94,-3.57,0.8875,0,7
2,0.4,0.89,-3.27,0.7975,0,7
3,0.4,0.83625,-3.025,0.6975,0,7
4,0.4,0.81375,-2.955,0.665,0,7
5,0.4,0.78625,-2.83,0.615,0,7
6,0.4,0.79625,-2.95,0.6375,0,7
7,0.4,0.7925,-2.97,0.65,0,7
8,0.4,0.7875,-2.965,0.6375,0,7
9,0.4,0.7775,-2.96,0.6025,0,7
10,0.4,0.7725,-2.945,0.5725,0,7
11,0.4,0.76125,-2.84,0.57,0,7
12,0.4,0.74875,-2.835,0.555,0,7
13,0.4,0.7275,-2.71,0.5275,0,7
14,0.4,0.70875,-2.59,0.505,0,7
15,0.4,0.73375,-2.745,0.535,0,7
16,0.4,0.685,-2.63,0.455,0,7
17,0.4,0.67375,-2.705,0.4125,0,7
18,0.4,0.6725,-2.645,0.43,0,7
19,0.4,0.6575,-2.605,0.4175,0,7
20,0.4,0.6025,-2.45,0.345,0,7
21,0.4,0.59375,-2.49,0.3325,0,7
22,0.4,0.57375,-2.5,0.29,0,7
23,0.4,0.60125,-2.555,0.3325,0,7
24,0.4,0.6175,-2.535,0.38,0,7
25,0.4,0.585,-2.44,0.3225,0,7
26,0.4,0.575,-2.505,0.325,0,7
27,0.4,0.5575,-2.55,0.3125,0,7
28,0.4,0.56,-2.43,0.3,0,7
29,0.4,0.56875,-2.455,0.3275,0,7
30,0.4,0.54625,-2.335,0.2975,0,7
31,0.4,0.565,-2.425,0.3075,0,7
32,0.4,0.5525,-2.475,0.29,0,7
33,0.4,0.5675,-2.49,0.3025,0,7
34,0.4,0.565,-2.4,0.3275,0,7
35,0.4,0.54125,-2.345,0.315,0,7
36,0.4,0.5025,-2.32,0.2525,0,7
37,0.4,0.485,-2.31,0.2675,0,7
38,0.4,0.45125,-2.315,0.25,0,7
39,0.4,0.46125,-2.425,0.2325,0,7
40,0.4,0.48625,-2.43,0.2575,0,7
41,0.4,0.47125,-2.43,0.2175,0,7
42,0.4,0.47625,-2.405,0.2125,0,7
43,0.4,0.4825,-2.505,0.2625,0,7
44,0.4,0.44125,-2.43,0.2475,0,7
45,0.4,0.45875,-2.395,0.2825,0,7
46,0.4,0.46375,-2.405,0.26,0,7
47,0.4,0.42375,-2.395,0.24,0,7
48,0.4,0.40375,-2.315,0.2175,0,7
49,0.4,0.39875,-2.365,0.235,0,7
50,0.4,0.36625,-2.175,0.145,0,7
