sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.4,1,-4,1,0,17
1,0.4,0.93875,-3.555,0.88,0,17
2,0.4,0.875,-3.2,0.76,0,17
3,0.4,0.80125,-2.99,0.655,0,17
4,0.4,0.81125,-2.975,0.665,0,17
5,0.4,0.8,-2.95,0.645,0,17
6,0.4,0.78,-2.91,0.605,0,17
7,0.4,0.745,-2.815,0.5575,0,17
8,0.4,0.7425,-2.785,0.55,0,17
9,0.4,0.72875,-2.82,0.515,0,17
10,0.4,0.67875,-2.705,0.4375,0,17
11,0.4,0.695,-2.685,0.4625,0,17
12,0.4,0.73375,-2.73,0.5325,0,17
13,0.4,0.69625,-2.655,0.4825,0,17
14,0.4,0.6925,-2.75,0.49,0,17
15,0.4,0.64125,-2.59,0.405,0,17
16,0.4,0.5975,-2.52,0.325,0,17
17,0.4,0.56625,-2.55,0.2775,0,17
18,0.4,0.5325,-2.46,0.2825,0,17
19,0.4,0.5875,-2.55,0.35,0,17
20,0.4,0.61625,-2.71,0.3875,0,17
21,0.4,0.61875,-2.645,0.395,0,17
22,0.4,0.56625,-2.39,0.3075,0,17
23,0.4,0.605,-2.51,0.35,0,17
24,0.4,0.59625,-2.44,0.3425,0,17
25,0.4,0.57625,-2.335,0.3375,0,17
26,0.4,0.58,-2.34,0.3075,0,17
27,0.4,0.60375,-2.52,0.34,0,17
28,0.4,0.5625,-2.42,0.2725,0,17
29,0.4,0.57375,-2.385,0.2675,0,17
30,0.4,0.54875,-2.36,0.2575,0,17
31,0.4,0.55875,-2.355,0.2725,0,17
32,0.4,0.52625,-2.215,0.215,0,17
33,0.4,0.51125,-2.235,0.2075,0,17
34,0.4,0.50125,-2.26,0.2075,0,17
35,0.4,0.49125,-2.345,0.21,0,17
36,0.4,0.47875,-2.425,0.1775,0,17
37,0.4,0.475,-2.22,0.2,0,17
38,0.4,0.47625,-2.265,0.1775,0,17
39,0.4,0.49375,-2.38,0.1825,0,17
40,0.4,0.47875,-2.37,0.21,0,17
41,0.4,0.5025,-2.38,0.2325,0,17
42,0.4,0.51375,-2.47,0.26,0,17
43,0.4,0.48875,-2.47,0.2475,0,17
44,0.4,0.49,-2.36,0.28,0,17
45,0.4,0.4575,-2.43,0.1975,0,17
46,0.4,0.44125,-2.475,0.145,0,17
47,0.4,0.4325,-2.415,0.0875,0,17
48,0.4,0.375,-2.155,0.115,0,17
49,0.4,0.3825,-2.225,0.1075,0,17
50,0.4,0.425,-2.27,0.1425,0,17
