sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,1
1,0.4,0.92375,-3.53,0.89,1
2,0.4,0.865,-3.12,0.78,1
3,0.4,0.83,-3.01,0.75,1
4,0.4,0.79625,-2.885,0.7175,1
5,0.4,0.76,-2.81,0.7025,1
6,0.4,0.7125,-2.605,0.655,1
7,0.4,0.6975,-2.6,0.665,1
8,0.4,0.705,-2.675,0.6775,1
9,0.4,0.645,-2.43,0.6175,1
10,0.4,0.61125,-2.445,0.615,1
11,0.4,0.595,-2.39,0.61,1
12,0.4,0.5725,-2.31,0.5675,1
13,0.4,0.51375,-2.22,0.545,1
14,0.4,0.5,-2.29,0.56,1
15,0.4,0.50625,-2.22,0.5475,1
16,0.4,0.5,-2.3,0.5775,1
17,0.4,0.47625,-2.23,0.56,1
18,0.4,0.51625,-2.24,0.55,1
19,0.4,0.54625,-2.37,0.575,1
20,0.4,0.53,-2.355,0.575,1
21,0.4,0.57,-2.41,0.5975,1
22,0.4,0.59625,-2.44,0.5925,1
23,0.4,0.59375,-2.59,0.6525,1
24,0.4,0.5675,-2.495,0.63,1
25,0.4,0.57875,-2.605,0.65,1
26,0.4,0.54875,-2.45,0.6075,1
27,0.4,0.54125,-2.34,0.575,1
28,0.4,0.55875,-2.39,0.5975,1
29,0.4,0.55625,-2.455,0.6275,1
30,0.4,0.57375,-2.415,0.6225,1
31,0.4,0.56,-2.34,0.605,1
32,0.4,0.56875,-2.505,0.6375,1
33,0.4,0.55625,-2.47,0.6125,1
34,0.4,0.57625,-2.43,0.59,1
35,0.4,0.58125,-2.485,0.6325,1
36,0.4,0.53125,-2.46,0.635,1
37,0.4,0.46625,-2.36,0.61,1
38,0.4,0.4475,-2.34,0.5725,1
39,0.4,0.4675,-2.355,0.5775,1
40,0.4,0.46625,-2.35,0.58,1
41,0.4,0.455,-2.375,0.5975,1
42,0.4,0.48,-2.235,0.57,1
43,0.4,0.46125,-2.22,0.58,1
44,0.4,0.4825,-2.375,0.61,1
45,0.4,0.4025,-2.28,0.56,1
46,0.4,0.41875,-2.31,0.5625,1
47,0.4,0.405,-2.385,0.595,1
48,0.4,0.39125,-2.375,0.5925,1
49,0.4,0.385,-2.285,0.595,1
50,0.4,0.355,-2.265,0.56,1
51,0.4,0.37375,-2.22,0.5525,1
52,0.4,0.38875,-2.275,0.5675,1
53,0.4,0.4225,-2.175,0.52,1
54,0.4,0.425,-2.175,0.5225,1
55,0.4,0.38375,-2.085,0.5075,1
56,0.4,0.41375,-2.185,0.5425,1
57,0.4,0.4075,-2.205,0.5625,1
58,0.4,0.4375,-2.305,0.5575,1
59,0.4,0.43375,-2.295,0.5575,1
60,0.4,0.40875,-2.265,0.5475,1
61,0.4,0.4125,-2.365,0.58,1
62,0.4,0.36625,-2.28,0.575,1
63,0.4,0.35875,-2.385,0.5975,1
64,0.4,0.4025,-2.305,0.5775,1
65,0.4,0.36,-2.375,0.6,1
66,0.4,0.40375,-2.485,0.625,1
67,0.4,0.36375,-2.4,0.605,1
68,0.4,0.37375,-2.28,0.56,1
69,0.4,0.35125,-2.24,0.5575,1
70,0.4,0.265,-2.25,0.55,1
71,0.4,0.24125,-2.25,0.565,1
72,0.4,0.225,-2.27,0.575,1
73,0.4,0.2225,-2.24,0.5625,1
74,0.4,0.24625,-2.265,0.565,1
75,0.4,0.2825,-2.295,0.5725,1
76,0.4,0.2875,-2.225,0.55,1
77,0.4,0.26625,-2.29,0.57,1
