sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,27
1,0.4,0.945,-3.635,0.905,27
2,0.4,0.875,-3.225,0.7975,27
3,0.4,0.83,-3.005,0.745,27
4,0.4,0.80625,-2.915,0.7175,27
5,0.4,0.78125,-2.825,0.7075,27
6,0.4,0.76,-2.885,0.73,27
7,0.4,0.76875,-2.865,0.71,27
8,0.4,0.7975,-2.995,0.7425,27
9,0.4,0.775,-2.88,0.725,27
10,0.4,0.7375,-2.66,0.67,27
11,0.4,0.76875,-2.84,0.705,27
12,0.4,0.725,-2.69,0.68,27
13,0.4,0.715,-2.59,0.665,27
14,0.4,0.69375,-2.615,0.6725,27
15,0.4,0.6725,-2.555,0.6375,27
16,0.4,0.6725,-2.58,0.655,27
17,0.4,0.63,-2.545,0.6475,27
18,0.4,0.5825,-2.455,0.6075,27
19,0.4,0.5875,-2.565,0.62,27
20,0.4,0.5575,-2.46,0.6075,27
21,0.4,0.51625,-2.405,0.6025,27
22,0.4,0.50625,-2.41,0.6025,27
23,0.4,0.5225,-2.535,0.6525,27
24,0.4,0.53625,-2.48,0.6325,27
25,0.4,0.54375,-2.42,0.59,27
26,0.4,0.5625,-2.465,0.6075,27
27,0.4,0.56125,-2.54,0.6275,27
28,0.4,0.57,-2.52,0.63,27
29,0.4,0.5725,-2.44,0.5975,27
30,0.4,0.61375,-2.53,0.635,27
31,0.4,0.58875,-2.5,0.6275,27
32,0.4,0.6025,-2.535,0.615,27
33,0.4,0.6375,-2.62,0.6625,27
34,0.4,0.62125,-2.595,0.645,27
35,0.4,0.59375,-2.55,0.635,27
36,0.4,0.60125,-2.615,0.6525,27
37,0.4,0.61125,-2.655,0.65,27
38,0.4,0.575,-2.58,0.655,27
39,0.4,0.61625,-2.595,0.65,27
40,0.4,0.6475,-2.575,0.6475,27
41,0.4,0.6275,-2.62,0.6625,27
42,0.4,0.63,-2.61,0.65,27
43,0.4,0.5725,-2.415,0.6125,27
44,0.4,0.54625,-2.375,0.5775,27
45,0.4,0.51625,-2.38,0.5875,27
46,0.4,0.515,-2.43,0.6,27
47,0.4,0.5,-2.335,0.5875,27
48,0.4,0.46,-2.5,0.615,27
49,0.4,0.43,-2.355,0.6125,27
50,0.4,0.39625,-2.235,0.575,27
51,0.4,0.43375,-2.275,0.5875,27
52,0.4,0.42375,-2.27,0.6,27
53,0.4,0.36,-2.26,0.55,27
54,0.4,0.36125,-2.275,0.56,27
55,0.4,0.36875,-2.34,0.575,27
56,0.4,0.34625,-2.38,0.6125,27
57,0.4,0.3275,-2.23,0.57,27
58,0.4,0.36125,-2.18,0.545,27
59,0.4,0.33875,-2.155,0.5325,27
60,0.4,0.35,-2.05,0.525,27
61,0.4,0.385,-2.15,0.525,27
62,0.4,0.39,-2.255,0.5525,27
63,0.4,0.38625,-2.35,0.5825,27
64,0.4,0.3675,-2.43,0.6075,27
65,0.4,0.40375,-2.375,0.605,27
66,0.4,0.43625,-2.375,0.5975,27
67,0.4,0.44,-2.33,0.5875,27
