sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,26
1,0.4,0.93125,-3.5,0.875,26
2,0.4,0.85875,-3.15,0.79,26
3,0.4,0.83625,-3.095,0.7775,26
4,0.4,0.8,-2.93,0.74,26
5,0.4,0.79875,-2.855,0.72,26
6,0.4,0.7675,-2.76,0.68,26
7,0.4,0.79125,-2.83,0.71,26
8,0.4,0.765,-2.765,0.71,26
9,0.4,0.75375,-2.83,0.715,26
10,0.4,0.7175,-2.69,0.6775,26
11,0.4,0.69125,-2.6,0.64,26
12,0.4,0.66875,-2.58,0.615,26
13,0.4,0.595,-2.415,0.6,26
14,0.4,0.56125,-2.355,0.61,26
15,0.4,0.565,-2.32,0.595,26
16,0.4,0.4925,-2.325,0.58,26
17,0.4,0.475,-2.245,0.565,26
18,0.4,0.48,-2.29,0.57,26
19,0.4,0.51625,-2.465,0.6275,26
20,0.4,0.4675,-2.37,0.595,26
21,0.4,0.5125,-2.275,0.5625,26
22,0.4,0.51625,-2.46,0.6225,26
23,0.4,0.57375,-2.5,0.6275,26
24,0.4,0.58625,-2.615,0.66,26
25,0.4,0.57,-2.64,0.655,26
26,0.4,0.53625,-2.545,0.6125,26
27,0.4,0.555,-2.465,0.6125,26
28,0.4,0.56625,-2.505,0.6325,26
29,0.4,0.58875,-2.55,0.655,26
30,0.4,0.565,-2.39,0.5975,26
31,0.4,0.58125,-2.47,0.62,26
32,0.4,0.56375,-2.505,0.6325,26
33,0.4,0.62125,-2.54,0.6325,26
34,0.4,0.6225,-2.58,0.64,26
35,0.4,0.6175,-2.555,0.63,26
36,0.4,0.60375,-2.495,0.6175,26
37,0.4,0.65125,-2.54,0.6325,26
38,0.4,0.59,-2.44,0.61,26
39,0.4,0.6025,-2.51,0.6375,26
40,0.4,0.6075,-2.505,0.6025,26
41,0.4,0.63625,-2.505,0.6125,26
42,0.4,0.6375,-2.5,0.63,26
43,0.4,0.6525,-2.46,0.62,26
44,0.4,0.65875,-2.52,0.625,26
45,0.4,0.63125,-2.475,0.6075,26
46,0.4,0.65875,-2.495,0.6325,26
47,0.4,0.6275,-2.47,0.6175,26
48,0.4,0.64625,-2.67,0.665,26
49,0.4,0.67125,-2.72,0.69,26
50,0.4,0.65,-2.675,0.675,26
51,0.4,0.5975,-2.545,0.6425,26
52,0.4,0.57125,-2.485,0.62,26
53,0.4,0.58125,-2.47,0.63,26
54,0.4,0.62125,-2.525,0.625,26
55,0.4,0.565,-2.49,0.62,26
56,0.4,0.57125,-2.445,0.615,26
57,0.4,0.585,-2.62,0.67,26
58,0.4,0.53625,-2.48,0.64,26
59,0.4,0.54875,-2.59,0.665,26
60,0.4,0.53375,-2.465,0.61,26
61,0.4,0.57,-2.495,0.625,26
62,0.4,0.60625,-2.45,0.605,26
63,0.4,0.57875,-2.45,0.6125,26
64,0.4,0.56625,-2.47,0.615,26
65,0.4,0.55125,-2.4,0.59,26
66,0.4,0.55125,-2.43,0.6075,26
67,0.4,0.5375,-2.33,0.58,26
68,0.4,0.50375,-2.315,0.5825,26
69,0.4,0.445,-2.35,0.6,26
70,0.4,0.4625,-2.485,0.6225,26
71,0.4,0.4325,-2.41,0.6025,26
72,0.4,0.45125,-2.395,0.605,26
73,0.4,0.4575,-2.31,0.5925,26
74,0.4,0.46,-2.245,0.565,26
75,0.4,0.455,-2.345,0.6025,26
76,0.4,0.42375,-2.3,0.5925,26
77,0.4,0.39375,-2.34,0.585,26
78,0.4,0.36875,-2.355,0.58,26
79,0.4,0.4125,-2.425,0.605,26
80,0.4,0.355,-2.285,0.565,26
81,0.4,0.35375,-2.43,0.6,26
82,0.4,0.31375,-2.365,0.575,26
83,0.4,0.3025,-2.335,0.565,26
84,0.4,0.27375,-2.185,0.545,26
85,0.4,0.3125,-2.385,0.61,26
86,0.4,0.33375,-2.26,0.58,26
87,0.4,0.2875,-2.195,0.555,26
88,0.4,0.24375,-2.18,0.5275,26
89,0.4,0.23125,-2.325,0.565,26
90,0.4,0.19125,-2.285,0.5625,26
91,0.4,0.17,-2.39,0.58,26
92,0.4,0.20375,-2.285,0.5875,26
93,0.4,0.1975,-2.32,0.6,26
94,0.4,0.1925,-2.315,0.5825,26
95,0.4,0.14875,-2.225,0.5475,26
96,0.4,0.11375,-2.215,0.5625,26
97,0.4,0.09375,-2.06,0.5125,26
98,0.4,0.09125,-2.03,0.51,26
99,0.4,0.10125,-2.11,0.515,26
100,0.4,0.14,-2.195,0.55,26
101,0.4,0.1325,-2.145,0.545,26
102,0.4,0.09625,-2.015,0.4675,26
103,0.4,0.10625,-2.095,0.5075,26
104,0.4,0.145,-2.15,0.535,26
105,0.4,0.09625,-2.13,0.545,26
106,0.4,0.07375,-2.055,0.505,26
107,0.4,0.08125,-2.065,0.52,26
108,0.4,0.07875,-2.09,0.5,26
109,0.4,0.06375,-2.195,0.5325,26
110,0.4,0.0475,-2.22,0.54,26
111,0.4,0.05875,-2.14,0.5225,26
112,0.4,0.06,-2.245,0.555,26
113,0.4,0.005,-2.185,0.5375,26
114,0.4,0.01,-2.16,0.535,26
115,0.4,-0.01,-2.115,0.52,26
116,0.4,-0.06375,-2.06,0.4975,26
117,0.4,-0.11875,-2.185,0.55,26
118,0.4,-0.1125,-2.14,0.525,26
119,0.4,-0.09875,-2.045,0.515,26
120,0.4,-0.0875,-2.11,0.535,26
121,0.4,-0.155,-2.23,0.56,26
122,0.4,-0.16625,-2.26,0.5675,26
123,0.4,-0.1825,-2.21,0.5475,26
124,0.4,-0.20125,-2.11,0.535,26
125,0.4,-0.2325,-2.11,0.535,26
126,0.4,-0.205,-2.155,0.5425,26
127,0.4,-0.26375,-2.085,0.5225,26
