sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,10
1,0.4,0.92625,-3.495,0.875,10
2,0.4,0.84375,-3.06,0.7775,10
3,0.4,0.7875,-2.94,0.725,10
4,0.4,0.775,-2.9,0.72,10
5,0.4,0.76,-2.775,0.7075,10
6,0.4,0.73875,-2.66,0.6775,10
7,0.4,0.73625,-2.71,0.69,10
8,0.4,0.71125,-2.655,0.6575,10
9,0.4,0.70625,-2.735,0.675,10
10,0.4,0.6675,-2.635,0.6375,10
11,0.4,0.64375,-2.54,0.6275,10
12,0.4,0.62625,-2.58,0.64,10
13,0.4,0.61125,-2.645,0.665,10
14,0.4,0.59125,-2.505,0.62,10
15,0.4,0.5825,-2.57,0.6425,10
16,0.4,0.53625,-2.46,0.6175,10
17,0.4,0.54625,-2.555,0.65,10
18,0.4,0.545,-2.475,0.6225,10
19,0.4,0.53125,-2.4,0.6125,10
20,0.4,0.53,-2.455,0.6225,10
21,0.4,0.5425,-2.485,0.62,10
22,0.4,0.5475,-2.56,0.64,10
23,0.4,0.525,-2.48,0.635,10
24,0.4,0.48125,-2.465,0.6225,10
25,0.4,0.4525,-2.4,0.6025,10
26,0.4,0.415,-2.26,0.545,10
27,0.4,0.40125,-2.3,0.57,10
28,0.4,0.39125,-2.32,0.565,10
29,0.4,0.3675,-2.28,0.5475,10
30,0.4,0.3775,-2.245,0.55,10
31,0.4,0.3275,-2.205,0.55,10
32,0.4,0.32625,-2.21,0.55,10
33,0.4,0.34875,-2.415,0.6025,10
34,0.4,0.3325,-2.385,0.595,10
35,0.4,0.34,-2.27,0.5475,10
36,0.4,0.32375,-2.27,0.56,10
37,0.4,0.32125,-2.175,0.5475,10
38,0.4,0.3175,-2.085,0.5225,10
39,0.4,0.24625,-2.05,0.5075,10
40,0.4,0.23875,-2.21,0.56,10
41,0.4,0.2225,-2.23,0.5475,10
42,0.4,0.2,-2.25,0.56,10
43,0.4,0.18875,-2.205,0.5325,10
44,0.4,0.14875,-2.125,0.5275,10
45,0.4,0.14875,-2.155,0.525,10
46,0.4,0.15625,-2.325,0.56,10
47,0.4,0.14125,-2.06,0.495,10
48,0.4,0.12625,-2.14,0.54,10
49,0.4,0.05875,-2.13,0.5125,10
50,0.4,0.0175,-2.145,0.5275,10
51,0.4,0.03375,-1.98,0.495,10
52,0.4,0.055,-2.04,0.5075,10
53,0.4,0.075,-1.99,0.485,10
54,0.4,0.07625,-2.065,0.5075,10
55,0.4,0.1225,-2.075,0.5025,10
56,0.4,0.11,-2.04,0.495,10
57,0.4,0.13,-1.98,0.48,10
58,0.4,0.13375,-1.855,0.45,10
59,0.4,0.14,-2.1,0.5275,10
60,0.4,0.145,-2.195,0.525,10
61,0.4,0.1,-1.995,0.4875,10
62,0.4,0.1075,-1.985,0.4975,10
63,0.4,0.15,-2.135,0.5375,10
64,0.4,0.1075,-2.21,0.56,10
65,0.4,0.1025,-2.17,0.555,10
66,0.4,0.08625,-2.105,0.5325,10
67,0.4,0.05625,-2.165,0.54,10
68,0.4,0.03375,-2.03,0.4925,10
69,0.4,0.04875,-2.17,0.53,10
70,0.4,0.05875,-2.18,0.5375,10
71,0.4,0.1075,-2.16,0.545,10
72,0.4,0.025,-2,0.495,10
73,0.4,0.045,-2.205,0.535,10
74,0.4,0.06875,-2.19,0.545,10
75,0.4,0.04125,-2.055,0.5125,10
76,0.4,0.0975,-2.085,0.525,10
77,0.4,0.10125,-2.255,0.5775,10
78,0.4,0.1075,-2.21,0.56,10
79,0.4,0.11625,-2.365,0.6,10
80,0.4,0.15125,-2.34,0.5875,10
81,0.4,0.155,-2.265,0.5825,10
82,0.4,0.14125,-2.145,0.5575,10
83,0.4,0.12625,-2.05,0.5125,10
84,0.4,0.09875,-2.045,0.49,10
85,0.4,0.07,-1.93,0.475,10
86,0.4,0.085,-1.97,0.5075,10
87,0.4,0.1275,-1.93,0.49,10
88,0.4,0.1275,-2.015,0.4975,10
89,0.4,0.10125,-2.155,0.55,10
90,0.4,0.11125,-2.195,0.5275,10
91,0.4,0.10125,-2.23,0.555,10
92,0.4,0.115,-2.14,0.52,10
93,0.4,0.1575,-2.22,0.5625,10
94,0.4,0.13375,-2.195,0.565,10
95,0.4,0.1125,-2.365,0.6025,10
96,0.4,0.12375,-2.15,0.54,10
97,0.4,0.11375,-2.24,0.57,10
98,0.4,0.12625,-2.275,0.5675,10
99,0.4,0.105,-2.25,0.5675,10
100,0.4,0.13625,-2.265,0.565,10
101,0.4,0.1275,-2.18,0.555,10
102,0.4,0.145,-2.045,0.5125,10
103,0.4,0.17625,-2.09,0.5425,10
104,0.4,0.15125,-2.06,0.5175,10
105,0.4,0.17375,-2.12,0.5375,10
106,0.4,0.17,-2.13,0.5,10
107,0.4,0.155,-2.2,0.5425,10
108,0.4,0.13125,-2.15,0.525,10
109,0.4,0.1575,-2.155,0.56,10
110,0.4,0.175,-2.125,0.53,10
111,0.4,0.13875,-2.305,0.5925,10
112,0.4,0.13875,-2.345,0.5975,10
113,0.4,0.13125,-2.29,0.575,10
114,0.4,0.17375,-2.275,0.585,10
115,0.4,0.1875,-2.44,0.62,10
116,0.4,0.175,-2.395,0.6025,10
117,0.4,0.19625,-2.375,0.575,10
118,0.4,0.225,-2.32,0.58,10
119,0.4,0.23625,-2.295,0.5775,10
120,0.4,0.28,-2.32,0.58,10
121,0.4,0.3025,-2.385,0.615,10
122,0.4,0.25625,-2.36,0.595,10
123,0.4,0.265,-2.395,0.6,10
124,0.4,0.27,-2.26,0.5725,10
125,0.4,0.27,-2.215,0.5425,10
126,0.4,0.31625,-2.175,0.54,10
127,0.4,0.3,-2.245,0.55,10
128,0.4,0.32625,-2.305,0.58,10
129,0.4,0.33,-2.325,0.585,10
130,0.4,0.3625,-2.41,0.6075,10
131,0.4,0.36,-2.415,0.5925,10
132,0.4,0.355,-2.315,0.585,10
133,0.4,0.365,-2.41,0.6075,10
134,0.4,0.35375,-2.23,0.55,10
135,0.4,0.32875,-2.275,0.555,10
136,0.4,0.30125,-2.325,0.585,10
137,0.4,0.31375,-2.27,0.565,10
138,0.4,0.31625,-2.38,0.6075,10
139,0.4,0.3075,-2.21,0.55,10
140,0.4,0.30375,-2.3,0.6025,10
141,0.4,0.28875,-2.24,0.5675,10
142,0.4,0.24875,-2.34,0.605,10
143,0.4,0.24,-2.41,0.61,10
144,0.4,0.17375,-2.35,0.59,10
145,0.4,0.13125,-2.355,0.57,10
146,0.4,0.075,-2.295,0.57,10
147,0.4,0.03625,-2.215,0.5775,10
148,0.4,0.0325,-2.145,0.565,10
149,0.4,-0.00875,-2.165,0.5225,10
150,0.4,-0.015,-2.15,0.5325,10
151,0.4,-0.03625,-2.265,0.575,10
152,0.4,-0.015,-2.215,0.57,10
153,0.4,-0.00375,-2.07,0.525,10
154,0.4,-0.01875,-2.32,0.5825,10
155,0.4,-0.0525,-2.31,0.5775,10
156,0.4,-0.05,-2.28,0.5725,10
157,0.4,-0.04125,-2.25,0.56,10
158,0.4,-0.105,-2.25,0.585,10
159,0.4,-0.055,-2.25,0.5775,10
160,0.4,-0.0825,-2.23,0.5625,10
161,0.4,-0.11375,-2.235,0.5675,10
162,0.4,-0.0775,-2.36,0.615,10
163,0.4,-0.08875,-2.295,0.58,10
164,0.4,-0.02125,-2.365,0.595,10
165,0.4,-0.035,-2.33,0.6225,10
166,0.4,-0.0375,-2.38,0.61,10
167,0.4,0.0025,-2.285,0.565,10
168,0.4,-0.02,-2.21,0.575,10
169,0.4,-0.035,-2.165,0.565,10
170,0.4,-0.02375,-2.27,0.57,10
171,0.4,-0.05625,-2.255,0.5675,10
172,0.4,-0.03875,-2.375,0.5825,10
173,0.4,-0.03,-2.27,0.5725,10
174,0.4,-0.0825,-2.375,0.6025,10
175,0.4,-0.0775,-2.225,0.555,10
176,0.4,-0.05125,-2.23,0.57,10
177,0.4,-0.02,-2.075,0.515,10
178,0.4,-0.02125,-2.225,0.555,10
179,0.4,-0.04375,-2.285,0.555,10
180,0.4,-0.045,-2.205,0.56,10
181,0.4,-0.07125,-2.11,0.525,10
182,0.4,-0.09875,-2.045,0.495,10
183,0.4,-0.0675,-2.13,0.5425,10
184,0.4,-0.08125,-2.22,0.565,10
185,0.4,-0.08875,-2.005,0.51,10
186,0.4,-0.04875,-2.005,0.5125,10
187,0.4,-0.05,-2.045,0.4875,10
188,0.4,-0.03375,-1.965,0.505,10
189,0.4,0.00625,-1.81,0.4475,10
190,0.4,0.0125,-1.935,0.4825,10
191,0.4,0.00375,-2.085,0.515,10
192,0.4,0.02625,-1.97,0.49,10
193,0.4,-0.02125,-2.07,0.53,10
194,0.4,-0.01375,-2.04,0.5075,10
195,0.4,0.0675,-1.94,0.5,10
196,0.4,0.07375,-2.03,0.4975,10
197,0.4,0.02875,-2.02,0.4925,10
198,0.4,0.12125,-1.95,0.48,10
199,0.4,0.105,-1.975,0.475,10
200,0.4,0.0975,-1.995,0.5025,10
