sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,11
1,0.4,0.915,-3.415,0.8575,11
2,0.4,0.88625,-3.285,0.8175,11
3,0.4,0.83875,-3.07,0.7625,11
4,0.4,0.805,-2.925,0.73,11
5,0.4,0.8,-2.91,0.7325,11
6,0.4,0.79125,-2.88,0.7175,11
7,0.4,0.775,-2.89,0.725,11
8,0.4,0.78125,-2.835,0.71,11
9,0.4,0.77625,-2.9,0.74,11
10,0.4,0.7525,-2.795,0.7,11
11,0.4,0.74375,-2.67,0.6675,11
12,0.4,0.7275,-2.685,0.67,11
13,0.4,0.7,-2.64,0.64,11
14,0.4,0.6675,-2.49,0.6075,11
15,0.4,0.69125,-2.635,0.665,11
16,0.4,0.65625,-2.54,0.625,11
17,0.4,0.67,-2.715,0.69,11
18,0.4,0.64375,-2.745,0.69,11
19,0.4,0.58875,-2.44,0.595,11
20,0.4,0.51875,-2.305,0.57,11
21,0.4,0.525,-2.27,0.5875,11
22,0.4,0.51625,-2.225,0.565,11
23,0.4,0.47125,-2.205,0.565,11
24,0.4,0.4575,-2.195,0.5525,11
25,0.4,0.465,-2.275,0.58,11
26,0.4,0.46625,-2.32,0.575,11
27,0.4,0.4675,-2.325,0.5975,11
28,0.4,0.47,-2.36,0.6,11
29,0.4,0.46125,-2.35,0.59,11
30,0.4,0.45125,-2.35,0.5775,11
31,0.4,0.4425,-2.28,0.57,11
32,0.4,0.4675,-2.31,0.5975,11
33,0.4,0.44875,-2.34,0.5675,11
34,0.4,0.45375,-2.335,0.585,11
35,0.4,0.44125,-2.38,0.5875,11
36,0.4,0.4175,-2.23,0.565,11
37,0.4,0.425,-2.275,0.5675,11
38,0.4,0.43875,-2.27,0.5625,11
39,0.4,0.43875,-2.43,0.6025,11
40,0.4,0.42375,-2.34,0.56,11
41,0.4,0.4625,-2.44,0.625,11
42,0.4,0.44,-2.36,0.6025,11
43,0.4,0.42875,-2.435,0.6025,11
44,0.4,0.425,-2.445,0.6075,11
45,0.4,0.4725,-2.43,0.6175,11
46,0.4,0.44875,-2.505,0.6225,11
47,0.4,0.46,-2.435,0.6175,11
48,0.4,0.4625,-2.275,0.5825,11
49,0.4,0.51,-2.345,0.5825,11
50,0.4,0.48625,-2.31,0.5825,11
51,0.4,0.4625,-2.315,0.575,11
52,0.4,0.49625,-2.23,0.565,11
53,0.4,0.48,-2.305,0.57,11
54,0.4,0.45,-2.24,0.5575,11
55,0.4,0.47125,-2.29,0.5675,11
56,0.4,0.4275,-2.165,0.555,11
57,0.4,0.4425,-2.23,0.56,11
58,0.4,0.47375,-2.285,0.5625,11
59,0.4,0.48,-2.24,0.545,11
60,0.4,0.495,-2.285,0.5725,11
61,0.4,0.48,-2.23,0.565,11
62,0.4,0.4875,-2.295,0.565,11
63,0.4,0.5175,-2.4,0.595,11
64,0.4,0.52625,-2.315,0.57,11
65,0.4,0.53875,-2.385,0.5875,11
66,0.4,0.54125,-2.375,0.605,11
67,0.4,0.51875,-2.23,0.555,11
68,0.4,0.50125,-2.3,0.55,11
69,0.4,0.49125,-2.2,0.5675,11
70,0.4,0.4975,-2.28,0.555,11
71,0.4,0.5,-2.395,0.6,11
72,0.4,0.475,-2.37,0.5875,11
73,0.4,0.4875,-2.435,0.6,11
74,0.4,0.5025,-2.49,0.6175,11
75,0.4,0.50125,-2.37,0.6,11
76,0.4,0.49625,-2.275,0.565,11
77,0.4,0.46,-2.26,0.5675,11
78,0.4,0.50375,-2.42,0.6075,11
79,0.4,0.49875,-2.46,0.615,11
80,0.4,0.46375,-2.345,0.585,11
81,0.4,0.42375,-2.325,0.5725,11
82,0.4,0.43,-2.235,0.54,11
83,0.4,0.49875,-2.37,0.595,11
84,0.4,0.46875,-2.415,0.595,11
85,0.4,0.45875,-2.555,0.6475,11
86,0.4,0.44125,-2.475,0.615,11
87,0.4,0.425,-2.505,0.6325,11
88,0.4,0.415,-2.415,0.6,11
89,0.4,0.39125,-2.475,0.6275,11
90,0.4,0.3825,-2.52,0.6425,11
91,0.4,0.40125,-2.52,0.64,11
92,0.4,0.36125,-2.41,0.6125,11
93,0.4,0.37125,-2.35,0.585,11
94,0.4,0.33625,-2.365,0.595,11
95,0.4,0.2875,-2.36,0.5925,11
96,0.4,0.28,-2.285,0.5975,11
97,0.4,0.26625,-2.165,0.545,11
98,0.4,0.31,-2.25,0.5775,11
99,0.4,0.27875,-2.265,0.59,11
100,0.4,0.24625,-2.325,0.595,11
101,0.4,0.20625,-2.31,0.59,11
102,0.4,0.175,-2.28,0.56,11
103,0.4,0.23875,-2.22,0.555,11
104,0.4,0.255,-2.11,0.52,11
105,0.4,0.2825,-2.24,0.545,11
106,0.4,0.27125,-2.24,0.565,11
107,0.4,0.24125,-2.085,0.5325,11
108,0.4,0.225,-2.155,0.5275,11
109,0.4,0.295,-2.345,0.57,11
110,0.4,0.27875,-2.215,0.5575,11
111,0.4,0.28375,-2.27,0.56,11
112,0.4,0.3175,-2.32,0.605,11
113,0.4,0.32,-2.25,0.595,11
114,0.4,0.2925,-2.28,0.58,11
115,0.4,0.33625,-2.32,0.58,11
116,0.4,0.3225,-2.23,0.545,11
117,0.4,0.30875,-2.155,0.545,11
118,0.4,0.2675,-2.24,0.5775,11
119,0.4,0.2225,-2.245,0.5725,11
120,0.4,0.205,-2.135,0.5475,11
121,0.4,0.1925,-2.255,0.5575,11
122,0.4,0.19125,-2.265,0.565,11
123,0.4,0.18,-2.34,0.5625,11
124,0.4,0.15375,-2.105,0.5075,11
125,0.4,0.18375,-2.16,0.5425,11
126,0.4,0.17375,-2.11,0.5225,11
127,0.4,0.18625,-2.225,0.5625,11
128,0.4,0.19875,-2.3,0.5925,11
129,0.4,0.19125,-2.235,0.565,11
130,0.4,0.16375,-2.275,0.56,11
131,0.4,0.1875,-2.155,0.525,11
132,0.4,0.12875,-2.115,0.5175,11
133,0.4,0.14375,-2.13,0.5225,11
134,0.4,0.14375,-2.245,0.5575,11
135,0.4,0.1125,-2.185,0.5325,11
136,0.4,0.095,-2.24,0.5475,11
137,0.4,0.095,-2.105,0.5225,11
138,0.4,0.12375,-2.17,0.54,11
139,0.4,0.115,-2.15,0.5175,11
140,0.4,0.1125,-2.11,0.5425,11
141,0.4,0.10375,-2.085,0.5375,11
142,0.4,0.09875,-2.21,0.555,11
143,0.4,0.0975,-2.01,0.48,11
144,0.4,0.0775,-1.965,0.5025,11
145,0.4,0.08375,-2.085,0.52,11
146,0.4,0.08875,-2.085,0.545,11
147,0.4,0.07875,-2.08,0.515,11
148,0.4,0.08375,-2.03,0.505,11
149,0.4,0.105,-2.095,0.525,11
150,0.4,0.11375,-2.185,0.5325,11
151,0.4,0.1025,-2.265,0.5475,11
152,0.4,0.05875,-2.28,0.5475,11
153,0.4,0.04375,-2.31,0.5875,11
154,0.4,0.025,-2.44,0.615,11
155,0.4,0.0375,-2.365,0.59,11
156,0.4,0.07,-2.32,0.565,11
157,0.4,0.105,-2.465,0.615,11
158,0.4,0.07125,-2.38,0.5875,11
159,0.4,0.0275,-2.44,0.6075,11
160,0.4,0.00875,-2.32,0.595,11
161,0.4,-0.03,-2.325,0.585,11
162,0.4,-0.08,-2.36,0.575,11
163,0.4,-0.09125,-2.42,0.5825,11
164,0.4,-0.105,-2.225,0.545,11
165,0.4,-0.09,-2.285,0.5625,11
166,0.4,-0.1275,-2.26,0.5575,11
167,0.4,-0.145,-2.25,0.59,11
168,0.4,-0.0975,-2.08,0.5175,11
169,0.4,-0.075,-2.185,0.56,11
170,0.4,-0.0125,-2.08,0.52,11
171,0.4,-0.03625,-2.075,0.52,11
172,0.4,-0.03125,-2.23,0.55,11
173,0.4,-0.0525,-2.325,0.585,11
174,0.4,-0.00375,-2.225,0.5625,11
175,0.4,-0.005,-2.275,0.5675,11
176,0.4,0,-2.155,0.54,11
177,0.4,0.035,-2.315,0.575,11
178,0.4,0.00875,-2.31,0.585,11
179,0.4,0.015,-2.25,0.57,11
180,0.4,-0.02625,-2.185,0.545,11
181,0.4,-0.015,-2.07,0.52,11
182,0.4,-0.0175,-2.195,0.5525,11
183,0.4,-0.04125,-2.09,0.53,11
184,0.4,-0.02625,-2.14,0.53,11
185,0.4,-0.00375,-1.925,0.475,11
186,0.4,0.02125,-2.1,0.5325,11
187,0.4,-0.01375,-2.145,0.52,11
188,0.4,-0.055,-2.16,0.555,11
189,0.4,-0.07,-2.24,0.5775,11
190,0.4,-0.09125,-2.25,0.5675,11
191,0.4,-0.0675,-2.22,0.5625,11
192,0.4,-0.05,-2.265,0.57,11
193,0.4,-0.0275,-2.145,0.53,11
194,0.4,-0.0425,-2.17,0.54,11
195,0.4,-0.08,-2.19,0.5575,11
196,0.4,-0.1025,-2.175,0.5425,11
197,0.4,-0.0975,-2.425,0.5875,11
198,0.4,-0.125,-2.31,0.555,11
199,0.4,-0.1575,-2.35,0.6,11
200,0.4,-0.1875,-2.285,0.5725,11
