sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,41
1,0.4,0.9125,-3.42,0.8525,41
2,0.4,0.86625,-3.135,0.79,41
3,0.4,0.84375,-3.045,0.76,41
4,0.4,0.8375,-2.99,0.7525,41
5,0.4,0.82375,-3,0.7325,41
6,0.4,0.8075,-2.91,0.7375,41
7,0.4,0.7675,-2.785,0.69,41
8,0.4,0.72375,-2.6,0.655,41
9,0.4,0.6875,-2.595,0.6525,41
10,0.4,0.69,-2.615,0.6625,41
11,0.4,0.71375,-2.64,0.6575,41
12,0.4,0.7275,-2.685,0.6725,41
13,0.4,0.68,-2.515,0.635,41
14,0.4,0.65,-2.53,0.6475,41
15,0.4,0.6375,-2.42,0.615,41
16,0.4,0.645,-2.475,0.6275,41
17,0.4,0.605,-2.43,0.62,41
18,0.4,0.63,-2.44,0.5975,41
19,0.4,0.61875,-2.365,0.5775,41
20,0.4,0.61125,-2.345,0.5825,41
21,0.4,0.65625,-2.565,0.635,41
22,0.4,0.64125,-2.515,0.6325,41
23,0.4,0.63875,-2.585,0.6375,41
24,0.4,0.6125,-2.485,0.6075,41
25,0.4,0.6025,-2.415,0.605,41
26,0.4,0.61,-2.47,0.6275,41
27,0.4,0.6325,-2.635,0.66,41
28,0.4,0.62375,-2.575,0.6525,41
29,0.4,0.63625,-2.66,0.6675,41
30,0.4,0.59,-2.545,0.6525,41
31,0.4,0.58,-2.46,0.62,41
32,0.4,0.5475,-2.46,0.6,41
33,0.4,0.5225,-2.445,0.6075,41
34,0.4,0.48875,-2.435,0.6075,41
35,0.4,0.485,-2.46,0.6125,41
36,0.4,0.4875,-2.375,0.6075,41
37,0.4,0.4825,-2.475,0.635,41
38,0.4,0.485,-2.515,0.63,41
39,0.4,0.46,-2.385,0.5975,41
40,0.4,0.48,-2.51,0.6275,41
41,0.4,0.50125,-2.605,0.64,41
42,0.4,0.45625,-2.555,0.655,41
43,0.4,0.455,-2.455,0.61,41
