sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,2
1,0.4,0.9575,-3.695,0.9225,2
2,0.4,0.92375,-3.51,0.885,2
3,0.4,0.865,-3.175,0.79,2
4,0.4,0.81625,-2.95,0.7425,2
5,0.4,0.78375,-2.865,0.7175,2
6,0.4,0.7525,-2.81,0.71,2
7,0.4,0.72625,-2.75,0.705,2
8,0.4,0.71625,-2.78,0.685,2
9,0.4,0.6925,-2.66,0.6725,2
10,0.4,0.64375,-2.495,0.625,2
11,0.4,0.61625,-2.51,0.6375,2
12,0.4,0.6,-2.455,0.615,2
13,0.4,0.5925,-2.445,0.61,2
14,0.4,0.555,-2.325,0.5725,2
15,0.4,0.49375,-2.23,0.56,2
16,0.4,0.48625,-2.315,0.575,2
17,0.4,0.49875,-2.395,0.6075,2
18,0.4,0.5,-2.275,0.5475,2
19,0.4,0.485,-2.3,0.5575,2
20,0.4,0.475,-2.35,0.5725,2
21,0.4,0.455,-2.375,0.5925,2
22,0.4,0.435,-2.21,0.54,2
23,0.4,0.445,-2.265,0.555,2
24,0.4,0.48,-2.355,0.5825,2
25,0.4,0.4875,-2.39,0.5925,2
26,0.4,0.4525,-2.265,0.585,2
27,0.4,0.49,-2.34,0.595,2
28,0.4,0.45125,-2.27,0.5525,2
29,0.4,0.44625,-2.36,0.58,2
30,0.4,0.47875,-2.24,0.555,2
31,0.4,0.4575,-2.26,0.5675,2
32,0.4,0.46625,-2.315,0.5675,2
33,0.4,0.48125,-2.32,0.5675,2
34,0.4,0.44,-2.255,0.5475,2
35,0.4,0.42375,-2.245,0.5675,2
36,0.4,0.405,-2.12,0.525,2
37,0.4,0.42,-2.365,0.6025,2
38,0.4,0.415,-2.465,0.615,2
39,0.4,0.40375,-2.45,0.61,2
40,0.4,0.39875,-2.415,0.5975,2
41,0.4,0.41375,-2.42,0.5925,2
42,0.4,0.3675,-2.32,0.5925,2
43,0.4,0.37,-2.25,0.54,2
44,0.4,0.36125,-2.195,0.515,2
45,0.4,0.35375,-2.275,0.54,2
46,0.4,0.3775,-2.135,0.5225,2
47,0.4,0.39375,-2.225,0.555,2
48,0.4,0.3575,-2.21,0.565,2
49,0.4,0.35625,-2.22,0.5575,2
50,0.4,0.37125,-2.295,0.56,2
51,0.4,0.3925,-2.315,0.585,2
52,0.4,0.3625,-2.175,0.535,2
53,0.4,0.33,-2.21,0.535,2
54,0.4,0.305,-2.305,0.56,2
55,0.4,0.2625,-2.135,0.5375,2
56,0.4,0.28,-1.965,0.5,2
57,0.4,0.2975,-2.105,0.5225,2
58,0.4,0.3275,-2.185,0.5375,2
59,0.4,0.30125,-2.225,0.5525,2
60,0.4,0.29625,-2.095,0.525,2
61,0.4,0.3125,-2.195,0.5175,2
62,0.4,0.31,-2.175,0.535,2
63,0.4,0.3225,-2.335,0.575,2
64,0.4,0.2775,-2.32,0.5925,2
65,0.4,0.23875,-2.285,0.5775,2
66,0.4,0.24875,-2.24,0.575,2
67,0.4,0.3,-2.29,0.595,2
68,0.4,0.3175,-2.345,0.59,2
69,0.4,0.33125,-2.365,0.5875,2
70,0.4,0.3475,-2.26,0.575,2
71,0.4,0.3475,-2.28,0.5725,2
72,0.4,0.26,-2.135,0.565,2
73,0.4,0.25125,-2.07,0.505,2
74,0.4,0.29875,-2.185,0.56,2
75,0.4,0.28125,-2.21,0.535,2
76,0.4,0.295,-2.21,0.5525,2
77,0.4,0.305,-2.055,0.495,2
78,0.4,0.30625,-2.165,0.55,2
79,0.4,0.28625,-1.975,0.4775,2
80,0.4,0.26375,-1.99,0.5075,2
81,0.4,0.23875,-2.03,0.5025,2
82,0.4,0.295,-2.025,0.52,2
83,0.4,0.265,-2.145,0.56,2
84,0.4,0.2825,-2.085,0.5325,2
85,0.4,0.2875,-2.16,0.5525,2
86,0.4,0.3,-2.265,0.5675,2
87,0.4,0.295,-2.265,0.5475,2
88,0.4,0.2525,-2.185,0.55,2
89,0.4,0.23,-2.285,0.59,2
