sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,43
1,0.4,0.90625,-3.385,0.84,43
2,0.4,0.91375,-3.405,0.85,43
3,0.4,0.8575,-3.145,0.7825,43
4,0.4,0.84375,-3.12,0.775,43
5,0.4,0.77875,-2.855,0.71,43
6,0.4,0.79,-2.84,0.715,43
7,0.4,0.78625,-2.88,0.725,43
8,0.4,0.73875,-2.83,0.705,43
9,0.4,0.7125,-2.68,0.675,43
10,0.4,0.705,-2.67,0.675,43
11,0.4,0.6375,-2.57,0.645,43
12,0.4,0.64,-2.61,0.65,43
13,0.4,0.62375,-2.39,0.59,43
14,0.4,0.6,-2.42,0.605,43
15,0.4,0.58625,-2.355,0.585,43
16,0.4,0.6075,-2.435,0.61,43
17,0.4,0.61375,-2.41,0.6,43
18,0.4,0.58375,-2.495,0.64,43
19,0.4,0.55375,-2.48,0.6175,43
20,0.4,0.55375,-2.445,0.6,43
21,0.4,0.54625,-2.51,0.625,43
22,0.4,0.555,-2.57,0.645,43
23,0.4,0.54125,-2.46,0.6275,43
24,0.4,0.53,-2.415,0.5875,43
25,0.4,0.54875,-2.405,0.595,43
26,0.4,0.5075,-2.345,0.5975,43
27,0.4,0.49625,-2.395,0.5975,43
28,0.4,0.4875,-2.39,0.5775,43
29,0.4,0.46875,-2.285,0.5725,43
30,0.4,0.4425,-2.395,0.6125,43
31,0.4,0.45625,-2.37,0.5775,43
32,0.4,0.455,-2.36,0.595,43
33,0.4,0.46125,-2.195,0.55,43
34,0.4,0.45375,-2.08,0.5,43
35,0.4,0.42625,-2.12,0.54,43
36,0.4,0.40625,-2.15,0.5375,43
37,0.4,0.40375,-2.03,0.52,43
38,0.4,0.4,-1.995,0.51,43
39,0.4,0.39625,-2.205,0.5525,43
40,0.4,0.415,-2.255,0.5725,43
41,0.4,0.4225,-2.325,0.595,43
42,0.4,0.41,-2.27,0.5675,43
43,0.4,0.4,-2.3,0.5925,43
44,0.4,0.38125,-2.38,0.595,43
45,0.4,0.3375,-2.235,0.56,43
46,0.4,0.33875,-2.18,0.5425,43
47,0.4,0.33875,-2.23,0.5525,43
48,0.4,0.29375,-2.195,0.5525,43
49,0.4,0.3075,-2.21,0.535,43
50,0.4,0.27875,-2.255,0.5425,43
51,0.4,0.27875,-2.295,0.5625,43
52,0.4,0.29875,-2.285,0.5675,43
53,0.4,0.2975,-2.29,0.57,43
54,0.4,0.24875,-2.245,0.565,43
55,0.4,0.2375,-2.315,0.5825,43
56,0.4,0.205,-2.285,0.56,43
57,0.4,0.2025,-2.11,0.5125,43
58,0.4,0.1525,-2.13,0.5575,43
59,0.4,0.1275,-2.215,0.5525,43
60,0.4,0.085,-2.11,0.5175,43
61,0.4,0.09875,-2.19,0.555,43
62,0.4,0.1025,-2.205,0.555,43
63,0.4,0.09375,-2.25,0.5675,43
64,0.4,0.0825,-2.16,0.5375,43
65,0.4,0.10875,-2.145,0.54,43
66,0.4,0.10875,-2.07,0.525,43
67,0.4,0.12125,-2.135,0.52,43
68,0.4,0.1,-2.115,0.5225,43
69,0.4,0.07,-2.14,0.535,43
70,0.4,0.07125,-2.35,0.585,43
71,0.4,0.09,-2.345,0.5775,43
72,0.4,0.07875,-2.215,0.5225,43
73,0.4,0.095,-2.26,0.57,43
74,0.4,0.0925,-2.27,0.575,43
75,0.4,0.1375,-2.345,0.595,43
76,0.4,0.12125,-2.315,0.5975,43
77,0.4,0.15125,-2.285,0.5675,43
78,0.4,0.1475,-2.32,0.5725,43
79,0.4,0.14875,-2.29,0.565,43
80,0.4,0.14625,-2.165,0.545,43
81,0.4,0.1325,-2.175,0.5425,43
82,0.4,0.1775,-2.11,0.5275,43
83,0.4,0.19375,-2.235,0.5725,43
84,0.4,0.14,-2.25,0.565,43
85,0.4,0.14625,-2.09,0.5275,43
86,0.4,0.0825,-2.165,0.545,43
87,0.4,0.08375,-2.14,0.5525,43
88,0.4,0.06875,-2.125,0.5375,43
89,0.4,0.105,-2.07,0.5275,43
90,0.4,0.09625,-2.065,0.5175,43
91,0.4,0.1275,-2.055,0.51,43
92,0.4,0.1075,-2.115,0.52,43
93,0.4,0.05875,-2.015,0.4925,43
94,0.4,0.0925,-2.12,0.535,43
95,0.4,0.09625,-2.27,0.5525,43
96,0.4,0.09125,-2.21,0.55,43
97,0.4,0.05875,-2.26,0.5825,43
98,0.4,0.06875,-2.185,0.55,43
99,0.4,0.06625,-2.245,0.5725,43
100,0.4,0.07875,-2.04,0.5375,43
101,0.4,0.135,-2.17,0.5525,43
102,0.4,0.11125,-2.22,0.5775,43
103,0.4,0.0825,-2.15,0.5575,43
104,0.4,0.13125,-2.145,0.5325,43
105,0.4,0.13375,-2.105,0.52,43
106,0.4,0.115,-2.085,0.5175,43
107,0.4,0.115,-2.075,0.5225,43
108,0.4,0.1425,-2.245,0.5675,43
109,0.4,0.10375,-2.31,0.5975,43
110,0.4,0.11,-2.145,0.525,43
111,0.4,0.0875,-2.08,0.515,43
112,0.4,0.05875,-2.125,0.525,43
113,0.4,0.05875,-2.335,0.5825,43
114,0.4,0.07875,-2.24,0.55,43
115,0.4,0.0775,-2.32,0.595,43
116,0.4,0.08,-2.23,0.56,43
117,0.4,0.02875,-2.23,0.5425,43
118,0.4,0.04625,-2.08,0.53,43
119,0.4,0.03125,-2.035,0.5025,43
120,0.4,0.08125,-2.06,0.52,43
121,0.4,0.0675,-2.055,0.51,43
122,0.4,0.12125,-1.97,0.5025,43
123,0.4,0.14125,-2.09,0.53,43
124,0.4,0.1225,-2.08,0.505,43
125,0.4,0.11375,-2.145,0.525,43
126,0.4,0.10125,-2.135,0.5275,43
127,0.4,0.13625,-2.175,0.5525,43
128,0.4,0.19375,-2.35,0.6075,43
129,0.4,0.1625,-2.28,0.5975,43
130,0.4,0.17625,-2.17,0.555,43
131,0.4,0.13875,-2.04,0.5075,43
132,0.4,0.14,-2.085,0.5325,43
133,0.4,0.13,-2.235,0.5675,43
134,0.4,0.12875,-2.035,0.535,43
135,0.4,0.10125,-2.065,0.53,43
136,0.4,0.175,-2.125,0.5575,43
137,0.4,0.16625,-2.04,0.4975,43
138,0.4,0.155,-2.05,0.5175,43
139,0.4,0.21375,-2.175,0.555,43
140,0.4,0.27,-2.43,0.6,43
141,0.4,0.25,-2.42,0.5975,43
142,0.4,0.21625,-2.2,0.55,43
