sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,3
1,0.4,0.94625,-3.63,0.9025,3
2,0.4,0.9025,-3.365,0.83,3
3,0.4,0.85875,-3.185,0.795,3
4,0.4,0.8375,-3.065,0.7625,3
5,0.4,0.85125,-3.08,0.7775,3
6,0.4,0.78,-2.86,0.71,3
7,0.4,0.8,-2.98,0.765,3
8,0.4,0.75875,-2.775,0.695,3
9,0.4,0.74625,-2.665,0.6725,3
10,0.4,0.74125,-2.75,0.6825,3
11,0.4,0.7275,-2.68,0.655,3
12,0.4,0.73125,-2.64,0.6775,3
13,0.4,0.70875,-2.545,0.645,3
14,0.4,0.69125,-2.555,0.65,3
15,0.4,0.67625,-2.57,0.625,3
16,0.4,0.6425,-2.44,0.615,3
17,0.4,0.68,-2.6,0.65,3
18,0.4,0.63375,-2.555,0.6575,3
19,0.4,0.6225,-2.435,0.5975,3
20,0.4,0.62,-2.38,0.5775,3
21,0.4,0.6025,-2.5,0.6175,3
22,0.4,0.5675,-2.45,0.615,3
23,0.4,0.57375,-2.535,0.645,3
24,0.4,0.57625,-2.53,0.6275,3
25,0.4,0.55875,-2.58,0.63,3
26,0.4,0.5475,-2.45,0.6025,3
27,0.4,0.59625,-2.54,0.63,3
28,0.4,0.59,-2.51,0.6375,3
29,0.4,0.57125,-2.49,0.6375,3
30,0.4,0.5275,-2.395,0.6025,3
31,0.4,0.57,-2.42,0.6025,3
32,0.4,0.56375,-2.375,0.605,3
33,0.4,0.57,-2.485,0.6175,3
34,0.4,0.5925,-2.545,0.6325,3
35,0.4,0.5725,-2.615,0.65,3
36,0.4,0.5375,-2.45,0.5975,3
37,0.4,0.53375,-2.515,0.6225,3
38,0.4,0.52625,-2.47,0.625,3
39,0.4,0.5425,-2.465,0.615,3
40,0.4,0.5275,-2.405,0.6,3
41,0.4,0.4825,-2.295,0.5825,3
42,0.4,0.46125,-2.365,0.5975,3
43,0.4,0.41,-2.15,0.5325,3
44,0.4,0.44,-2.225,0.5475,3
45,0.4,0.4225,-2.375,0.5925,3
46,0.4,0.43,-2.47,0.615,3
47,0.4,0.43125,-2.325,0.5875,3
48,0.4,0.43625,-2.355,0.5925,3
49,0.4,0.4475,-2.335,0.5975,3
50,0.4,0.39875,-2.415,0.6175,3
51,0.4,0.39375,-2.37,0.5875,3
52,0.4,0.36625,-2.24,0.58,3
53,0.4,0.38375,-2.23,0.555,3
54,0.4,0.38,-2.28,0.5625,3
55,0.4,0.40625,-2.285,0.58,3
56,0.4,0.3675,-2.125,0.5225,3
57,0.4,0.3625,-2.14,0.545,3
58,0.4,0.33125,-2.125,0.515,3
59,0.4,0.30375,-2.05,0.515,3
60,0.4,0.3,-2.13,0.545,3
61,0.4,0.35625,-2.145,0.5425,3
62,0.4,0.35125,-2.11,0.53,3
63,0.4,0.32,-2.19,0.5425,3
64,0.4,0.3025,-2.165,0.5575,3
65,0.4,0.305,-2.18,0.54,3
66,0.4,0.32875,-2.155,0.545,3
67,0.4,0.36625,-2.25,0.5725,3
68,0.4,0.34125,-2.35,0.5975,3
69,0.4,0.3175,-2.25,0.57,3
70,0.4,0.3175,-2.12,0.54,3
71,0.4,0.2975,-2.165,0.5425,3
72,0.4,0.2975,-2.125,0.5125,3
73,0.4,0.26625,-2.035,0.5075,3
74,0.4,0.25375,-2.055,0.5075,3
75,0.4,0.295,-2.215,0.5275,3
76,0.4,0.2875,-2.33,0.5775,3
77,0.4,0.2725,-2.19,0.5575,3
78,0.4,0.26625,-2.13,0.5425,3
79,0.4,0.29,-2.115,0.53,3
80,0.4,0.2925,-2.22,0.56,3
81,0.4,0.315,-2.215,0.545,3
82,0.4,0.325,-2.22,0.535,3
83,0.4,0.34875,-2.28,0.555,3
84,0.4,0.3675,-2.41,0.5975,3
85,0.4,0.3175,-2.39,0.6125,3
86,0.4,0.3175,-2.305,0.5675,3
87,0.4,0.32875,-2.315,0.56,3
88,0.4,0.3575,-2.265,0.57,3
89,0.4,0.38375,-2.355,0.5875,3
90,0.4,0.39125,-2.365,0.5825,3
91,0.4,0.37125,-2.425,0.6025,3
92,0.4,0.35625,-2.265,0.575,3
93,0.4,0.3575,-2.33,0.54,3
94,0.4,0.3125,-2.37,0.5875,3
95,0.4,0.34125,-2.46,0.6275,3
96,0.4,0.36125,-2.445,0.59,3
97,0.4,0.32375,-2.47,0.615,3
98,0.4,0.325,-2.31,0.57,3
99,0.4,0.3225,-2.295,0.5725,3
100,0.4,0.33,-2.14,0.53,3
101,0.4,0.3675,-2.235,0.5475,3
102,0.4,0.3375,-2.2,0.555,3
103,0.4,0.30375,-2.11,0.535,3
104,0.4,0.2975,-2.03,0.51,3
105,0.4,0.31,-2.165,0.555,3
106,0.4,0.35875,-2.195,0.5475,3
107,0.4,0.29875,-2.095,0.515,3
108,0.4,0.3225,-2.37,0.59,3
