sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,36
1,0.4,0.95,-3.66,0.9125,36
2,0.4,0.91,-3.42,0.8575,36
3,0.4,0.855,-3.21,0.8,36
4,0.4,0.8575,-3.15,0.79,36
5,0.4,0.84375,-3.125,0.7775,36
6,0.4,0.815,-2.985,0.7625,36
7,0.4,0.7775,-2.83,0.7125,36
8,0.4,0.7675,-2.75,0.685,36
9,0.4,0.73875,-2.715,0.6875,36
10,0.4,0.77125,-2.85,0.715,36
11,0.4,0.74875,-2.815,0.71,36
12,0.4,0.78125,-2.935,0.73,36
13,0.4,0.7675,-2.905,0.73,36
14,0.4,0.71625,-2.73,0.6825,36
15,0.4,0.6975,-2.71,0.6525,36
16,0.4,0.67375,-2.59,0.65,36
17,0.4,0.6625,-2.63,0.6475,36
18,0.4,0.64,-2.63,0.67,36
19,0.4,0.63875,-2.6,0.665,36
20,0.4,0.655,-2.585,0.6475,36
21,0.4,0.6425,-2.58,0.6475,36
22,0.4,0.6575,-2.635,0.64,36
23,0.4,0.65375,-2.72,0.6775,36
24,0.4,0.62125,-2.53,0.62,36
25,0.4,0.58,-2.47,0.6125,36
26,0.4,0.625,-2.485,0.6275,36
27,0.4,0.65125,-2.53,0.635,36
28,0.4,0.65375,-2.565,0.645,36
29,0.4,0.595,-2.51,0.63,36
30,0.4,0.61,-2.5,0.635,36
31,0.4,0.6075,-2.545,0.6175,36
32,0.4,0.62875,-2.68,0.6675,36
33,0.4,0.5725,-2.475,0.6275,36
34,0.4,0.58875,-2.56,0.6425,36
35,0.4,0.58625,-2.485,0.625,36
36,0.4,0.5475,-2.53,0.63,36
37,0.4,0.54125,-2.485,0.6275,36
38,0.4,0.55125,-2.46,0.6125,36
39,0.4,0.585,-2.485,0.635,36
40,0.4,0.55875,-2.495,0.6275,36
41,0.4,0.54125,-2.505,0.62,36
42,0.4,0.56,-2.5,0.615,36
43,0.4,0.54125,-2.395,0.5825,36
44,0.4,0.52,-2.36,0.5825,36
