sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,8
1,0.4,0.9325,-3.525,0.8775,8
2,0.4,0.8775,-3.2,0.795,8
3,0.4,0.8575,-3.085,0.765,8
4,0.4,0.8225,-2.95,0.7325,8
5,0.4,0.80375,-2.915,0.7325,8
6,0.4,0.72875,-2.72,0.695,8
7,0.4,0.72875,-2.725,0.6725,8
8,0.4,0.70875,-2.635,0.6575,8
9,0.4,0.71375,-2.6,0.63,8
10,0.4,0.69625,-2.58,0.65,8
11,0.4,0.67875,-2.46,0.62,8
12,0.4,0.66625,-2.53,0.6325,8
13,0.4,0.65375,-2.51,0.6375,8
14,0.4,0.65875,-2.535,0.65,8
15,0.4,0.6675,-2.71,0.6875,8
16,0.4,0.63625,-2.605,0.645,8
17,0.4,0.5925,-2.505,0.6375,8
18,0.4,0.5425,-2.4,0.6,8
19,0.4,0.51625,-2.375,0.6075,8
20,0.4,0.50625,-2.29,0.56,8
21,0.4,0.5225,-2.34,0.565,8
22,0.4,0.52625,-2.21,0.545,8
23,0.4,0.53625,-2.35,0.575,8
24,0.4,0.51625,-2.31,0.5875,8
25,0.4,0.50375,-2.375,0.595,8
26,0.4,0.5175,-2.375,0.5925,8
27,0.4,0.47875,-2.245,0.54,8
28,0.4,0.495,-2.335,0.585,8
29,0.4,0.51,-2.295,0.575,8
30,0.4,0.545,-2.415,0.6,8
31,0.4,0.52375,-2.44,0.5975,8
32,0.4,0.51125,-2.355,0.5875,8
33,0.4,0.545,-2.485,0.6225,8
34,0.4,0.57,-2.395,0.6,8
35,0.4,0.595,-2.48,0.615,8
36,0.4,0.5825,-2.435,0.61,8
37,0.4,0.58625,-2.39,0.5925,8
38,0.4,0.58125,-2.385,0.5975,8
39,0.4,0.61625,-2.485,0.6075,8
40,0.4,0.61625,-2.565,0.645,8
41,0.4,0.60875,-2.515,0.6175,8
42,0.4,0.57875,-2.545,0.6525,8
43,0.4,0.5875,-2.625,0.665,8
44,0.4,0.57375,-2.59,0.63,8
45,0.4,0.585,-2.645,0.655,8
46,0.4,0.56,-2.54,0.6475,8
47,0.4,0.5525,-2.565,0.6425,8
48,0.4,0.4975,-2.355,0.6,8
49,0.4,0.51125,-2.445,0.615,8
50,0.4,0.50125,-2.34,0.5775,8
51,0.4,0.49125,-2.12,0.5225,8
52,0.4,0.55,-2.34,0.5875,8
53,0.4,0.50625,-2.285,0.57,8
54,0.4,0.5225,-2.345,0.5775,8
55,0.4,0.56,-2.49,0.625,8
56,0.4,0.56125,-2.48,0.6275,8
57,0.4,0.58375,-2.56,0.645,8
58,0.4,0.59625,-2.495,0.63,8
59,0.4,0.5375,-2.42,0.635,8
60,0.4,0.53125,-2.335,0.595,8
61,0.4,0.565,-2.365,0.605,8
62,0.4,0.5175,-2.47,0.6175,8
63,0.4,0.52625,-2.455,0.6125,8
64,0.4,0.50375,-2.415,0.6,8
65,0.4,0.4525,-2.43,0.6125,8
66,0.4,0.42125,-2.39,0.5875,8
67,0.4,0.41125,-2.395,0.5975,8
68,0.4,0.43,-2.455,0.605,8
69,0.4,0.4625,-2.52,0.635,8
70,0.4,0.44875,-2.34,0.5775,8
71,0.4,0.435,-2.285,0.575,8
72,0.4,0.465,-2.41,0.61,8
73,0.4,0.43375,-2.35,0.585,8
74,0.4,0.39125,-2.17,0.5525,8
75,0.4,0.38875,-2.29,0.55,8
76,0.4,0.3925,-2.385,0.6025,8
77,0.4,0.39875,-2.185,0.5675,8
78,0.4,0.375,-2.2,0.5525,8
79,0.4,0.36375,-2.43,0.6275,8
80,0.4,0.34625,-2.415,0.62,8
81,0.4,0.3075,-2.295,0.5675,8
82,0.4,0.21875,-2.2,0.545,8
83,0.4,0.2275,-2.25,0.55,8
84,0.4,0.21,-2.15,0.54,8
85,0.4,0.1925,-2.275,0.5575,8
86,0.4,0.1875,-2.175,0.55,8
87,0.4,0.18375,-2.365,0.5925,8
88,0.4,0.16875,-2.35,0.5775,8
89,0.4,0.1725,-2.22,0.5425,8
90,0.4,0.1525,-2.135,0.535,8
91,0.4,0.14375,-2.145,0.5525,8
92,0.4,0.14,-2.02,0.495,8
93,0.4,0.12875,-2.035,0.5,8
94,0.4,0.115,-2.015,0.5025,8
95,0.4,0.09875,-2.21,0.535,8
96,0.4,0.10625,-2.245,0.54,8
97,0.4,0.05125,-2.305,0.55,8
98,0.4,0.115,-2.19,0.5275,8
99,0.4,0.04875,-2.23,0.5475,8
100,0.4,0.03375,-2.08,0.5225,8
101,0.4,0.08125,-2.205,0.5525,8
102,0.4,0.09125,-2.145,0.5125,8
103,0.4,0.125,-2.205,0.5575,8
104,0.4,0.165,-2.225,0.5625,8
105,0.4,0.19625,-2.29,0.57,8
106,0.4,0.2,-2.345,0.5975,8
107,0.4,0.22,-2.36,0.6,8
108,0.4,0.25625,-2.345,0.6,8
109,0.4,0.235,-2.32,0.565,8
110,0.4,0.25125,-2.34,0.5775,8
111,0.4,0.23125,-2.505,0.6225,8
112,0.4,0.21125,-2.495,0.635,8
113,0.4,0.1875,-2.385,0.61,8
114,0.4,0.2025,-2.345,0.595,8
115,0.4,0.18,-2.325,0.5875,8
116,0.4,0.18,-2.345,0.6,8
117,0.4,0.19375,-2.35,0.6,8
118,0.4,0.1975,-2.185,0.5275,8
119,0.4,0.19375,-2.19,0.5375,8
120,0.4,0.21,-2.175,0.545,8
121,0.4,0.195,-2.21,0.5525,8
122,0.4,0.1775,-2.055,0.5,8
123,0.4,0.19125,-2.005,0.5125,8
124,0.4,0.2,-2.13,0.5275,8
125,0.4,0.23375,-2.13,0.5325,8
126,0.4,0.23,-2.21,0.5675,8
127,0.4,0.18625,-2.115,0.525,8
128,0.4,0.21625,-2.195,0.55,8
129,0.4,0.20375,-2.205,0.55,8
130,0.4,0.20875,-2.18,0.545,8
131,0.4,0.1975,-2.1,0.545,8
132,0.4,0.15625,-2.1,0.5325,8
133,0.4,0.1525,-2.12,0.53,8
134,0.4,0.1175,-2.205,0.565,8
135,0.4,0.13125,-2.325,0.5875,8
136,0.4,0.1025,-2.245,0.55,8
137,0.4,0.1025,-2.185,0.5375,8
138,0.4,0.13,-2.265,0.55,8
139,0.4,0.165,-2.255,0.555,8
140,0.4,0.17125,-2.29,0.575,8
141,0.4,0.165,-2.32,0.5875,8
142,0.4,0.16625,-2.325,0.5975,8
143,0.4,0.16,-2.27,0.565,8
144,0.4,0.185,-2.355,0.5775,8
145,0.4,0.20375,-2.255,0.5325,8
146,0.4,0.2525,-2.21,0.5675,8
147,0.4,0.2625,-2.21,0.5525,8
148,0.4,0.24625,-2.14,0.5325,8
149,0.4,0.215,-2.07,0.5025,8
150,0.4,0.2025,-2.06,0.5075,8
151,0.4,0.20375,-2.23,0.575,8
152,0.4,0.2025,-2.2,0.5625,8
153,0.4,0.21,-2.15,0.535,8
154,0.4,0.2275,-2,0.5,8
155,0.4,0.23625,-2.21,0.54,8
156,0.4,0.2575,-2.245,0.5425,8
157,0.4,0.245,-2.185,0.5375,8
158,0.4,0.2425,-2.12,0.525,8
159,0.4,0.21625,-2.16,0.53,8
160,0.4,0.18625,-2.13,0.515,8
161,0.4,0.18625,-2.045,0.51,8
162,0.4,0.14625,-2.01,0.505,8
163,0.4,0.18125,-2.16,0.535,8
164,0.4,0.14625,-2.135,0.5425,8
165,0.4,0.19875,-2.015,0.485,8
166,0.4,0.19125,-2.1,0.5075,8
167,0.4,0.24125,-2.21,0.55,8
168,0.4,0.2225,-2.11,0.5075,8
169,0.4,0.2175,-1.995,0.4925,8
170,0.4,0.19875,-2.155,0.5575,8
171,0.4,0.20125,-2.06,0.52,8
172,0.4,0.2025,-1.945,0.4775,8
173,0.4,0.21375,-2.13,0.555,8
174,0.4,0.21875,-2.09,0.535,8
175,0.4,0.2225,-2.11,0.52,8
176,0.4,0.2325,-2.205,0.5525,8
177,0.4,0.2275,-2.24,0.58,8
178,0.4,0.23625,-2.19,0.55,8
179,0.4,0.21875,-2.155,0.545,8
180,0.4,0.295,-2.19,0.565,8
181,0.4,0.32,-2.165,0.5325,8
182,0.4,0.345,-2.155,0.535,8
183,0.4,0.35375,-2.275,0.5575,8
184,0.4,0.32875,-2.2,0.545,8
185,0.4,0.33,-2.195,0.5725,8
186,0.4,0.30375,-2.06,0.535,8
187,0.4,0.33875,-2.095,0.53,8
188,0.4,0.29125,-1.98,0.5225,8
189,0.4,0.2975,-2.075,0.5425,8
190,0.4,0.27,-2.175,0.535,8
191,0.4,0.24875,-2.265,0.5625,8
192,0.4,0.22,-2.25,0.58,8
193,0.4,0.175,-2.12,0.5475,8
194,0.4,0.17,-2.19,0.5675,8
195,0.4,0.145,-2.115,0.5325,8
196,0.4,0.155,-2.195,0.5675,8
197,0.4,0.15625,-2.11,0.555,8
198,0.4,0.20375,-2.185,0.56,8
199,0.4,0.23125,-2.055,0.5275,8
200,0.4,0.20375,-2.03,0.51,8
