sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,48
1,0.4,0.92125,-3.445,0.855,48
2,0.4,0.86625,-3.13,0.785,48
3,0.4,0.8225,-2.96,0.75,48
4,0.4,0.7875,-2.87,0.73,48
5,0.4,0.77375,-2.785,0.69,48
6,0.4,0.77,-2.82,0.6925,48
7,0.4,0.7775,-2.865,0.7275,48
8,0.4,0.76625,-2.875,0.7075,48
9,0.4,0.7525,-2.74,0.6825,48
10,0.4,0.73,-2.73,0.6875,48
11,0.4,0.73625,-2.73,0.685,48
12,0.4,0.74,-2.74,0.685,48
13,0.4,0.71125,-2.635,0.6575,48
14,0.4,0.7075,-2.655,0.66,48
15,0.4,0.71,-2.71,0.6725,48
16,0.4,0.68875,-2.69,0.6525,48
17,0.4,0.68875,-2.795,0.69,48
18,0.4,0.7,-2.765,0.6925,48
19,0.4,0.69375,-2.74,0.685,48
20,0.4,0.6825,-2.705,0.6775,48
21,0.4,0.705,-2.785,0.7025,48
22,0.4,0.7025,-2.635,0.6625,48
23,0.4,0.68375,-2.67,0.665,48
24,0.4,0.69625,-2.695,0.6825,48
25,0.4,0.705,-2.745,0.6825,48
26,0.4,0.6675,-2.675,0.655,48
27,0.4,0.6775,-2.64,0.6625,48
28,0.4,0.65375,-2.48,0.625,48
29,0.4,0.595,-2.485,0.63,48
30,0.4,0.56875,-2.35,0.5975,48
31,0.4,0.53375,-2.375,0.6175,48
32,0.4,0.48125,-2.29,0.5675,48
33,0.4,0.48,-2.46,0.6175,48
34,0.4,0.45875,-2.29,0.58,48
35,0.4,0.48875,-2.34,0.5925,48
36,0.4,0.46375,-2.29,0.57,48
37,0.4,0.48125,-2.315,0.5775,48
38,0.4,0.4725,-2.25,0.5525,48
39,0.4,0.48125,-2.44,0.6225,48
40,0.4,0.48,-2.335,0.605,48
41,0.4,0.4925,-2.35,0.5875,48
42,0.4,0.5125,-2.4,0.595,48
43,0.4,0.47375,-2.215,0.5575,48
44,0.4,0.51125,-2.255,0.57,48
45,0.4,0.51,-2.345,0.57,48
46,0.4,0.4725,-2.415,0.5975,48
47,0.4,0.47125,-2.405,0.5925,48
48,0.4,0.4275,-2.32,0.575,48
49,0.4,0.385,-2.24,0.5575,48
50,0.4,0.385,-2.215,0.53,48
51,0.4,0.39375,-2.185,0.5375,48
52,0.4,0.4125,-2.16,0.5325,48
53,0.4,0.51625,-2.32,0.5675,48
54,0.4,0.4975,-2.25,0.56,48
55,0.4,0.50125,-2.32,0.57,48
56,0.4,0.47875,-2.425,0.595,48
57,0.4,0.47125,-2.34,0.5775,48
58,0.4,0.45875,-2.345,0.59,48
59,0.4,0.47375,-2.3,0.58,48
60,0.4,0.47,-2.28,0.5675,48
61,0.4,0.47375,-2.285,0.575,48
62,0.4,0.48,-2.265,0.5575,48
63,0.4,0.50625,-2.39,0.6,48
64,0.4,0.51875,-2.465,0.5975,48
65,0.4,0.495,-2.535,0.62,48
66,0.4,0.475,-2.445,0.5975,48
67,0.4,0.49,-2.41,0.5975,48
68,0.4,0.42,-2.21,0.5425,48
69,0.4,0.38625,-2.23,0.5475,48
70,0.4,0.35375,-2.07,0.5125,48
71,0.4,0.375,-2.095,0.5,48
72,0.4,0.3425,-2.18,0.5475,48
73,0.4,0.33625,-2.135,0.54,48
74,0.4,0.3575,-2.26,0.5675,48
75,0.4,0.3625,-2.345,0.5975,48
76,0.4,0.30625,-2.265,0.57,48
77,0.4,0.28375,-2.185,0.54,48
78,0.4,0.29375,-2.3,0.56,48
79,0.4,0.26625,-2.225,0.5475,48
80,0.4,0.25375,-2.18,0.5525,48
81,0.4,0.27375,-2.195,0.55,48
82,0.4,0.30875,-2.255,0.565,48
83,0.4,0.31375,-2.24,0.5875,48
84,0.4,0.33125,-2.36,0.6275,48
85,0.4,0.30875,-2.29,0.5875,48
86,0.4,0.25875,-2.185,0.565,48
87,0.4,0.215,-2.1,0.565,48
88,0.4,0.18875,-2.2,0.5675,48
89,0.4,0.1875,-2.17,0.5375,48
90,0.4,0.2075,-2.17,0.5525,48
91,0.4,0.21,-2.22,0.56,48
92,0.4,0.215,-2.195,0.5225,48
93,0.4,0.19125,-2.11,0.53,48
94,0.4,0.22875,-2.18,0.535,48
95,0.4,0.235,-2.19,0.5475,48
96,0.4,0.22,-2.125,0.5575,48
97,0.4,0.2075,-2.2,0.54,48
98,0.4,0.1975,-2.255,0.5625,48
99,0.4,0.15125,-2.14,0.535,48
100,0.4,0.16,-2.115,0.54,48
101,0.4,0.16375,-2.21,0.5475,48
102,0.4,0.1425,-2.175,0.5275,48
103,0.4,0.165,-2.075,0.4925,48
104,0.4,0.13,-2.17,0.535,48
105,0.4,0.08375,-2.11,0.5225,48
106,0.4,0.09125,-2.115,0.5075,48
107,0.4,0.06875,-2.095,0.51,48
108,0.4,0.07,-2.225,0.545,48
109,0.4,0.0725,-2.16,0.5425,48
110,0.4,0.08875,-2.035,0.485,48
111,0.4,0.06125,-2.115,0.525,48
112,0.4,0.08625,-2.16,0.5575,48
113,0.4,0.1,-2.235,0.56,48
114,0.4,0.1175,-2.185,0.545,48
115,0.4,0.0625,-2.065,0.515,48
116,0.4,0.065,-2.195,0.5375,48
117,0.4,0.075,-2.15,0.545,48
118,0.4,0.07,-2.235,0.5725,48
119,0.4,0.1225,-2.12,0.545,48
120,0.4,0.12625,-2.21,0.56,48
121,0.4,0.10625,-2.26,0.5675,48
122,0.4,0.13625,-2.37,0.5825,48
123,0.4,0.1725,-2.42,0.615,48
