sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,12
1,0.45,0.96625,-3.755,0.9425,12
2,0.45,0.91625,-3.46,0.8625,12
3,0.45,0.91375,-3.46,0.8625,12
4,0.45,0.89625,-3.325,0.83,12
5,0.45,0.865,-3.22,0.81,12
6,0.45,0.84625,-3.255,0.8025,12
7,0.45,0.84,-3.17,0.795,12
8,0.45,0.81,-3.055,0.7625,12
9,0.45,0.79125,-2.965,0.73,12
10,0.45,0.80625,-3.005,0.7525,12
11,0.45,0.82,-3.075,0.7675,12
12,0.45,0.855,-3.235,0.8075,12
13,0.45,0.8525,-3.31,0.82,12
14,0.45,0.825,-3.09,0.7675,12
15,0.45,0.80375,-3.095,0.7625,12
16,0.45,0.82125,-3.16,0.785,12
17,0.45,0.795,-2.975,0.74,12
18,0.45,0.83625,-3.175,0.7875,12
19,0.45,0.80625,-3.01,0.755,12
20,0.45,0.81375,-3.005,0.7475,12
21,0.45,0.815,-3.03,0.7575,12
22,0.45,0.8075,-3.06,0.7725,12
23,0.45,0.8125,-3.165,0.785,12
24,0.45,0.82625,-3.19,0.795,12
25,0.45,0.83875,-3.275,0.8125,12
26,0.45,0.835,-3.205,0.81,12
27,0.45,0.81875,-3.11,0.7825,12
28,0.45,0.8125,-3.045,0.7625,12
29,0.45,0.8275,-3.07,0.7525,12
30,0.45,0.83625,-3.15,0.77,12
31,0.45,0.81125,-3.035,0.7575,12
32,0.45,0.8075,-3.035,0.7525,12
33,0.45,0.8075,-3.015,0.7525,12
34,0.45,0.825,-3.14,0.7875,12
35,0.45,0.815,-3.03,0.7525,12
36,0.45,0.79375,-3,0.74,12
37,0.45,0.7875,-3.03,0.76,12
38,0.45,0.7925,-2.99,0.75,12
39,0.45,0.80375,-3.13,0.7725,12
40,0.45,0.79,-3.02,0.7525,12
41,0.45,0.80625,-3.085,0.7825,12
42,0.45,0.775,-2.91,0.7425,12
43,0.45,0.785,-2.995,0.7425,12
44,0.45,0.8125,-3.085,0.76,12
45,0.45,0.81375,-3.06,0.7425,12
46,0.45,0.8325,-3.09,0.78,12
47,0.45,0.84875,-3.185,0.805,12
48,0.45,0.845,-3.13,0.7875,12
49,0.45,0.83125,-3.115,0.78,12
50,0.45,0.83,-3.065,0.755,12
51,0.45,0.8275,-3.125,0.7875,12
52,0.45,0.79125,-3.03,0.755,12
53,0.45,0.8025,-3.05,0.7625,12
54,0.45,0.8,-2.985,0.7525,12
55,0.45,0.79875,-3,0.7575,12
56,0.45,0.78,-2.94,0.735,12
57,0.45,0.78,-2.975,0.7225,12
58,0.45,0.78625,-2.94,0.7375,12
59,0.45,0.8125,-2.98,0.735,12
60,0.45,0.855,-3.165,0.7925,12
61,0.45,0.86625,-3.29,0.8175,12
62,0.45,0.865,-3.305,0.8325,12
63,0.45,0.87,-3.345,0.83,12
64,0.45,0.86375,-3.27,0.8125,12
65,0.45,0.88375,-3.445,0.86,12
66,0.45,0.85625,-3.305,0.8275,12
67,0.45,0.835,-3.22,0.805,12
68,0.45,0.83,-3.225,0.795,12
69,0.45,0.82625,-3.145,0.78,12
70,0.45,0.84875,-3.21,0.795,12
71,0.45,0.815,-3.13,0.7775,12
72,0.45,0.8225,-3.185,0.7925,12
73,0.45,0.82,-3.11,0.775,12
74,0.45,0.8025,-3.035,0.7575,12
75,0.45,0.7925,-2.985,0.7425,12
76,0.45,0.80125,-3.025,0.7575,12
77,0.45,0.80875,-3.065,0.7625,12
78,0.45,0.8475,-3.2,0.805,12
79,0.45,0.8525,-3.23,0.8225,12
80,0.45,0.8375,-3.16,0.79,12
81,0.45,0.80875,-3.055,0.7625,12
82,0.45,0.82375,-3.125,0.7775,12
83,0.45,0.8225,-3.075,0.7525,12
84,0.45,0.8225,-3.08,0.7675,12
85,0.45,0.82375,-3.05,0.76,12
86,0.45,0.85125,-3.185,0.8,12
87,0.45,0.8325,-3.115,0.775,12
88,0.45,0.8025,-3.04,0.7575,12
89,0.45,0.815,-3.045,0.7625,12
90,0.45,0.80875,-3.01,0.755,12
91,0.45,0.825,-3.09,0.77,12
92,0.45,0.8375,-3.275,0.8175,12
93,0.45,0.83875,-3.265,0.82,12
94,0.45,0.83875,-3.27,0.815,12
95,0.45,0.845,-3.315,0.84,12
96,0.45,0.79625,-3.165,0.7975,12
97,0.45,0.7975,-3.11,0.7725,12
98,0.45,0.79625,-3.165,0.795,12
99,0.45,0.79,-3.12,0.785,12
100,0.45,0.7875,-3.035,0.7625,12
101,0.45,0.80875,-3.165,0.7925,12
102,0.45,0.815,-3.13,0.7825,12
103,0.45,0.8125,-3.105,0.78,12
104,0.45,0.795,-3.045,0.7525,12
105,0.45,0.81375,-3.08,0.78,12
106,0.45,0.78875,-3.11,0.7725,12
107,0.45,0.80375,-3.085,0.775,12
108,0.45,0.79875,-3.1,0.765,12
109,0.45,0.84,-3.175,0.79,12
110,0.45,0.83875,-3.17,0.7825,12
111,0.45,0.82375,-3.1,0.7675,12
112,0.45,0.81125,-3.155,0.785,12
113,0.45,0.82125,-3.17,0.7875,12
114,0.45,0.81375,-3.11,0.7675,12
115,0.45,0.82625,-3.155,0.77,12
116,0.45,0.795,-3.055,0.77,12
117,0.45,0.7875,-3.005,0.75,12
118,0.45,0.76625,-3.11,0.7775,12
119,0.45,0.76375,-3.135,0.7825,12
120,0.45,0.76625,-3.135,0.7825,12
121,0.45,0.765,-3.04,0.76,12
122,0.45,0.83125,-3.205,0.8025,12
123,0.45,0.7775,-3.02,0.7575,12
124,0.45,0.7525,-2.925,0.725,12
125,0.45,0.7625,-2.93,0.74,12
126,0.45,0.795,-3.06,0.77,12
127,0.45,0.81875,-3.08,0.775,12
128,0.45,0.7875,-2.95,0.735,12
129,0.45,0.79625,-3.025,0.77,12
130,0.45,0.8325,-3.145,0.785,12
131,0.45,0.815,-3.055,0.775,12
132,0.45,0.84125,-3.225,0.8125,12
133,0.45,0.8325,-3.14,0.7875,12
134,0.45,0.775,-2.88,0.72,12
135,0.45,0.7775,-2.91,0.7225,12
136,0.45,0.79125,-3,0.745,12
137,0.45,0.77875,-2.955,0.7375,12
138,0.45,0.79875,-3.015,0.7375,12
139,0.45,0.80125,-2.995,0.7525,12
140,0.45,0.82,-3.09,0.765,12
141,0.45,0.84125,-3.125,0.7675,12
142,0.45,0.82375,-3.165,0.775,12
143,0.45,0.82875,-3.135,0.7725,12
144,0.45,0.84125,-3.195,0.795,12
145,0.45,0.8325,-3.15,0.79,12
146,0.45,0.81875,-3.14,0.7875,12
147,0.45,0.83375,-3.115,0.7775,12
148,0.45,0.84375,-3.145,0.79,12
149,0.45,0.855,-3.17,0.7925,12
150,0.45,0.84,-3.15,0.785,12
151,0.45,0.84125,-3.115,0.7775,12
152,0.45,0.85625,-3.295,0.8275,12
153,0.45,0.80875,-3.06,0.765,12
154,0.45,0.8025,-3.03,0.7575,12
155,0.45,0.80875,-3.02,0.77,12
156,0.45,0.7925,-3.05,0.765,12
