sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,14
1,0.45,0.965,-3.75,0.9375,14
2,0.45,0.92875,-3.55,0.88,14
3,0.45,0.9075,-3.41,0.855,14
4,0.45,0.9125,-3.425,0.855,14
5,0.45,0.90125,-3.4,0.8525,14
6,0.45,0.89,-3.3,0.8325,14
7,0.45,0.8775,-3.2,0.795,14
8,0.45,0.8725,-3.235,0.8125,14
9,0.45,0.84875,-3.175,0.8,14
10,0.45,0.83,-3.145,0.795,14
11,0.45,0.84375,-3.185,0.795,14
12,0.45,0.8425,-3.15,0.7775,14
13,0.45,0.83625,-3.12,0.7725,14
14,0.45,0.83375,-3.1,0.77,14
15,0.45,0.86125,-3.25,0.8225,14
16,0.45,0.8525,-3.205,0.8025,14
17,0.45,0.845,-3.18,0.7875,14
18,0.45,0.82625,-3.09,0.78,14
19,0.45,0.84375,-3.08,0.7725,14
20,0.45,0.85625,-3.185,0.8075,14
21,0.45,0.8475,-3.17,0.7975,14
22,0.45,0.85125,-3.145,0.785,14
23,0.45,0.845,-3.16,0.7925,14
24,0.45,0.8375,-3.08,0.7625,14
25,0.45,0.84875,-3.115,0.7775,14
26,0.45,0.85375,-3.195,0.81,14
27,0.45,0.8675,-3.24,0.8175,14
28,0.45,0.86625,-3.245,0.81,14
29,0.45,0.87625,-3.37,0.845,14
30,0.45,0.85,-3.215,0.805,14
31,0.45,0.86625,-3.26,0.8075,14
32,0.45,0.84625,-3.155,0.785,14
33,0.45,0.845,-3.2,0.795,14
34,0.45,0.8325,-3.075,0.7675,14
35,0.45,0.835,-3.12,0.7625,14
36,0.45,0.8225,-3.14,0.7775,14
37,0.45,0.8,-3.055,0.765,14
38,0.45,0.7975,-3.065,0.77,14
39,0.45,0.81125,-3.11,0.7775,14
40,0.45,0.775,-2.995,0.7525,14
41,0.45,0.80625,-3,0.745,14
42,0.45,0.80375,-3.04,0.755,14
43,0.45,0.77875,-3.02,0.75,14
44,0.45,0.75875,-2.95,0.7475,14
45,0.45,0.7575,-3.025,0.765,14
46,0.45,0.77,-2.95,0.745,14
47,0.45,0.75125,-2.92,0.725,14
48,0.45,0.7625,-3.02,0.7475,14
49,0.45,0.7825,-3.055,0.76,14
50,0.45,0.79125,-3.015,0.75,14
51,0.45,0.80875,-3.13,0.785,14
52,0.45,0.81625,-3.165,0.785,14
53,0.45,0.81125,-3.17,0.7875,14
54,0.45,0.78375,-3.015,0.7475,14
55,0.45,0.79375,-2.98,0.735,14
56,0.45,0.7725,-2.95,0.75,14
57,0.45,0.7575,-2.82,0.695,14
58,0.45,0.78875,-2.995,0.745,14
59,0.45,0.75375,-2.89,0.72,14
60,0.45,0.765,-2.93,0.735,14
61,0.45,0.7875,-3.045,0.76,14
62,0.45,0.79125,-3.07,0.76,14
63,0.45,0.8025,-3.045,0.76,14
64,0.45,0.7925,-3.025,0.745,14
65,0.45,0.81625,-3.055,0.77,14
66,0.45,0.79875,-3.005,0.7475,14
67,0.45,0.785,-2.9,0.715,14
68,0.45,0.79875,-3.005,0.755,14
69,0.45,0.77625,-2.98,0.7425,14
70,0.45,0.795,-3.075,0.7675,14
71,0.45,0.8175,-3.18,0.7975,14
72,0.45,0.825,-3.165,0.7975,14
73,0.45,0.8075,-3.1,0.7775,14
74,0.45,0.78,-3.035,0.75,14
