sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,15
1,0.45,0.9475,-3.615,0.9025,15
2,0.45,0.92625,-3.545,0.895,15
3,0.45,0.91875,-3.475,0.8725,15
4,0.45,0.895,-3.35,0.8325,15
5,0.45,0.89125,-3.31,0.83,15
6,0.45,0.8625,-3.23,0.8,15
7,0.45,0.86875,-3.22,0.795,15
8,0.45,0.85125,-3.12,0.77,15
9,0.45,0.8625,-3.195,0.795,15
10,0.45,0.84625,-3.145,0.7775,15
11,0.45,0.8425,-3.185,0.79,15
12,0.45,0.85875,-3.205,0.7975,15
13,0.45,0.8175,-3.03,0.77,15
14,0.45,0.7825,-2.98,0.7375,15
15,0.45,0.8025,-3.09,0.7575,15
16,0.45,0.8,-3.12,0.7725,15
17,0.45,0.79,-3.07,0.7575,15
18,0.45,0.8275,-3.16,0.7825,15
19,0.45,0.8275,-3.145,0.785,15
20,0.45,0.79875,-3.09,0.7775,15
21,0.45,0.82,-3.175,0.785,15
22,0.45,0.825,-3.13,0.775,15
23,0.45,0.84,-3.155,0.785,15
24,0.45,0.8525,-3.205,0.79,15
25,0.45,0.85125,-3.16,0.785,15
26,0.45,0.8475,-3.25,0.81,15
27,0.45,0.83875,-3.225,0.8075,15
28,0.45,0.85625,-3.22,0.795,15
29,0.45,0.83125,-3.12,0.775,15
30,0.45,0.82875,-3.095,0.775,15
31,0.45,0.785,-2.94,0.745,15
32,0.45,0.785,-2.905,0.725,15
33,0.45,0.77,-2.92,0.735,15
34,0.45,0.785,-2.945,0.7425,15
35,0.45,0.81125,-3.055,0.76,15
36,0.45,0.7725,-3.005,0.7525,15
37,0.45,0.81,-3.115,0.77,15
38,0.45,0.81125,-3.155,0.7925,15
39,0.45,0.7925,-3.155,0.79,15
40,0.45,0.7825,-3.025,0.7525,15
41,0.45,0.785,-2.94,0.7275,15
42,0.45,0.78125,-3.01,0.7625,15
43,0.45,0.8,-3.025,0.74,15
44,0.45,0.77875,-3.025,0.7575,15
45,0.45,0.75,-2.88,0.7325,15
46,0.45,0.79125,-3.005,0.7575,15
47,0.45,0.77625,-3.105,0.775,15
