sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,35
1,0.45,0.95125,-3.64,0.91,35
2,0.45,0.93375,-3.54,0.885,35
3,0.45,0.91375,-3.435,0.87,35
4,0.45,0.905,-3.39,0.8425,35
5,0.45,0.87875,-3.28,0.8075,35
6,0.45,0.86125,-3.2,0.79,35
7,0.45,0.84375,-3.16,0.7825,35
8,0.45,0.81875,-3.045,0.745,35
9,0.45,0.80125,-2.92,0.725,35
10,0.45,0.81375,-2.975,0.7425,35
11,0.45,0.7925,-2.93,0.735,35
12,0.45,0.78875,-2.96,0.7475,35
13,0.45,0.8175,-3.035,0.7525,35
14,0.45,0.79,-3.025,0.755,35
15,0.45,0.80375,-3.03,0.7625,35
16,0.45,0.82,-3.105,0.785,35
17,0.45,0.7875,-3.015,0.74,35
18,0.45,0.805,-3.01,0.7425,35
19,0.45,0.79125,-3.045,0.745,35
20,0.45,0.81375,-3.15,0.78,35
21,0.45,0.81875,-3.145,0.7975,35
22,0.45,0.83,-3.15,0.785,35
23,0.45,0.825,-2.985,0.7425,35
24,0.45,0.8475,-3.14,0.8,35
25,0.45,0.83875,-3.21,0.8075,35
26,0.45,0.83125,-3.195,0.7975,35
27,0.45,0.83,-3.19,0.7925,35
28,0.45,0.82375,-3.185,0.79,35
29,0.45,0.79875,-3.085,0.78,35
30,0.45,0.785,-2.965,0.75,35
31,0.45,0.78125,-3.08,0.7725,35
32,0.45,0.7675,-3.01,0.76,35
33,0.45,0.75,-2.915,0.7225,35
34,0.45,0.77,-2.89,0.71,35
35,0.45,0.76375,-2.92,0.73,35
36,0.45,0.72625,-2.88,0.715,35
37,0.45,0.75,-3.01,0.755,35
38,0.45,0.74875,-2.98,0.7425,35
39,0.45,0.7625,-3.08,0.775,35
40,0.45,0.76875,-3.075,0.765,35
41,0.45,0.77,-3.11,0.765,35
42,0.45,0.78375,-3.09,0.76,35
43,0.45,0.8175,-3.185,0.785,35
44,0.45,0.795,-3.1,0.775,35
45,0.45,0.81625,-3.16,0.795,35
