sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,0
1,0.45,0.93375,-3.555,0.885,0
2,0.45,0.93375,-3.565,0.8925,0
3,0.45,0.9225,-3.525,0.8775,0
4,0.45,0.9025,-3.38,0.8525,0
5,0.45,0.8925,-3.32,0.825,0
6,0.45,0.8775,-3.305,0.8425,0
7,0.45,0.855,-3.19,0.79,0
8,0.45,0.86875,-3.245,0.805,0
9,0.45,0.845,-3.08,0.765,0
10,0.45,0.85375,-3.18,0.79,0
11,0.45,0.8625,-3.11,0.7825,0
12,0.45,0.8475,-3.065,0.765,0
13,0.45,0.8275,-3.09,0.765,0
14,0.45,0.8125,-3,0.7475,0
15,0.45,0.835,-3.105,0.78,0
16,0.45,0.84375,-3.205,0.8025,0
17,0.45,0.84375,-3.16,0.79,0
18,0.45,0.8175,-3.045,0.7575,0
19,0.45,0.81375,-2.98,0.7575,0
20,0.45,0.8025,-2.98,0.75,0
21,0.45,0.815,-3.095,0.7775,0
22,0.45,0.795,-3.1,0.77,0
23,0.45,0.83875,-3.16,0.785,0
24,0.45,0.84875,-3.195,0.7975,0
25,0.45,0.82375,-3.15,0.7875,0
26,0.45,0.835,-3.145,0.78,0
27,0.45,0.8375,-3.11,0.7775,0
28,0.45,0.8375,-3.215,0.8025,0
29,0.45,0.83,-3.185,0.795,0
30,0.45,0.8625,-3.35,0.845,0
31,0.45,0.85,-3.255,0.8175,0
32,0.45,0.86375,-3.295,0.815,0
33,0.45,0.83875,-3.185,0.8025,0
34,0.45,0.84125,-3.235,0.8225,0
35,0.45,0.8375,-3.16,0.7975,0
36,0.45,0.83625,-3.24,0.815,0
37,0.45,0.815,-3.155,0.795,0
38,0.45,0.79875,-3.15,0.775,0
39,0.45,0.76875,-3.03,0.76,0
40,0.45,0.7625,-2.965,0.7325,0
41,0.45,0.745,-2.87,0.7225,0
42,0.45,0.7175,-2.91,0.735,0
43,0.45,0.6875,-2.855,0.71,0
44,0.45,0.675,-2.85,0.7025,0
45,0.45,0.68625,-2.8,0.7075,0
46,0.45,0.6875,-2.785,0.695,0
47,0.45,0.7025,-2.84,0.7025,0
48,0.45,0.71,-2.81,0.7075,0
49,0.45,0.69625,-2.77,0.7075,0
50,0.45,0.70875,-2.81,0.705,0
51,0.45,0.69875,-2.69,0.655,0
52,0.45,0.7075,-2.73,0.67,0
53,0.45,0.73125,-2.89,0.71,0
54,0.45,0.745,-2.89,0.7175,0
55,0.45,0.7625,-3,0.7375,0
56,0.45,0.73375,-2.835,0.6975,0
57,0.45,0.72125,-2.905,0.71,0
58,0.45,0.72,-2.885,0.715,0
59,0.45,0.7375,-2.905,0.715,0
60,0.45,0.73,-2.985,0.75,0
61,0.45,0.7125,-2.895,0.72,0
62,0.45,0.70125,-2.835,0.71,0
63,0.45,0.7075,-2.805,0.7025,0
64,0.45,0.73625,-2.96,0.7225,0
65,0.45,0.72875,-2.87,0.7125,0
66,0.45,0.74875,-2.94,0.73,0
67,0.45,0.7475,-2.93,0.7375,0
68,0.45,0.74,-2.87,0.7275,0
69,0.45,0.755,-2.985,0.745,0
70,0.45,0.74625,-2.97,0.75,0
71,0.45,0.77375,-3.06,0.7775,0
72,0.45,0.79375,-3.135,0.7775,0
73,0.45,0.79375,-3.1,0.7675,0
74,0.45,0.7475,-2.995,0.7525,0
75,0.45,0.7325,-2.96,0.755,0
76,0.45,0.7375,-2.995,0.7625,0
77,0.45,0.715,-2.875,0.72,0
78,0.45,0.7375,-2.875,0.7275,0
79,0.45,0.75625,-2.94,0.725,0
80,0.45,0.77625,-2.98,0.74,0
81,0.45,0.79125,-3,0.7425,0
82,0.45,0.82375,-3.12,0.7825,0
83,0.45,0.82625,-3.185,0.795,0
84,0.45,0.8575,-3.305,0.83,0
85,0.45,0.8575,-3.225,0.8075,0
86,0.45,0.85,-3.155,0.775,0
87,0.45,0.835,-3.14,0.785,0
