sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,38
1,0.45,0.96,-3.71,0.925,38
2,0.45,0.9425,-3.62,0.91,38
3,0.45,0.92375,-3.445,0.865,38
4,0.45,0.89,-3.365,0.8425,38
5,0.45,0.86,-3.19,0.81,38
6,0.45,0.85,-3.205,0.79,38
7,0.45,0.87625,-3.295,0.815,38
8,0.45,0.85625,-3.18,0.7975,38
9,0.45,0.84,-3.115,0.7775,38
10,0.45,0.84125,-3.16,0.805,38
11,0.45,0.83375,-3.075,0.77,38
12,0.45,0.82625,-3.135,0.7825,38
13,0.45,0.82625,-3.09,0.775,38
14,0.45,0.8375,-3.1,0.765,38
15,0.45,0.84375,-3.165,0.78,38
16,0.45,0.845,-3.155,0.79,38
17,0.45,0.83125,-3.11,0.785,38
18,0.45,0.825,-3.175,0.81,38
19,0.45,0.79125,-3.095,0.7675,38
20,0.45,0.7675,-2.965,0.7375,38
21,0.45,0.79875,-3.075,0.7625,38
22,0.45,0.81,-3.075,0.7625,38
23,0.45,0.8075,-3.065,0.7675,38
24,0.45,0.8075,-3.03,0.7575,38
25,0.45,0.8025,-2.955,0.735,38
26,0.45,0.81375,-3.055,0.775,38
27,0.45,0.82625,-3.175,0.7925,38
28,0.45,0.81375,-3.1,0.7775,38
29,0.45,0.7775,-3,0.7625,38
30,0.45,0.7575,-3.02,0.7675,38
31,0.45,0.75375,-2.99,0.765,38
32,0.45,0.7325,-2.865,0.7375,38
33,0.45,0.7525,-2.895,0.7275,38
34,0.45,0.76625,-3.035,0.7675,38
35,0.45,0.74625,-2.965,0.75,38
36,0.45,0.72375,-2.98,0.7525,38
37,0.45,0.77125,-3.005,0.7425,38
38,0.45,0.75,-2.89,0.7225,38
39,0.45,0.72875,-2.97,0.7575,38
40,0.45,0.7475,-2.995,0.745,38
41,0.45,0.7675,-3.08,0.775,38
42,0.45,0.78125,-3.05,0.765,38
43,0.45,0.77625,-3.06,0.765,38
44,0.45,0.7775,-3.04,0.7475,38
45,0.45,0.75125,-2.935,0.7425,38
46,0.45,0.7725,-2.915,0.715,38
47,0.45,0.75875,-2.91,0.7325,38
48,0.45,0.755,-2.865,0.73,38
49,0.45,0.74875,-2.865,0.71,38
50,0.45,0.76375,-2.895,0.725,38
51,0.45,0.76875,-3.015,0.75,38
52,0.45,0.7725,-3.05,0.765,38
53,0.45,0.7425,-2.88,0.725,38
54,0.45,0.73875,-2.9,0.73,38
55,0.45,0.73375,-2.9,0.725,38
56,0.45,0.765,-2.955,0.735,38
57,0.45,0.7725,-3.02,0.7625,38
58,0.45,0.75625,-3.015,0.7575,38
59,0.45,0.75375,-2.955,0.7475,38
60,0.45,0.765,-3.045,0.7575,38
61,0.45,0.7725,-3.015,0.7475,38
62,0.45,0.80125,-3.165,0.78,38
63,0.45,0.78,-3.14,0.775,38
64,0.45,0.775,-3.115,0.7825,38
65,0.45,0.77875,-3.165,0.78,38
66,0.45,0.76125,-3.105,0.76,38
67,0.45,0.77,-3.125,0.78,38
68,0.45,0.77,-3.12,0.7775,38
69,0.45,0.75125,-3.005,0.7475,38
70,0.45,0.7625,-3.03,0.7625,38
71,0.45,0.76375,-3.085,0.77,38
72,0.45,0.7625,-3.07,0.775,38
73,0.45,0.77,-3.08,0.7775,38
74,0.45,0.7975,-3.195,0.8025,38
75,0.45,0.80625,-3.14,0.785,38
76,0.45,0.825,-3.205,0.8,38
77,0.45,0.8175,-3.18,0.795,38
78,0.45,0.81875,-3.135,0.78,38
79,0.45,0.7975,-3.03,0.76,38
80,0.45,0.79875,-3.015,0.7475,38
81,0.45,0.78625,-3.015,0.76,38
82,0.45,0.7875,-2.9,0.725,38
83,0.45,0.80375,-3.015,0.7575,38
84,0.45,0.83,-3.17,0.7925,38
85,0.45,0.8425,-3.225,0.81,38
86,0.45,0.835,-3.23,0.8125,38
87,0.45,0.835,-3.12,0.7875,38
88,0.45,0.8225,-3.205,0.795,38
89,0.45,0.815,-3.025,0.76,38
90,0.45,0.8075,-3.015,0.7575,38
91,0.45,0.81,-3.025,0.7625,38
92,0.45,0.8075,-2.96,0.74,38
93,0.45,0.83125,-3.13,0.775,38
94,0.45,0.84875,-3.19,0.795,38
