sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,30
1,0.45,0.97125,-3.79,0.95,30
2,0.45,0.94875,-3.66,0.915,30
3,0.45,0.9125,-3.415,0.8475,30
4,0.45,0.91875,-3.515,0.8775,30
5,0.45,0.9,-3.36,0.845,30
6,0.45,0.87125,-3.3,0.8225,30
7,0.45,0.88625,-3.305,0.83,30
8,0.45,0.87125,-3.235,0.8075,30
9,0.45,0.85375,-3.21,0.81,30
10,0.45,0.84875,-3.17,0.7875,30
11,0.45,0.84625,-3.215,0.8075,30
12,0.45,0.84375,-3.12,0.785,30
13,0.45,0.8275,-3.105,0.7825,30
14,0.45,0.8075,-3.085,0.77,30
15,0.45,0.8225,-3.095,0.785,30
16,0.45,0.8125,-3.04,0.76,30
17,0.45,0.8475,-3.23,0.81,30
18,0.45,0.84,-3.265,0.82,30
19,0.45,0.84375,-3.255,0.8125,30
20,0.45,0.86375,-3.285,0.815,30
21,0.45,0.8525,-3.32,0.83,30
22,0.45,0.85625,-3.255,0.815,30
23,0.45,0.8375,-3.235,0.81,30
24,0.45,0.8125,-3.19,0.8,30
25,0.45,0.78125,-3.095,0.77,30
26,0.45,0.755,-2.995,0.76,30
27,0.45,0.74625,-3.04,0.76,30
28,0.45,0.7275,-3.015,0.765,30
29,0.45,0.74875,-3.09,0.7775,30
30,0.45,0.71625,-2.89,0.7225,30
31,0.45,0.72,-2.995,0.76,30
32,0.45,0.74375,-3.03,0.7725,30
33,0.45,0.73625,-3.02,0.7625,30
34,0.45,0.7575,-3.11,0.79,30
35,0.45,0.76625,-3.115,0.77,30
36,0.45,0.77125,-3.075,0.76,30
37,0.45,0.77125,-3.085,0.7675,30
38,0.45,0.75625,-3.005,0.7375,30
39,0.45,0.77375,-3.09,0.7775,30
40,0.45,0.79375,-3.07,0.765,30
41,0.45,0.81875,-3.19,0.805,30
42,0.45,0.81875,-3.2,0.8025,30
43,0.45,0.8225,-3.18,0.805,30
44,0.45,0.8,-3.155,0.7925,30
45,0.45,0.8175,-3.13,0.7975,30
46,0.45,0.82875,-3.185,0.79,30
47,0.45,0.84625,-3.225,0.805,30
48,0.45,0.82375,-3.07,0.775,30
49,0.45,0.8275,-3.085,0.77,30
50,0.45,0.87125,-3.26,0.815,30
51,0.45,0.87375,-3.255,0.815,30
52,0.45,0.8725,-3.255,0.8125,30
53,0.45,0.88,-3.26,0.8075,30
54,0.45,0.89875,-3.39,0.8525,30
55,0.45,0.88875,-3.325,0.825,30
56,0.45,0.90125,-3.385,0.83,30
57,0.45,0.9025,-3.37,0.845,30
58,0.45,0.90125,-3.375,0.84,30
