sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,49
1,0.45,0.9425,-3.59,0.9025,49
2,0.45,0.9125,-3.425,0.8625,49
3,0.45,0.9025,-3.355,0.8375,49
4,0.45,0.88375,-3.285,0.8275,49
5,0.45,0.86125,-3.22,0.815,49
6,0.45,0.86625,-3.21,0.7975,49
7,0.45,0.8575,-3.195,0.7975,49
8,0.45,0.84625,-3.205,0.7925,49
9,0.45,0.8225,-3.115,0.7825,49
10,0.45,0.82125,-3.03,0.7725,49
11,0.45,0.835,-3.195,0.7925,49
12,0.45,0.825,-3.12,0.7725,49
13,0.45,0.83875,-3.13,0.78,49
14,0.45,0.82875,-3.165,0.79,49
15,0.45,0.84375,-3.15,0.7825,49
16,0.45,0.8325,-3.17,0.7825,49
17,0.45,0.81625,-3.135,0.7775,49
18,0.45,0.82125,-3.165,0.7875,49
19,0.45,0.7925,-2.995,0.7575,49
20,0.45,0.79625,-3.07,0.765,49
21,0.45,0.765,-2.94,0.715,49
22,0.45,0.7325,-2.925,0.7325,49
23,0.45,0.765,-2.975,0.745,49
24,0.45,0.77125,-3.045,0.77,49
25,0.45,0.79625,-3.06,0.7725,49
26,0.45,0.82625,-3.12,0.78,49
27,0.45,0.84375,-3.22,0.8,49
28,0.45,0.82375,-3.07,0.7675,49
29,0.45,0.82875,-3.09,0.775,49
30,0.45,0.83875,-3.16,0.7825,49
31,0.45,0.8275,-3.055,0.78,49
32,0.45,0.8275,-3.08,0.77,49
33,0.45,0.79875,-2.94,0.74,49
34,0.45,0.81625,-3.035,0.765,49
35,0.45,0.7875,-2.955,0.74,49
36,0.45,0.7975,-3.115,0.775,49
37,0.45,0.8025,-3.085,0.77,49
38,0.45,0.81125,-3.095,0.7625,49
39,0.45,0.82375,-3.1,0.775,49
40,0.45,0.86375,-3.285,0.82,49
41,0.45,0.8825,-3.395,0.8425,49
42,0.45,0.85375,-3.22,0.805,49
43,0.45,0.83875,-3.16,0.795,49
44,0.45,0.82375,-3.135,0.7775,49
45,0.45,0.8425,-3.16,0.785,49
46,0.45,0.85,-3.245,0.8225,49
47,0.45,0.8425,-3.28,0.825,49
48,0.45,0.86875,-3.245,0.8125,49
49,0.45,0.89,-3.285,0.8325,49
50,0.45,0.88625,-3.29,0.825,49
51,0.45,0.87875,-3.245,0.8025,49
52,0.45,0.8625,-3.23,0.8075,49
53,0.45,0.88375,-3.32,0.8275,49
54,0.45,0.9075,-3.455,0.8725,49
55,0.45,0.8925,-3.375,0.845,49
56,0.45,0.88,-3.31,0.8275,49
57,0.45,0.88875,-3.355,0.8475,49
58,0.45,0.88625,-3.31,0.8375,49
59,0.45,0.89625,-3.36,0.8375,49
60,0.45,0.88375,-3.32,0.8325,49
61,0.45,0.885,-3.35,0.8425,49
62,0.45,0.86375,-3.22,0.8075,49
63,0.45,0.85375,-3.18,0.7825,49
64,0.45,0.87,-3.215,0.8125,49
65,0.45,0.87875,-3.29,0.825,49
66,0.45,0.87,-3.24,0.805,49
67,0.45,0.85,-3.16,0.7925,49
68,0.45,0.835,-3.17,0.795,49
69,0.45,0.82375,-3.115,0.7675,49
70,0.45,0.84625,-3.205,0.795,49
71,0.45,0.84625,-3.195,0.7975,49
72,0.45,0.8475,-3.18,0.775,49
73,0.45,0.84125,-3.125,0.785,49
74,0.45,0.8375,-3.11,0.7825,49
75,0.45,0.815,-3.06,0.78,49
76,0.45,0.79625,-3.015,0.77,49
77,0.45,0.82875,-3.195,0.7975,49
78,0.45,0.81,-3.07,0.77,49
79,0.45,0.82875,-3.105,0.785,49
80,0.45,0.815,-3.01,0.7675,49
81,0.45,0.82625,-3.09,0.765,49
