sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,21
1,0.45,0.9575,-3.72,0.9275,21
2,0.45,0.93875,-3.58,0.8975,21
3,0.45,0.92875,-3.535,0.885,21
4,0.45,0.8875,-3.245,0.8025,21
5,0.45,0.85375,-3.165,0.795,21
6,0.45,0.85375,-3.135,0.77,21
7,0.45,0.8675,-3.205,0.805,21
8,0.45,0.83875,-3.1,0.7825,21
9,0.45,0.82375,-3.1,0.7575,21
10,0.45,0.83375,-3.095,0.7675,21
11,0.45,0.815,-3.09,0.765,21
12,0.45,0.81375,-3.1,0.7825,21
13,0.45,0.8025,-3.105,0.7725,21
14,0.45,0.80625,-3.04,0.7625,21
15,0.45,0.8175,-3.12,0.775,21
16,0.45,0.78625,-3.02,0.7625,21
17,0.45,0.78375,-3.02,0.75,21
18,0.45,0.77875,-3.05,0.7675,21
19,0.45,0.74875,-2.94,0.735,21
20,0.45,0.7825,-3.045,0.7625,21
21,0.45,0.75625,-2.98,0.755,21
22,0.45,0.765,-3.04,0.7525,21
23,0.45,0.75875,-2.96,0.73,21
24,0.45,0.775,-3.055,0.7575,21
25,0.45,0.76,-2.99,0.74,21
26,0.45,0.7575,-3,0.74,21
27,0.45,0.71625,-2.9,0.7175,21
28,0.45,0.73,-2.905,0.715,21
29,0.45,0.76125,-2.99,0.7275,21
30,0.45,0.77125,-2.995,0.7475,21
31,0.45,0.78125,-3.085,0.7625,21
32,0.45,0.78875,-3.18,0.7975,21
33,0.45,0.81,-3.15,0.7775,21
34,0.45,0.80125,-3.17,0.775,21
35,0.45,0.80125,-3.14,0.7725,21
36,0.45,0.79,-3.09,0.7775,21
37,0.45,0.79375,-3.125,0.775,21
38,0.45,0.775,-3.075,0.7675,21
39,0.45,0.795,-3.17,0.8,21
40,0.45,0.8025,-3.15,0.78,21
41,0.45,0.80125,-3.13,0.78,21
42,0.45,0.81,-3.235,0.815,21
43,0.45,0.82875,-3.21,0.8075,21
44,0.45,0.82125,-3.2,0.8025,21
45,0.45,0.81,-3.23,0.8025,21
46,0.45,0.7975,-3.105,0.77,21
47,0.45,0.785,-3.025,0.7575,21
48,0.45,0.77,-2.97,0.735,21
49,0.45,0.76625,-2.955,0.735,21
50,0.45,0.7725,-2.91,0.73,21
51,0.45,0.74875,-2.77,0.685,21
52,0.45,0.7375,-2.93,0.7375,21
53,0.45,0.7475,-3,0.745,21
54,0.45,0.77125,-3.065,0.765,21
55,0.45,0.73125,-2.83,0.7075,21
56,0.45,0.7025,-2.82,0.715,21
57,0.45,0.72375,-2.93,0.7375,21
58,0.45,0.7375,-2.98,0.745,21
59,0.45,0.73,-2.99,0.745,21
60,0.45,0.77375,-3.08,0.765,21
61,0.45,0.765,-3.1,0.7675,21
62,0.45,0.7975,-3.165,0.8,21
63,0.45,0.80875,-3.105,0.78,21
64,0.45,0.82625,-3.19,0.8,21
65,0.45,0.8125,-3.225,0.8075,21
66,0.45,0.80125,-3.18,0.8,21
67,0.45,0.775,-3.04,0.765,21
68,0.45,0.7775,-3.015,0.76,21
69,0.45,0.7825,-3.005,0.74,21
70,0.45,0.76875,-2.965,0.7375,21
71,0.45,0.785,-3.07,0.775,21
72,0.45,0.7775,-3.01,0.7425,21
73,0.45,0.74625,-2.975,0.7575,21
74,0.45,0.74875,-2.95,0.735,21
75,0.45,0.7525,-2.865,0.715,21
76,0.45,0.74625,-2.815,0.7075,21
77,0.45,0.735,-2.815,0.7125,21
78,0.45,0.73125,-2.815,0.7025,21
79,0.45,0.75875,-3,0.7475,21
80,0.45,0.74125,-2.875,0.71,21
81,0.45,0.7475,-2.88,0.7225,21
82,0.45,0.74125,-3.01,0.7425,21
83,0.45,0.74125,-2.89,0.72,21
84,0.45,0.71,-2.835,0.7,21
85,0.45,0.695,-2.77,0.675,21
86,0.45,0.69875,-2.85,0.7275,21
87,0.45,0.715,-2.9,0.7225,21
88,0.45,0.75125,-2.995,0.7425,21
89,0.45,0.73875,-2.87,0.7175,21
90,0.45,0.7625,-2.985,0.7325,21
91,0.45,0.7625,-3.005,0.735,21
92,0.45,0.76,-2.925,0.7075,21
93,0.45,0.75125,-2.975,0.7425,21
94,0.45,0.7275,-2.92,0.7375,21
95,0.45,0.77,-2.995,0.7575,21
96,0.45,0.7525,-2.915,0.73,21
97,0.45,0.74375,-3.015,0.7575,21
98,0.45,0.74,-2.945,0.7525,21
99,0.45,0.72875,-2.945,0.7375,21
100,0.45,0.72625,-2.875,0.7175,21
101,0.45,0.7525,-2.89,0.695,21
102,0.45,0.7325,-2.885,0.7125,21
103,0.45,0.7425,-2.985,0.74,21
104,0.45,0.71125,-2.91,0.7275,21
105,0.45,0.6875,-2.845,0.7,21
106,0.45,0.7275,-2.855,0.715,21
107,0.45,0.7,-2.86,0.7175,21
108,0.45,0.66875,-2.745,0.6925,21
109,0.45,0.64875,-2.71,0.68,21
110,0.45,0.6625,-2.74,0.7175,21
111,0.45,0.69625,-2.76,0.6975,21
112,0.45,0.68,-2.69,0.685,21
113,0.45,0.69125,-2.74,0.6925,21
114,0.45,0.715,-2.9,0.7225,21
115,0.45,0.71,-2.875,0.705,21
116,0.45,0.7225,-2.895,0.7225,21
117,0.45,0.7575,-2.975,0.74,21
118,0.45,0.75,-2.98,0.7425,21
119,0.45,0.725,-2.85,0.71,21
120,0.45,0.70875,-2.83,0.72,21
121,0.45,0.745,-2.97,0.74,21
122,0.45,0.77375,-3.105,0.795,21
123,0.45,0.78375,-3.16,0.7875,21
124,0.45,0.79625,-3.225,0.8025,21
125,0.45,0.8025,-3.12,0.78,21
126,0.45,0.79375,-3.085,0.7675,21
127,0.45,0.8,-3.155,0.7925,21
128,0.45,0.8075,-3.15,0.7775,21
129,0.45,0.78375,-3.095,0.7625,21
130,0.45,0.7825,-3.015,0.7625,21
131,0.45,0.8125,-3.07,0.7675,21
132,0.45,0.81,-3.04,0.755,21
133,0.45,0.82625,-3.205,0.795,21
134,0.45,0.83,-3.19,0.7875,21
135,0.45,0.82625,-3.095,0.755,21
136,0.45,0.8675,-3.255,0.805,21
137,0.45,0.86,-3.235,0.8025,21
138,0.45,0.86,-3.21,0.7975,21
139,0.45,0.84375,-3.14,0.7875,21
140,0.45,0.8675,-3.235,0.815,21
141,0.45,0.8725,-3.315,0.8375,21
142,0.45,0.8625,-3.28,0.83,21
143,0.45,0.84125,-3.195,0.805,21
144,0.45,0.8675,-3.3,0.825,21
145,0.45,0.8725,-3.315,0.825,21
146,0.45,0.86375,-3.215,0.8025,21
147,0.45,0.8375,-3.175,0.7975,21
148,0.45,0.84125,-3.215,0.81,21
149,0.45,0.8375,-3.15,0.7975,21
150,0.45,0.84625,-3.205,0.8075,21
151,0.45,0.86,-3.28,0.8225,21
152,0.45,0.85,-3.235,0.8125,21
153,0.45,0.8225,-3.09,0.7775,21
154,0.45,0.79375,-3.045,0.7525,21
155,0.45,0.81375,-3.125,0.775,21
156,0.45,0.805,-3.12,0.7975,21
157,0.45,0.78375,-3.04,0.775,21
158,0.45,0.8225,-3.075,0.7675,21
159,0.45,0.8025,-3.045,0.76,21
160,0.45,0.8125,-3.12,0.7725,21
161,0.45,0.8025,-3.045,0.7625,21
162,0.45,0.805,-3.07,0.77,21
163,0.45,0.83625,-3.165,0.7925,21
164,0.45,0.81125,-3.015,0.7575,21
165,0.45,0.79875,-2.965,0.7325,21
166,0.45,0.795,-3.085,0.76,21
167,0.45,0.825,-3.205,0.7925,21
168,0.45,0.79875,-3.15,0.795,21
169,0.45,0.76125,-3.09,0.7775,21
170,0.45,0.78,-3.045,0.755,21
171,0.45,0.7875,-3.08,0.78,21
172,0.45,0.78125,-3.11,0.7875,21
173,0.45,0.77,-3.035,0.7625,21
174,0.45,0.76125,-2.98,0.75,21
175,0.45,0.74,-2.95,0.7425,21
176,0.45,0.755,-3.025,0.765,21
177,0.45,0.7475,-2.92,0.7175,21
178,0.45,0.75375,-2.985,0.7425,21
179,0.45,0.8025,-3.08,0.7725,21
180,0.45,0.79,-3.105,0.7725,21
181,0.45,0.80625,-3.2,0.795,21
182,0.45,0.80375,-3.17,0.785,21
183,0.45,0.80375,-3.115,0.775,21
184,0.45,0.7825,-3.035,0.7525,21
185,0.45,0.78625,-2.99,0.745,21
186,0.45,0.76125,-2.945,0.7425,21
187,0.45,0.74625,-2.925,0.72,21
188,0.45,0.75125,-2.995,0.745,21
189,0.45,0.78,-3.095,0.775,21
190,0.45,0.78375,-3.12,0.785,21
191,0.45,0.795,-3.11,0.7725,21
192,0.45,0.82,-3.21,0.8075,21
193,0.45,0.80625,-3.195,0.7975,21
194,0.45,0.79375,-3.135,0.7775,21
195,0.45,0.8075,-3.165,0.7925,21
196,0.45,0.82375,-3.185,0.8025,21
197,0.45,0.82,-3.23,0.7975,21
198,0.45,0.85375,-3.3,0.8175,21
199,0.45,0.835,-3.245,0.8025,21
200,0.45,0.81875,-3.1,0.775,21
