sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,5
1,0.45,0.9475,-3.62,0.9025,5
2,0.45,0.92375,-3.485,0.8725,5
3,0.45,0.9075,-3.405,0.8475,5
4,0.45,0.895,-3.36,0.8425,5
5,0.45,0.87375,-3.24,0.8025,5
6,0.45,0.865,-3.255,0.8175,5
7,0.45,0.87375,-3.31,0.8275,5
8,0.45,0.83875,-3.1,0.7775,5
9,0.45,0.8275,-3.075,0.76,5
10,0.45,0.84625,-3.15,0.7925,5
11,0.45,0.83625,-3.125,0.7725,5
12,0.45,0.84125,-3.23,0.805,5
13,0.45,0.87375,-3.325,0.8225,5
14,0.45,0.84375,-3.175,0.8075,5
15,0.45,0.83125,-3.13,0.775,5
16,0.45,0.835,-3.15,0.795,5
17,0.45,0.85875,-3.26,0.8175,5
18,0.45,0.8525,-3.285,0.835,5
19,0.45,0.85875,-3.23,0.8075,5
20,0.45,0.85375,-3.2,0.8025,5
21,0.45,0.8475,-3.17,0.79,5
22,0.45,0.835,-3.155,0.7775,5
23,0.45,0.80625,-3.045,0.755,5
24,0.45,0.805,-3.09,0.775,5
25,0.45,0.81625,-3.18,0.8,5
26,0.45,0.82,-3.135,0.78,5
27,0.45,0.825,-3.08,0.76,5
28,0.45,0.845,-3.18,0.795,5
29,0.45,0.815,-3.06,0.7625,5
30,0.45,0.83375,-3.175,0.79,5
31,0.45,0.82875,-3.17,0.7975,5
32,0.45,0.8475,-3.22,0.81,5
33,0.45,0.84,-3.265,0.8125,5
34,0.45,0.8025,-3.14,0.78,5
35,0.45,0.79125,-3.11,0.7875,5
36,0.45,0.7675,-2.975,0.7375,5
37,0.45,0.76875,-2.985,0.745,5
38,0.45,0.79375,-3.055,0.76,5
39,0.45,0.825,-3.21,0.8275,5
40,0.45,0.82875,-3.22,0.8175,5
41,0.45,0.8425,-3.27,0.835,5
42,0.45,0.82375,-3.135,0.79,5
43,0.45,0.8175,-3.12,0.78,5
44,0.45,0.81125,-3.14,0.7825,5
45,0.45,0.79375,-3.08,0.76,5
46,0.45,0.81125,-3.085,0.775,5
47,0.45,0.81375,-3,0.7525,5
48,0.45,0.80125,-3.01,0.755,5
49,0.45,0.805,-2.99,0.7425,5
50,0.45,0.79375,-2.965,0.7425,5
51,0.45,0.82875,-3.05,0.76,5
52,0.45,0.85875,-3.205,0.7975,5
53,0.45,0.8625,-3.255,0.82,5
54,0.45,0.8875,-3.34,0.84,5
55,0.45,0.875,-3.305,0.82,5
56,0.45,0.84125,-3.17,0.7925,5
57,0.45,0.8425,-3.15,0.785,5
58,0.45,0.8375,-3.085,0.79,5
59,0.45,0.8475,-3.11,0.7925,5
60,0.45,0.85,-3.115,0.7775,5
61,0.45,0.85375,-3.175,0.8,5
62,0.45,0.81375,-3.065,0.77,5
63,0.45,0.80125,-3.06,0.7625,5
64,0.45,0.82125,-3.105,0.7775,5
65,0.45,0.77375,-3.02,0.75,5
66,0.45,0.775,-2.94,0.7425,5
67,0.45,0.77625,-2.995,0.7525,5
68,0.45,0.77875,-3.04,0.7675,5
69,0.45,0.78,-3.055,0.7675,5
70,0.45,0.79625,-3.085,0.78,5
71,0.45,0.805,-3.1,0.7875,5
72,0.45,0.81875,-3.18,0.7975,5
73,0.45,0.8425,-3.22,0.805,5
74,0.45,0.85125,-3.215,0.8025,5
75,0.45,0.82375,-3.14,0.78,5
76,0.45,0.805,-3.09,0.7575,5
77,0.45,0.83125,-3.195,0.7925,5
78,0.45,0.86625,-3.315,0.83,5
79,0.45,0.87375,-3.31,0.825,5
80,0.45,0.87,-3.28,0.8225,5
81,0.45,0.845,-3.26,0.815,5
82,0.45,0.85375,-3.255,0.815,5
83,0.45,0.85875,-3.245,0.81,5
84,0.45,0.8475,-3.225,0.8075,5
85,0.45,0.83625,-3.125,0.7825,5
86,0.45,0.87,-3.235,0.8,5
