18,0.2,0.0325,-0.83,0.0175,0,8
18,0.2,0.00875,-0.915,-0.0125,0,8
18,0.2,-0.04875,-0.74,0.0225,0,8
18,0.2,0.0075,-0.91,0.005,0,8
18,0.2,-0.0375,-0.935,0,0,8
18,0.2,0.08,-0.89,0.0125,0,8
18,0.2,-0.0225,-0.84,0.045,0,8
18,0.2,-0.0375,-0.82,0.025,0,8
18,0.2,0.00125,-0.855,0.025,0,8
18,0.2,-0.02875,-0.895,-0.05,0,8
18,0.2,-0.085,-0.755,0.02,0,8
18,0.2,0.03,-0.785,-0.005,0,8
18,0.2,-0.04,-0.875,0.0275,0,8
18,0.2,0.05875,-0.89,0.0225,0,8
18,0.2,-0.03625,-0.795,0.0075,0,8
18,0.2,0.07375,-0.86,0.0375,0,8
18,0.2,-0.0375,-0.825,0.055,0,8
18,0.2,-0.01875,-0.82,-0.0275,0,8
18,0.2,0.02125,-0.765,-0.025,0,8
18,0.2,0.055,-0.8,0.005,0,8
