49,0.2,-0.005,-0.92,0.23,0,39
49,0.2,0.03875,-0.845,0.2075,0,39
49,0.2,-0.065,-0.94,0.235,0,39
49,0.2,0.0525,-0.86,0.21,0,39
49,0.2,0.03875,-0.915,0.2675,0,39
49,0.2,0.0075,-0.78,0.18,0,39
49,0.2,0.00375,-0.88,0.235,0,39
49,0.2,0.04,-0.895,0.205,0,39
49,0.2,0.01875,-0.755,0.1925,0,39
49,0.2,0.01875,-0.785,0.1675,0,39
49,0.2,-0.00875,-0.95,0.2525,0,39
49,0.2,-0.07875,-0.82,0.2525,0,39
49,0.2,0.025,-0.935,0.2675,0,39
49,0.2,0.055,-0.815,0.225,0,39
49,0.2,-0.00875,-0.83,0.2,0,39
49,0.2,0.05875,-0.735,0.17,0,39
49,0.2,0.0075,-0.845,0.185,0,39
49,0.2,-0.02375,-0.855,0.21,0,39
49,0.2,0.005,-0.815,0.19,0,39
49,0.2,0.01125,-0.8,0.2,0,39
