26,0.2,0.00625,-0.92,-0.01,0,16
26,0.2,-0.07,-0.86,-0.03,0,16
26,0.2,0.01625,-0.725,0.0325,0,16
26,0.2,0.04,-0.76,-0.06,0,16
26,0.2,-0.02,-0.935,-0.0125,0,16
26,0.2,-0.04125,-0.87,-0.02,0,16
26,0.2,0.0125,-0.93,0.0325,0,16
26,0.2,-0.05,-0.835,0.0175,0,16
26,0.2,0.0025,-0.885,0.035,0,16
26,0.2,-0.0525,-0.905,0.0375,0,16
26,0.2,-0.0375,-0.88,0.0125,0,16
26,0.2,0.02375,-0.69,-0.005,0,16
26,0.2,-0.0225,-0.785,-0.0225,0,16
26,0.2,0.03125,-0.8,-0.0425,0,16
26,0.2,0.00375,-0.865,0.005,0,16
26,0.2,-0.02375,-0.915,0.0075,0,16
26,0.2,0.03375,-0.88,0.0075,0,16
26,0.2,-0.0125,-0.785,0.0275,0,16
26,0.2,0.02,-0.88,-0.01,0,16
26,0.2,0.0675,-0.9,0.0475,0,16
