48,0.2,0.05125,-0.835,0.0475,0,38
48,0.2,0.0325,-0.91,0.0475,0,38
48,0.2,-0.05125,-0.95,0.1025,0,38
48,0.2,0.01125,-0.83,0.0575,0,38
48,0.2,-0.01875,-0.8,0.0425,0,38
48,0.2,-0.07625,-0.875,0.07,0,38
48,0.2,-0.02375,-0.895,0.045,0,38
48,0.2,-0.0025,-0.815,0.0625,0,38
48,0.2,-0.08,-0.91,0.0375,0,38
48,0.2,0.02875,-0.81,0.0575,0,38
48,0.2,-0.005,-0.935,0.0575,0,38
48,0.2,-0.05125,-0.865,0.0625,0,38
48,0.2,0.00125,-0.845,0.01,0,38
48,0.2,0.005,-0.81,0.0675,0,38
48,0.2,0.03625,-0.8,0.05,0,38
48,0.2,0.03125,-0.88,0.0475,0,38
48,0.2,0.00125,-0.85,0.095,0,38
48,0.2,0.075,-0.845,0.01,0,38
48,0.2,-0.03,-0.775,0.0375,0,38
48,0.2,-0.015,-0.695,0.0175,0,38
