46,0.2,-0.02625,-0.795,0.025,0,36
46,0.2,0.07375,-0.835,0.0475,0,36
46,0.2,-0.05375,-0.86,0.0025,0,36
46,0.2,0.015,-0.75,0.0275,0,36
46,0.2,-0.015,-0.79,0.035,0,36
46,0.2,-0.0125,-0.785,0.0375,0,36
46,0.2,0.02375,-0.765,0.0075,0,36
46,0.2,-0.04875,-0.87,0.04,0,36
46,0.2,-0.02375,-1.05,0.0025,0,36
46,0.2,-0.00125,-0.84,-0.0125,0,36
46,0.2,-0.06,-0.86,-0.0025,0,36
46,0.2,-0.045,-0.89,0.01,0,36
46,0.2,0.0125,-0.735,-0.01,0,36
46,0.2,0.025,-0.845,-0.0025,0,36
46,0.2,-0.005,-0.845,0.0275,0,36
46,0.2,0.025,-0.96,-0.0175,0,36
46,0.2,-0.01,-0.935,-0.015,0,36
46,0.2,0.005,-0.975,0.02,0,36
46,0.2,-0.0125,-0.69,0.0025,0,36
46,0.2,-0.0475,-0.77,0,0,36
