32,0.2,-0.01125,-0.885,-0.005,0,22
32,0.2,-0.05875,-0.875,0.0325,0,22
32,0.2,0.0375,-0.75,0.015,0,22
32,0.2,0.02875,-0.885,-0.0275,0,22
32,0.2,0.0075,-0.84,-0.015,0,22
32,0.2,-0.02,-0.835,0.0075,0,22
32,0.2,0.0125,-0.9,0.02,0,22
32,0.2,-0.05375,-0.93,-0.03,0,22
32,0.2,0.03875,-0.945,-0.0075,0,22
32,0.2,0.03875,-0.955,0.04,0,22
32,0.2,-0.00875,-0.845,0,0,22
32,0.2,-0.01875,-0.88,0.0075,0,22
32,0.2,-0.06375,-0.88,0.01,0,22
32,0.2,0.09875,-0.855,-0.005,0,22
32,0.2,-0.00375,-0.885,-0.0175,0,22
32,0.2,-0.01375,-0.91,-0.0075,0,22
32,0.2,0.01125,-0.73,0.015,0,22
32,0.2,-0.02625,-0.87,0.03,0,22
32,0.2,0.0175,-0.925,0.0025,0,22
32,0.2,0.065,-0.985,-0.01,0,22
