27,0.2,-0.01625,-0.8,-0.0375,0,17
27,0.2,-0.09875,-1.085,0,0,17
27,0.2,0.04875,-0.82,-0.015,0,17
27,0.2,0.03375,-0.82,0,0,17
27,0.2,-0.0325,-0.855,0.0125,0,17
27,0.2,-0.0225,-0.835,0.0075,0,17
27,0.2,0,-0.935,0.02,0,17
27,0.2,-0.03875,-0.855,0.0025,0,17
27,0.2,0.1,-0.98,0.07,0,17
27,0.2,-0.07875,-0.805,0.0475,0,17
27,0.2,-0.06875,-0.96,-0.02,0,17
27,0.2,-0.00625,-0.775,-0.0775,0,17
27,0.2,-0.00875,-0.83,0.0075,0,17
27,0.2,0.03125,-0.98,-0.0075,0,17
27,0.2,-0.04125,-0.88,0.03,0,17
27,0.2,-0.0075,-0.855,0.03,0,17
27,0.2,0.02,-0.88,-0.025,0,17
27,0.2,0.0275,-0.77,-0.0175,0,17
27,0.2,0.01875,-0.83,-0.02,0,17
27,0.2,0.08,-0.865,0.0075,0,17
