11,0.2,-0.03875,-0.665,0.195,0,1
11,0.2,-0.03125,-0.835,0.23,0,1
11,0.2,0.0075,-0.88,0.2,0,1
11,0.2,0.04,-0.825,0.2,0,1
11,0.2,-0.095,-0.935,0.2275,0,1
11,0.2,-0.0625,-0.815,0.2,0,1
11,0.2,-0.04875,-0.875,0.2225,0,1
11,0.2,0.06625,-0.905,0.2375,0,1
11,0.2,-0.02875,-0.96,0.2625,0,1
11,0.2,-0.0425,-0.795,0.1925,0,1
11,0.2,0.00125,-0.92,0.23,0,1
11,0.2,-0.055,-0.96,0.2475,0,1
11,0.2,0.0075,-0.9,0.2175,0,1
11,0.2,0.0475,-0.785,0.195,0,1
11,0.2,0.055,-0.825,0.215,0,1
11,0.2,0.04375,-0.82,0.1925,0,1
11,0.2,0.06375,-0.78,0.2075,0,1
11,0.2,0.03,-0.89,0.235,0,1
11,0.2,-0.02375,-0.845,0.24,0,1
11,0.2,0.00375,-0.73,0.18,0,1
