22,0.2,0.05375,-0.945,-0.02,0,12
22,0.2,-0.0225,-0.875,-0.0025,0,12
22,0.2,0.03875,-0.81,0.0075,0,12
22,0.2,0.07625,-0.865,0.02,0,12
22,0.2,-0.04125,-1,0.0275,0,12
22,0.2,-0.0325,-0.77,0.0275,0,12
22,0.2,0.055,-0.85,0.0225,0,12
22,0.2,-0.00875,-0.745,0.005,0,12
22,0.2,0.03625,-0.875,0.0025,0,12
22,0.2,-0.0225,-0.77,0.0025,0,12
22,0.2,0.00125,-0.855,-0.0075,0,12
22,0.2,-0.005,-0.945,-0.0025,0,12
22,0.2,-0.02875,-0.86,-0.025,0,12
22,0.2,0.05375,-0.905,0.0125,0,12
22,0.2,-0.0025,-0.765,-0.0325,0,12
22,0.2,0.02625,-0.815,0.0175,0,12
22,0.2,-0.01875,-0.93,-0.035,0,12
22,0.2,-0.03375,-0.92,-0.02,0,12
22,0.2,0.12125,-1.025,-0.0225,0,12
22,0.2,0.01375,-0.715,-0.055,0,12
